Name X Y BlueF GreenF RedF Size RadialVelocity
DG1236 -38.8786 16.0708 5.928e-15 4.758e-15 2.002e-15 417.4659 264.21
DG1237 -37.1207 15.0250 7.209e-15 6.246e-15 2.322e-15 310.3578 264.5
DG1238 -39.1889 14.3660 6.529e-15 4.906e-15 2.544e-15 351.3929 263.7
DG1239 -36.9753 15.9134 6.244e-15 5.075e-15 2.077e-15 396.2071 266.33
DG1282 -14.5517 17.8197 8.612e-15 6.573e-15 2.950e-15 534.4033 193.79
DG1283 -14.9204 18.6139 2.236e-25 5.565e-27 2.518e-32 493.9617 193.78
DG1284 -14.3234 17.9440 1.295e-14 9.950e-15 4.358e-15 535.57 194.0
DG1285 -14.7079 18.0970 1.461e-14 1.121e-14 4.665e-15 468.1091 193.67
DG1444 -19.2224 5.1582 1.490e-15 1.214e-15 4.968e-16 499.454 449.13
DG1445 -19.7774 5.0435 6.835e-26 1.752e-27 8.379e-33 235.5639 447.59
DG1446 -19.2184 5.6732 1.963e-15 1.601e-15 6.782e-16 171.6311 449.6
DG1447 -19.4407 5.6684 1.758e-15 1.544e-15 6.859e-16 197.5049 448.8
DG1448 -19.1852 5.6801 1.895e-15 1.713e-15 7.077e-16 187.5509 448.0
DG1449 -19.4778 5.0364 1.339e-15 1.118e-15 4.552e-16 261.336 448.87
DG1450 -19.0062 5.2817 1.931e-15 1.721e-15 7.607e-16 223.4441 448.81
DG1451 -19.1742 4.8679 1.802e-15 1.478e-15 6.796e-16 158.9146 450.15
DG1461 24.2724 -7.7384 5.771e-16 4.867e-16 2.239e-16 250.8107 654.38
DG1462 24.0158 -7.8761 5.578e-26 1.436e-27 6.405e-33 142.2934 654.31
DG1463 24.2902 -7.6003 5.816e-26 1.566e-27 6.818e-33 131.4746 653.35
DG1464 24.0705 -7.7533 8.910e-16 7.399e-16 3.014e-16 119.4883 654.45
DG1465 24.4621 -7.7886 8.561e-16 7.612e-16 3.290e-16 126.0115 653.89
DG1466 24.1563 -7.6199 1.047e-15 8.705e-16 3.752e-16 137.5295 653.62
DG1467 24.5560 -7.3984 5.266e-26 1.451e-27 6.889e-33 154.8228 653.12
DG1495 -21.7810 -0.3342 2.979e-15 2.347e-15 9.627e-16 754.2794 291.48
DG1496 -21.9659 0.2350 1.164e-25 2.940e-27 1.339e-32 367.4779 291.09
DG1497 -22.8961 -0.2426 1.102e-25 2.723e-27 1.310e-32 339.6488 293.1
DG1498 -21.0852 0.2558 2.986e-15 2.615e-15 1.115e-15 326.4639 291.4
