Name X Y BlueF GreenF RedF Size RadialVelocity
DG1775 -7.9932 8.3661 2.542e-16 2.102e-16 9.994e-17 57.3654 1174.32
DG1900 -2.2735 21.1437 7.187e-16 6.216e-16 2.705e-16 105.5108 670.29
DG1901 -2.3257 20.9722 5.078e-16 4.198e-16 1.737e-16 130.6881 671.05
DG1902 -17.9244 14.6517 3.082e-16 2.416e-16 1.048e-16 251.0268 856.81
DG1903 -17.7606 14.6975 5.441e-26 1.365e-27 6.874e-33 99.5864 856.3
DG1904 -17.7224 14.7333 3.243e-16 2.578e-16 1.148e-16 85.7974 857.56
DG1905 -18.0598 14.7767 4.923e-16 4.145e-16 1.762e-16 104.7451 855.66
DG1906 -18.0779 14.7548 5.114e-16 3.937e-16 1.771e-16 102.927 855.32
DG1907 -18.0236 14.5147 5.973e-26 1.439e-27 6.780e-33 94.2242 857.88
DG1908 -18.0970 14.3820 5.429e-26 1.562e-27 7.053e-33 72.0209 856.49
DG1909 -17.7687 14.6340 3.216e-16 2.717e-16 1.179e-16 102.1833 858.22
DG1910 -18.1185 14.5066 5.999e-26 1.579e-27 6.861e-33 88.9628 855.79
DG1948 17.0922 9.8019 8.906e-17 7.600e-17 3.457e-17 95.149 1745.96
DG1949 17.1088 9.7675 1.610e-25 4.001e-27 2.110e-32 42.905 1747.16
DG1950 17.1691 9.8800 1.261e-16 1.099e-16 4.875e-17 43.4239 1746.63
DG1951 17.1572 9.7405 1.385e-16 1.083e-16 4.967e-17 44.7018 1746.67
DG1952 17.1961 9.8406 1.564e-25 4.218e-27 2.202e-32 56.6983 1744.76
DG1953 16.9627 9.7389 1.576e-25 4.111e-27 2.166e-32 54.4288 1746.16
DG1954 17.0453 9.9289 1.500e-25 4.148e-27 2.154e-32 46.5842 1745.83
DG2005 -7.1377 -35.1283 6.871e-16 6.251e-16 2.674e-16 190.2373 571.95
DG2299 -24.1474 15.1738 9.119e-17 7.360e-17 3.502e-17 44.8618 1817.77
DG2364 -0.5423 -29.6325 1.488e-16 1.292e-16 5.536e-17 139.8285 1350.46
DG2365 -0.6717 -29.7746 2.397e-16 1.891e-16 8.531e-17 66.5886 1349.36
DG2366 -0.3936 -29.6591 9.123e-26 2.229e-27 1.133e-32 76.91 1350.91
DG2367 -0.5257 -29.6344 1.410e-16 1.098e-16 5.055e-17 121.3152 1350.76
DG2368 -0.5115 -29.6575 8.663e-26 2.405e-27 1.193e-32 67.6292 1349.52
DG2369 -0.7147 -29.7781 2.056e-16 1.637e-16 7.304e-17 52.1489 1351.32
DG2370 -0.4578 -29.7065 2.318e-16 2.133e-16 8.586e-17 54.9805 1349.42
DG2371 -0.6023 -29.8450 2.405e-16 2.053e-16 8.958e-17 65.5227 1349.57
DG2515 41.2721 24.7282 4.639e-15 3.775e-15 1.200e-15 646.3315 459.51
DG2516 41.6775 24.4276 2.040e-15 1.583e-15 6.499e-16 185.288 456.63
DG2517 40.2883 25.4378 1.831e-15 1.531e-15 6.230e-16 178.7437 458.27
DG2518 42.1698 25.6775 2.032e-15 1.644e-15 7.549e-16 199.8254 459.4
DG2519 42.8911 25.2700 1.756e-15 1.393e-15 5.705e-16 160.4879 455.63
DG2520 42.5501 24.7220 1.863e-15 1.271e-15 6.114e-16 176.5111 458.78
DG2521 40.1142 24.1362 6.734e-26 1.715e-27 8.079e-33 224.2906 456.59
DG2522 41.2975 24.9697 1.139e-15 9.617e-16 4.201e-16 342.4057 457.98
DG2523 40.2055 24.7290 1.798e-15 1.377e-15 5.600e-16 173.4023 455.11
DG2524 40.5592 23.5918 7.365e-26 1.777e-27 7.910e-33 184.6402 458.71
DG2525 41.1503 25.9448 1.831e-15 1.590e-15 7.202e-16 206.9905 458.62
DG2526 42.3551 24.6068 2.356e-15 2.061e-15 8.068e-16 201.5826 456.31
DG2527 41.6153 23.9311 6.339e-26 1.707e-27 7.639e-33 194.0385 459.8
DG2528 42.9531 25.7207 1.765e-15 1.228e-15 6.451e-16 162.8427 454.84
DG2632 -1.6115 17.3527 1.724e-14 1.317e-14 4.508e-15 644.3965 239.67
DG2633 -1.5458 16.4434 6.102e-15 4.973e-15 2.266e-15 367.661 241.35
DG2634 -0.7986 18.0178 5.964e-15 4.961e-15 2.043e-15 306.2842 242.5
DG2635 -1.1603 17.9381 6.970e-15 5.771e-15 2.641e-15 351.4943 242.04
DG2636 -2.1945 16.1644 1.575e-25 3.916e-27 1.629e-32 350.0189 241.82
DG2637 -2.1318 17.3653 9.077e-15 7.333e-15 3.009e-15 343.2556 240.49
DG2638 -1.6259 18.3601 1.300e-25 3.596e-27 1.748e-32 406.5318 241.98
DG2639 -1.9005 18.3205 5.822e-15 4.573e-15 2.227e-15 330.7524 242.51
DG2640 -0.9322 17.3472 1.336e-25 3.422e-27 1.785e-32 449.9399 242.4
DG2641 -0.7191 18.4747 1.338e-25 3.507e-27 1.574e-32 451.6641 243.07
DG2662 -37.9090 21.4635 9.222e-15 6.664e-15 2.119e-15 795.8428 313.04
DG2663 -38.9986 21.1838 9.734e-26 2.571e-27 1.122e-32 349.1631 315.18
DG2664 -37.6537 20.7998 3.412e-15 2.744e-15 1.147e-15 244.0315 311.54
DG2665 -37.9028 20.2196 3.528e-15 2.680e-15 1.096e-15 243.0754 314.13
DG2666 -39.2049 22.8625 2.475e-15 2.120e-15 9.250e-16 262.2192 314.97
DG2667 -38.2071 21.3200 2.509e-15 1.980e-15 9.112e-16 317.7876 313.76
DG2668 -38.2998 22.8241 9.498e-26 2.475e-27 1.103e-32 237.8644 312.49
DG2669 -38.9107 21.7515 3.472e-15 2.851e-15 1.182e-15 256.5361 316.19
DG2670 -39.0429 23.0221 3.294e-15 2.753e-15 1.278e-15 241.9735 315.69
DG2671 -39.3325 20.9793 3.648e-15 2.855e-15 1.099e-15 223.2461 314.04
DG2672 -38.2788 21.4825 3.620e-15 2.866e-15 1.236e-15 257.6948 313.04
DG2723 -12.2076 -30.6641 4.968e-16 3.861e-16 1.777e-16 92.3401 943.48
DG2724 -12.1339 -30.6495 4.751e-16 3.893e-16 1.723e-16 94.0899 944.19
DG2828 -7.4600 -23.8008 2.260e-15 1.995e-15 8.268e-16 267.0381 273.51
DG2925 -2.7986 -29.9007 7.256e-26 2.004e-27 9.348e-33 83.6002 1252.61
DG2926 -2.6453 -30.0136 7.985e-26 2.028e-27 9.378e-33 73.5728 1253.58
DG2927 -2.6361 -29.7707 2.731e-16 2.234e-16 1.068e-16 66.5888 1252.88
DG2928 -2.7054 -29.9368 2.571e-16 2.386e-16 1.018e-16 68.6069 1253.06
DG2990 41.8001 29.3083 2.051e-16 1.701e-16 8.055e-17 78.6848 1092.85
DG2991 5.6079 5.5750 2.345e-16 1.960e-16 9.084e-17 52.3067 1302.71
DG2992 5.6163 5.5791 3.331e-16 2.734e-16 1.202e-16 51.7522 1303.47
DG2993 25.4463 -21.7738 2.592e-16 1.841e-16 8.788e-17 119.1153 994.56
DG2994 25.4343 -21.8137 6.409e-26 1.595e-27 7.452e-33 93.5667 994.96
DG2995 25.5703 -21.7413 2.587e-16 1.962e-16 9.700e-17 83.4756 993.33
DG2996 25.4712 -21.9852 3.607e-16 2.704e-16 1.293e-16 76.107 993.75
DG2997 25.4170 -21.7119 3.546e-16 3.011e-16 1.297e-16 85.5473 994.53
DG3010 -21.1897 7.1400 1.557e-15 1.192e-15 6.358e-16 170.3448 426.15
DG3011 -21.2286 7.2747 1.639e-15 1.327e-15 5.801e-16 160.6659 426.5
DG3012 -20.9627 7.2333 2.235e-15 1.731e-15 6.539e-16 178.644 425.21
DG3013 -21.1150 7.4044 1.125e-15 9.177e-16 3.429e-16 213.18 425.89
DG3014 3.8783 -31.5656 2.436e-16 2.144e-16 8.912e-17 134.1811 1061.04
DG3015 3.9161 -31.5710 2.383e-16 1.813e-16 8.469e-17 87.8688 1060.64
DG3016 3.8133 -31.7447 6.554e-26 1.577e-27 8.096e-33 81.7149 1060.46
DG3017 3.8790 -31.5996 3.424e-16 2.951e-16 1.275e-16 88.934 1060.7
DG3018 4.0232 -31.4472 3.181e-16 2.489e-16 1.106e-16 74.3791 1062.11
DG3019 4.0889 -31.5776 3.177e-16 2.691e-16 1.184e-16 62.7433 1061.6
DG3031 -4.0201 33.8123 4.562e-16 3.203e-16 1.214e-16 125.2539 1656.51
DG3032 -3.9904 33.8833 1.391e-16 1.251e-16 5.115e-17 42.8326 1655.81
DG3033 -4.1351 33.9494 1.115e-16 9.547e-17 4.499e-17 84.7415 1656.82
DG3034 -3.9500 34.1391 1.618e-16 1.268e-16 6.346e-17 48.7887 1655.09
DG3035 -4.2844 33.7565 1.020e-16 7.824e-17 3.836e-17 75.689 1654.61
DG3036 -3.6741 34.0086 1.436e-25 3.576e-27 1.777e-32 58.0408 1653.34
DG3037 -4.1114 33.6982 1.069e-16 8.996e-17 4.317e-17 72.1478 1653.17
DG3038 -4.1500 34.2226 1.446e-16 1.281e-16 5.322e-17 53.1645 1655.77
DG3039 -4.3289 33.9439 1.426e-16 1.198e-16 5.469e-17 41.8007 1655.61
DG3040 -4.1594 33.7724 9.760e-17 8.072e-17 3.689e-17 60.4558 1654.23
DG3041 -3.6941 33.8000 1.682e-16 1.360e-16 6.018e-17 47.6871 1655.59
DG3042 -4.0502 34.2796 8.833e-17 8.520e-17 3.777e-17 64.9551 1655.49
DG3043 -4.4156 34.0065 1.625e-16 1.134e-16 5.834e-17 51.5014 1657.24
DG3044 -4.1492 34.0945 1.538e-16 1.172e-16 5.134e-17 44.6449 1655.05
DG3045 -4.1154 33.9250 1.046e-16 8.593e-17 3.821e-17 76.0886 1658.36
DG3046 -4.3223 33.6290 1.685e-16 1.350e-16 5.937e-17 56.4331 1657.71
DG3047 -3.9899 34.0649 1.642e-16 1.319e-16 6.447e-17 45.84 1657.78
DG3048 -4.3717 34.0654 1.393e-25 3.448e-27 1.709e-32 56.711 1657.87
DG3049 -3.8787 33.6726 2.068e-16 1.673e-16 6.900e-17 49.0123 1654.63
DG3050 -4.2368 34.2940 1.260e-25 3.223e-27 1.793e-32 66.339 1655.27
DG3051 -4.0092 34.1518 1.168e-16 9.047e-17 4.220e-17 56.1891 1656.34
DG3052 -3.8894 34.0378 1.400e-25 3.728e-27 1.653e-32 58.2362 1651.43
DG3083 -15.7931 -21.0056 8.022e-16 7.130e-16 3.114e-16 158.6468 590.28
DG3261 -0.4940 34.2202 1.399e-16 1.250e-16 5.200e-17 109.0437 1356.87
DG3262 -0.4564 34.0562 8.602e-26 2.368e-27 1.175e-32 69.5676 1357.92
DG3263 -0.3983 34.1721 2.712e-16 2.077e-16 9.399e-17 67.5086 1357.47
DG3264 -0.3857 34.2877 2.076e-16 1.726e-16 7.940e-17 53.363 1358.41
DG3265 -0.4152 34.3835 2.053e-16 1.653e-16 7.110e-17 55.5693 1358.34
DG3266 -0.5379 34.2699 2.310e-16 1.986e-16 8.888e-17 59.5606 1358.47
DG3267 -0.3485 34.2472 8.082e-26 2.425e-27 1.145e-32 68.8204 1356.91
DG3295 11.2480 -34.1535 1.218e-16 1.092e-16 4.941e-17 57.3473 1554.57
DG3329 -36.1387 -21.0977 1.324e-15 1.138e-15 4.472e-16 272.4295 439.3
DG3330 -36.3273 -21.1911 1.880e-15 1.456e-15 7.212e-16 171.1184 438.44
DG3331 -36.1140 -20.9637 1.547e-15 1.309e-15 5.853e-16 181.2718 438.38
DG3332 -36.2027 -21.6038 1.805e-15 1.323e-15 6.553e-16 186.9461 439.3
DG3333 -35.9573 -20.7581 1.602e-15 1.282e-15 5.976e-16 174.9553 440.89
DG3334 -36.7797 -21.3895 6.494e-26 1.826e-27 7.692e-33 217.9617 438.83
DG3361 -18.6922 11.4246 1.611e-16 1.158e-16 5.675e-17 73.7887 1330.04
DG3362 -18.6590 11.3041 8.118e-26 2.209e-27 1.073e-32 73.8432 1329.76
DG3363 -18.8067 11.4851 2.021e-16 1.751e-16 7.745e-17 52.8574 1329.08
DG3364 -18.7979 11.3499 2.366e-16 1.996e-16 9.000e-17 54.3808 1329.8
DG3365 -18.6540 11.4581 2.054e-16 1.606e-16 7.444e-17 52.6156 1329.38
DG3366 -40.1045 -22.1138 2.281e-16 1.956e-16 8.512e-17 132.1204 1145.69
DG3367 -39.9637 -22.3005 2.786e-16 2.042e-16 9.493e-17 71.9323 1147.88
DG3368 -40.0917 -22.2331 1.941e-16 1.733e-16 7.565e-17 72.3735 1147.07
DG3369 -39.9161 -22.2384 2.222e-16 2.318e-16 8.808e-17 61.0943 1146.58
DG3370 -40.0439 -22.1223 2.759e-16 1.974e-16 9.739e-17 58.2272 1146.34
DG3371 -40.0114 -22.0084 2.521e-16 2.156e-16 9.670e-17 64.6715 1146.11
DG3409 4.7771 -19.5965 5.916e-16 4.271e-16 1.899e-16 267.1306 625.85
DG3410 4.8676 -19.4851 1.243e-15 9.097e-16 3.264e-16 121.1818 624.66
DG3411 4.7104 -19.5955 1.042e-15 8.751e-16 3.362e-16 112.9977 624.07
DG3412 4.8389 -19.4677 7.340e-16 6.219e-16 2.462e-16 88.4378 626.17
DG3413 4.7774 -19.9516 8.070e-16 6.734e-16 2.943e-16 136.1079 626.65
DG3414 4.5437 -19.5050 7.024e-16 5.737e-16 2.706e-16 113.1701 625.24
DG3415 4.8514 -19.3393 8.541e-16 6.931e-16 2.919e-16 131.5172 624.18
DG3416 5.0166 -19.3129 7.604e-16 6.302e-16 2.426e-16 114.4362 625.22
DG3474 13.3034 25.6461 6.791e-17 5.587e-17 2.679e-17 59.7404 2064.34
DG3475 13.3463 25.7078 9.897e-17 7.835e-17 3.417e-17 35.4966 2063.88
DG3476 13.3248 25.6982 9.667e-17 7.221e-17 3.860e-17 38.0525 2064.22
DG3477 13.2516 25.5834 9.161e-17 7.384e-17 3.609e-17 39.5486 2063.73
DG3478 13.3237 25.5895 1.021e-16 8.077e-17 3.839e-17 32.5522 2064.05
DG3513 2.2600 26.2395 1.768e-16 1.517e-16 7.088e-17 52.1516 1556.24
DG3514 2.2504 26.3210 1.825e-16 1.485e-16 6.656e-17 53.1076 1556.47
DG3654 -1.1124 22.9266 1.113e-15 8.350e-16 4.015e-16 199.1652 508.46
DG3658 18.7846 -14.5571 8.969e-16 7.531e-16 3.263e-16 152.019 669.69
DG3659 18.8352 -14.5979 1.150e-15 8.457e-16 3.738e-16 130.0075 669.51
DG3660 18.5742 -14.6781 6.031e-16 4.828e-16 1.995e-16 156.5115 669.57
DG3701 -40.3486 -17.9050 1.200e-15 1.040e-15 4.674e-16 318.6635 457.49
DG3702 -39.6237 -17.9002 1.767e-15 1.469e-15 6.707e-16 168.9354 457.27
DG3703 -40.9783 -18.0250 2.026e-15 1.513e-15 6.569e-16 178.2481 459.51
DG3704 -40.8167 -17.6989 2.242e-15 1.623e-15 7.962e-16 171.8907 459.97
DG3705 -40.9835 -17.5261 1.801e-15 1.475e-15 6.172e-16 156.0839 457.29
DG3706 -40.7662 -17.6098 6.716e-26 1.806e-27 8.293e-33 215.5005 458.67
DG3707 -40.5682 -18.7034 1.930e-15 1.555e-15 8.044e-16 190.3104 457.06
DG3749 25.8834 24.5276 6.473e-16 5.548e-16 2.242e-16 264.037 606.87
DG3750 26.3973 24.4822 9.924e-16 8.299e-16 3.432e-16 139.199 605.76
DG3751 26.0003 24.3086 8.871e-16 7.050e-16 2.776e-16 128.4135 605.71
DG3752 25.9393 24.7779 8.993e-16 7.036e-16 3.261e-16 117.9375 604.52
DG3753 25.5921 24.5813 8.528e-16 7.042e-16 2.942e-16 124.4514 604.24
DG3754 26.3737 24.5649 9.700e-16 8.292e-16 3.751e-16 121.7079 605.33
DG3755 25.6284 24.1601 1.280e-15 9.740e-16 3.855e-16 148.232 606.16
DG3756 25.5887 24.7713 1.350e-15 1.056e-15 3.494e-16 133.1378 606.01
DG3774 -2.0194 13.9585 8.086e-16 6.401e-16 2.893e-16 173.3083 545.42
DG3842 -20.7795 -14.0596 4.245e-16 3.298e-16 1.318e-16 112.2744 813.48
DG3843 -0.7041 -26.3920 2.418e-16 2.233e-16 9.413e-17 63.9165 1267.62
DG3844 -0.6738 -26.3610 3.699e-16 2.832e-16 1.215e-16 59.5859 1267.2
DG3845 -0.8042 -26.3622 2.621e-16 1.949e-16 9.323e-17 65.9722 1267.9
DG3846 -0.6906 -26.2245 1.856e-16 1.626e-16 6.740e-17 68.7631 1268.36
DG3847 10.4881 -22.6340 3.729e-16 2.960e-16 9.918e-17 142.0236 1810.76
DG3848 9.8994 -22.6791 1.182e-16 9.971e-17 4.878e-17 40.3741 1809.62
DG3849 10.1210 -22.2225 1.420e-16 1.177e-16 5.434e-17 50.9754 1816.97
DG3850 10.5792 -22.4981 1.740e-25 4.381e-27 2.135e-32 48.8908 1811.14
DG3851 10.1723 -22.7880 1.098e-16 9.450e-17 4.717e-17 36.9045 1817.06
DG3852 10.8176 -22.5130 1.188e-16 1.009e-16 4.338e-17 37.4552 1814.09
DG3853 10.4810 -23.0460 1.781e-25 4.677e-27 2.460e-32 55.7147 1814.11
DG3854 10.8226 -22.5848 1.274e-16 9.834e-17 4.956e-17 41.4465 1810.36
DG3855 10.0446 -22.7315 1.218e-16 9.674e-17 4.781e-17 41.6814 1815.69
DG3856 10.4744 -23.0137 7.962e-17 6.975e-17 3.648e-17 64.5902 1809.52
DG3857 10.5367 -22.2584 1.337e-16 1.126e-16 5.199e-17 46.1479 1811.13
DG3858 10.6646 -22.8002 1.290e-16 1.040e-16 4.677e-17 39.0159 1808.49
DG3859 10.8243 -22.7273 8.659e-17 7.247e-17 3.246e-17 50.0557 1813.71
DG3860 10.7715 -23.0546 1.283e-16 9.865e-17 4.536e-17 37.4357 1816.77
DG3861 10.7076 -22.7204 9.317e-17 7.047e-17 4.036e-17 69.8722 1819.09
DG3862 10.4194 -22.4421 1.225e-16 1.011e-16 4.435e-17 42.6574 1819.54
DG3863 10.7213 -22.7055 1.289e-16 1.077e-16 5.215e-17 49.2778 1818.6
DG3864 10.6683 -22.2139 1.232e-16 1.050e-16 4.627e-17 41.4413 1813.17
DG3865 10.0235 -22.7024 1.306e-16 9.956e-17 4.642e-17 42.0009 1816.76
DG3866 10.5809 -22.2562 8.091e-17 7.187e-17 2.991e-17 53.2555 1815.34
DG3867 10.2153 -22.5611 1.010e-16 8.180e-17 3.692e-17 71.3997 1815.15
DG3868 10.2644 -22.4651 9.387e-17 8.163e-17 3.487e-17 75.3875 1817.01
DG3869 10.3450 -22.8878 1.342e-16 1.104e-16 5.356e-17 42.785 1813.5
DG3870 10.5550 -22.6643 9.392e-17 8.067e-17 3.502e-17 44.551 1815.35
DG3871 9.9531 -22.5734 1.278e-16 1.011e-16 5.071e-17 46.5253 1812.53
DG3872 10.9062 -22.9428 1.339e-16 1.176e-16 4.898e-17 52.2052 1819.1
DG3873 10.5952 -22.6468 9.548e-17 7.358e-17 3.414e-17 114.5613 1816.7
DG3874 10.1315 -22.7157 1.819e-25 4.337e-27 2.371e-32 50.2322 1818.19
DG3875 10.7883 -22.3014 1.229e-16 1.030e-16 4.259e-17 45.6854 1815.49
DG3876 10.2694 -22.1476 1.198e-16 1.031e-16 4.941e-17 41.4993 1810.01
DG3877 10.5588 -22.2111 1.360e-16 1.119e-16 5.494e-17 45.9281 1812.83
DG3878 10.1178 -22.6671 1.671e-25 4.513e-27 2.179e-32 54.0279 1813.71
DG3879 10.7786 -22.8993 1.741e-25 5.115e-27 2.264e-32 60.7489 1814.53
DG3880 10.9299 -22.7012 1.684e-25 4.631e-27 2.200e-32 59.2197 1811.88
DG3921 -38.8623 -36.4448 5.968e-16 4.803e-16 2.083e-16 144.057 653.71
DG3930 4.2253 34.5559 9.904e-16 9.000e-16 3.241e-16 124.5635 516.78
DG3931 3.9638 34.4969 1.106e-15 9.415e-16 4.262e-16 141.3503 516.12
DG3957 -27.7632 9.2341 1.083e-16 8.965e-17 4.227e-17 100.5615 1575.54
DG3958 -27.7897 9.3777 1.258e-25 3.401e-27 1.634e-32 44.6781 1576.31
DG3959 -27.6984 9.1826 1.385e-16 1.256e-16 5.496e-17 47.0314 1576.75
DG3960 -27.7322 9.2516 1.729e-16 1.358e-16 5.861e-17 52.1091 1575.12
DG3961 -27.6323 9.2107 1.232e-25 3.736e-27 1.490e-32 54.1677 1576.9
DG3962 -27.7805 9.2437 1.464e-16 1.304e-16 5.844e-17 45.9116 1578.1
DG3963 -27.6201 9.2249 1.279e-25 3.387e-27 1.707e-32 44.0109 1577.48
DG3964 -27.8450 9.2475 1.144e-25 3.537e-27 1.571e-32 58.4176 1576.79
DG4012 24.8742 -13.6001 2.816e-15 2.239e-15 7.284e-16 483.2602 543.25
DG4013 25.1970 -13.6718 5.659e-26 1.449e-27 6.578e-33 122.1794 544.47
DG4014 25.3738 -13.0860 1.054e-15 8.772e-16 3.783e-16 153.3939 542.8
DG4015 24.3208 -13.8284 1.141e-15 8.654e-16 3.612e-16 116.9033 544.0
DG4016 24.7628 -13.1696 1.112e-15 1.025e-15 4.903e-16 133.5927 544.13
DG4017 24.3956 -13.5716 5.471e-26 1.452e-27 6.534e-33 134.5754 545.58
DG4018 24.5565 -13.6565 1.166e-15 9.640e-16 3.998e-16 133.6083 542.3
DG4019 25.1630 -13.2897 1.142e-15 1.019e-15 4.660e-16 180.4901 544.4
DG4020 24.5852 -13.1860 1.235e-15 9.540e-16 4.503e-16 156.0966 543.34
DG4021 25.3197 -13.9431 1.035e-15 9.395e-16 3.704e-16 130.8176 543.63
DG4022 25.4938 -13.8633 1.031e-15 9.086e-16 3.652e-16 139.9533 545.1
DG4023 24.5671 -13.7703 1.053e-15 8.345e-16 3.922e-16 140.1321 542.72
DG4040 -41.3302 43.2046 2.280e-16 1.861e-16 7.535e-17 88.445 1024.69
DG4198 -27.0444 -36.5616 1.417e-15 1.014e-15 4.669e-16 348.1004 440.04
DG4199 -27.1573 -37.1379 6.564e-26 1.798e-27 8.810e-33 154.8408 438.01
DG4200 -27.4612 -36.7687 1.924e-15 1.590e-15 7.098e-16 155.1428 438.13
DG4201 -27.3715 -36.7891 1.752e-15 1.457e-15 7.003e-16 189.991 437.74
DG4202 -27.5793 -36.7320 6.368e-26 1.723e-27 7.897e-33 224.4479 437.83
DG4203 -26.4850 -36.1092 1.868e-15 1.385e-15 7.251e-16 196.4638 439.03
DG4480 0.1403 -34.1438 3.062e-15 2.810e-15 1.142e-15 758.725 265.67
DG4481 -0.0623 -34.0587 1.196e-25 3.347e-27 1.534e-32 344.0181 267.52
DG4482 -0.6149 -33.0626 5.499e-15 4.862e-15 2.005e-15 352.0757 265.32
DG4483 0.3401 -35.3441 3.634e-15 2.851e-15 1.420e-15 341.25 265.36
DG4484 -0.0671 -33.3244 5.870e-15 4.816e-15 2.081e-15 386.4083 267.66
DG4485 -0.0034 -33.2100 1.297e-25 3.299e-27 1.430e-32 361.4752 266.03
DG4486 0.1882 -33.8750 5.358e-15 4.574e-15 2.181e-15 394.4003 266.71
DG4487 -0.1465 -34.0988 1.195e-25 3.053e-27 1.346e-32 368.7349 266.99
DG4488 0.5857 -33.2137 5.712e-15 4.598e-15 1.958e-15 327.937 265.25
DG4554 -26.9928 44.2735 2.390e-15 2.008e-15 7.934e-16 169.4671 476.81
DG4555 -27.1546 43.9693 1.745e-15 1.229e-15 5.538e-16 147.9458 476.81
DG4556 -27.2185 44.5276 6.876e-26 1.685e-27 8.847e-33 218.2977 476.39
DG4582 17.7918 43.9796 2.665e-16 2.088e-16 1.039e-16 84.9428 1055.14
DG4631 -22.9620 35.1201 1.721e-15 1.515e-15 6.271e-16 270.2318 369.22
DG4632 -11.4385 -16.5410 3.087e-15 2.114e-15 8.057e-16 418.7289 550.52
DG4633 -11.8214 -16.5359 1.247e-15 9.917e-16 4.092e-16 149.2055 549.67
DG4634 -11.8015 -17.3743 9.939e-16 8.896e-16 3.632e-16 127.9701 548.9
DG4635 -11.4637 -17.2674 7.895e-16 5.646e-16 2.889e-16 182.1046 549.42
DG4636 -11.4608 -16.5499 5.439e-26 1.432e-27 7.104e-33 163.4897 551.28
DG4637 -11.8771 -16.2905 6.072e-26 1.510e-27 6.973e-33 158.8809 549.6
DG4638 -11.6966 -17.0347 1.559e-15 1.125e-15 4.931e-16 147.684 547.41
DG4639 -11.5066 -15.7136 1.191e-15 9.193e-16 4.223e-16 145.0095 547.53
DG4640 -12.2035 -15.7478 5.295e-26 1.587e-27 6.758e-33 170.1599 546.47
DG4641 -12.2384 -17.0541 1.183e-15 9.191e-16 4.144e-16 159.3624 545.84
DG4642 -11.3846 -16.2944 5.645e-26 1.536e-27 6.477e-33 172.2802 547.43
DG4643 -11.8052 -16.1102 1.646e-15 1.233e-15 5.220e-16 152.5696 549.01
DG4644 -12.1061 -16.7841 7.866e-16 6.243e-16 2.715e-16 131.6722 550.59
DG4645 -11.4906 -17.4366 9.829e-16 8.407e-16 3.564e-16 128.998 544.9
DG4646 -11.1310 -17.0805 6.881e-16 6.385e-16 2.764e-16 152.9863 546.4
DG4647 -10.9118 -15.8998 5.737e-26 1.565e-27 6.833e-33 211.9244 549.39
DG4648 -11.3379 -17.7447 1.189e-15 9.600e-16 4.179e-16 152.9816 547.41
DG4649 -10.6588 -16.9088 1.099e-15 1.056e-15 4.499e-16 175.7011 546.07
DG4650 -11.4473 -15.4483 1.253e-15 9.106e-16 4.446e-16 157.7408 544.17
DG4651 -12.4088 -16.4999 9.710e-16 8.663e-16 3.449e-16 142.3397 551.01
DG4652 -11.7895 -16.5221 8.799e-16 6.876e-16 2.965e-16 297.8973 547.26
DG4653 -11.5824 -16.6038 6.919e-16 6.253e-16 2.795e-16 282.9801 544.67
DG4693 -14.7783 -32.0768 1.753e-15 1.441e-15 6.104e-16 498.426 350.43
DG4694 -15.0228 -32.2666 2.620e-15 2.442e-15 1.025e-15 222.9312 349.37
DG4695 -14.2342 -31.8877 8.237e-26 2.006e-27 9.811e-33 249.4861 348.05
DG4696 -14.9666 -31.4855 2.442e-15 2.088e-15 8.254e-16 177.8807 349.64
DG4697 -15.2357 -33.0138 7.556e-26 2.062e-27 9.871e-33 277.2876 348.91
DG4698 -14.2709 -32.0012 2.398e-15 1.900e-15 9.229e-16 209.2067 349.8
DG4699 -14.1007 -31.3507 2.407e-15 2.114e-15 8.622e-16 196.3932 348.22
DG4725 9.1559 -9.6106 3.751e-16 2.741e-16 1.179e-16 183.4759 839.02
DG4726 8.9841 -9.8752 6.761e-16 4.848e-16 2.107e-16 106.9291 837.87
DG4727 9.1415 -9.6407 5.381e-26 1.439e-27 6.353e-33 114.3549 841.46
DG4728 9.3489 -9.4058 5.567e-16 4.110e-16 1.883e-16 99.2078 841.47
DG4729 8.9417 -9.6252 5.645e-16 4.367e-16 1.797e-16 94.8981 838.03
DG4730 9.0325 -9.6790 4.893e-26 1.510e-27 7.107e-33 103.6406 840.12
DG4731 9.1397 -9.8388 5.884e-16 4.373e-16 1.939e-16 85.3112 840.0
DG4732 9.2475 -9.4262 5.534e-26 1.437e-27 7.006e-33 116.2954 841.13
DG4733 9.1036 -9.7255 6.171e-16 5.011e-16 2.045e-16 105.7835 839.39
DG4737 8.1734 -38.9215 1.864e-15 1.423e-15 4.174e-16 299.014 780.77
DG4738 8.0969 -38.4905 7.104e-16 5.793e-16 2.708e-16 99.2854 779.49
DG4739 7.9544 -38.8487 4.552e-16 3.243e-16 1.623e-16 226.3206 780.72
DG4740 8.5686 -39.3377 8.752e-16 7.400e-16 2.795e-16 113.9082 782.43
DG4741 8.1951 -39.1008 9.284e-16 7.068e-16 2.862e-16 86.9716 781.36
DG4742 8.4047 -39.0242 4.204e-16 3.604e-16 1.600e-16 220.7071 781.59
DG4743 8.3805 -39.2939 6.174e-16 4.921e-16 2.189e-16 96.6425 780.78
