Name X Y BlueF GreenF RedF Size RadialVelocity
DG1102 -43.3298 -44.7331 2.647e-16 2.335e-16 9.268e-17 58.0301 1434.38
DG1103 -43.0855 -43.9542 1.607e-16 1.251e-16 5.259e-17 107.7511 1436.18
DG1104 -43.2440 -44.3556 1.365e-16 1.070e-16 5.246e-17 190.0177 1435.6
DG1105 -44.1010 -44.5558 9.872e-26 2.708e-27 1.165e-32 63.6766 1440.21
DG1106 -42.8488 -43.6689 2.281e-16 1.995e-16 8.013e-17 58.9042 1434.57
DG1107 -43.2083 -44.4331 1.266e-16 1.068e-16 5.267e-17 115.9018 1433.91
DG1108 -43.5236 -44.3999 1.864e-16 1.615e-16 7.436e-17 51.6648 1433.36
DG1109 -44.1832 -44.8154 8.965e-26 2.432e-27 1.194e-32 68.8952 1436.42
DG1110 -43.7142 -44.9872 2.290e-16 1.485e-16 8.643e-17 72.0548 1435.65
DG1111 -42.9864 -44.7917 2.098e-16 1.611e-16 6.648e-17 58.3927 1435.37
DG1112 -43.6541 -44.7009 1.880e-16 1.495e-16 6.664e-17 48.2698 1436.97
DG1113 -43.1404 -44.9078 1.413e-16 1.056e-16 4.798e-17 70.6138 1438.97
DG1115 27.4135 -9.8018 6.022e-16 5.117e-16 2.294e-16 138.7545 629.43
DG1126 4.5133 20.9338 1.078e-16 8.927e-17 3.813e-17 73.2847 1579.96
DG1127 4.5694 21.0092 1.182e-25 3.047e-27 1.752e-32 64.5328 1579.03
DG1128 4.5099 20.9808 1.536e-16 1.123e-16 5.811e-17 49.3238 1579.15
DG1129 4.5227 21.0171 1.761e-16 1.441e-16 7.028e-17 56.1559 1579.85
DG1130 4.5000 20.9228 1.514e-16 1.156e-16 5.730e-17 45.8968 1579.18
DG1141 12.4037 3.8365 1.390e-15 1.168e-15 4.927e-16 612.5204 374.56
DG1142 12.0514 3.9405 2.346e-15 1.728e-15 7.341e-16 203.4142 375.52
DG1143 12.5175 4.0587 6.435e-26 1.869e-27 8.947e-33 194.1115 376.32
DG1144 11.6846 4.1934 2.042e-15 1.630e-15 7.279e-16 188.4765 375.08
DG1145 12.3105 3.9192 7.422e-26 1.829e-27 9.050e-33 202.7342 374.42
DG1146 12.9107 4.1996 7.257e-26 1.818e-27 8.942e-33 222.4398 376.64
DG1147 12.2595 3.8777 1.855e-15 1.632e-15 6.976e-16 186.1543 374.66
DG1148 12.3240 3.6311 2.204e-15 1.869e-15 9.199e-16 219.6487 374.46
DG1149 11.8835 3.8598 3.119e-15 2.565e-15 9.122e-16 224.2194 376.19
DG1262 3.5305 40.5569 8.026e-16 5.373e-16 2.060e-16 229.2209 1156.88
DG1263 3.6847 40.3823 2.997e-16 2.434e-16 1.092e-16 71.0495 1159.26
DG1264 3.4518 40.4621 3.148e-16 2.496e-16 1.182e-16 75.9284 1156.71
DG1265 3.6643 40.8591 2.815e-16 2.164e-16 1.030e-16 69.5963 1157.17
DG1266 3.7689 40.9431 3.123e-16 2.392e-16 1.224e-16 74.1183 1159.96
DG1267 3.5334 40.3005 3.010e-16 2.490e-16 1.038e-16 71.2705 1158.63
DG1268 3.2414 40.7768 7.025e-26 1.785e-27 8.301e-33 78.5918 1158.95
DG1269 3.2790 40.8379 7.299e-26 1.782e-27 9.224e-33 73.8307 1159.1
DG1270 3.5216 40.9656 2.666e-16 2.111e-16 9.570e-17 64.2683 1157.69
DG1271 3.6828 40.1133 3.899e-16 3.238e-16 1.249e-16 59.5076 1161.11
DG1272 3.4526 40.7967 2.127e-16 1.784e-16 8.409e-17 128.0153 1157.89
DG1273 3.6932 40.4872 3.082e-16 2.561e-16 1.187e-16 65.6227 1157.83
DG1297 39.8532 -15.2875 4.990e-16 4.696e-16 1.920e-16 111.3503 631.65
DG1298 39.8857 -15.1845 7.503e-16 6.095e-16 2.724e-16 112.6292 631.44
DG1315 -30.7794 39.9204 1.165e-15 8.569e-16 4.133e-16 379.3163 441.75
DG1316 -31.4099 40.5622 2.014e-15 1.496e-15 7.039e-16 183.9116 441.78
DG1317 -30.1644 40.0912 6.972e-26 1.642e-27 8.365e-33 209.4221 443.64
DG1318 -31.0371 39.7530 1.566e-15 1.280e-15 6.319e-16 189.0636 441.8
DG1319 -31.4696 39.9071 1.692e-15 1.424e-15 5.896e-16 185.0988 444.06
DG1320 -31.2157 40.9537 6.592e-26 1.754e-27 7.911e-33 168.4369 442.15
DG1321 -30.9691 40.4046 1.772e-15 1.627e-15 7.131e-16 184.278 442.22
DG1335 11.0306 9.2548 7.855e-16 6.098e-16 2.741e-16 229.964 574.57
DG1336 11.1494 9.3739 5.919e-26 1.447e-27 6.816e-33 139.8788 575.61
DG1337 11.1134 9.2303 6.174e-26 1.501e-27 7.012e-33 155.9929 575.29
DG1338 11.2136 9.2795 1.078e-15 9.117e-16 3.612e-16 138.6608 574.66
DG1339 11.1541 9.0386 1.090e-15 9.798e-16 4.144e-16 134.1609 575.37
DG1385 -40.1108 -16.5030 1.694e-16 1.314e-16 5.944e-17 167.965 1311.05
DG1386 -40.1528 -16.4120 8.304e-26 2.228e-27 1.116e-32 71.7212 1308.9
DG1387 -40.1683 -16.6017 1.638e-16 1.438e-16 6.104e-17 68.8096 1308.48
DG1388 -39.9002 -16.5464 2.154e-16 1.891e-16 7.376e-17 60.6941 1309.25
DG1389 -40.3170 -16.4961 2.461e-16 1.942e-16 9.755e-17 66.2705 1310.3
DG1390 -40.0533 -16.6747 2.195e-16 1.829e-16 8.387e-17 57.4288 1311.65
DG1391 -39.9097 -16.4304 2.423e-16 2.133e-16 9.490e-17 62.4314 1309.32
DG1392 -40.0945 -16.5648 2.091e-16 2.081e-16 8.685e-17 73.736 1310.2
DG1403 -0.2442 32.7901 1.808e-15 1.745e-15 7.468e-16 587.6012 365.77
DG1404 -0.1892 32.9001 8.205e-26 2.109e-27 1.102e-32 243.102 365.86
DG1405 -0.1007 32.2640 8.047e-26 2.086e-27 1.016e-32 253.8014 366.29
DG1406 -0.0859 32.9306 2.143e-15 1.637e-15 7.772e-16 256.8312 364.86
DG1407 0.1170 32.7806 2.642e-15 2.005e-15 9.755e-16 212.8375 365.45
DG1408 -0.0781 33.4323 2.998e-15 2.136e-15 9.676e-16 230.6445 364.75
DG1409 -0.1396 33.1586 2.946e-15 2.364e-15 9.999e-16 214.6993 365.96
DG1410 0.1787 32.3669 7.403e-26 2.231e-27 1.038e-32 342.5378 364.56
DG1469 -11.1727 16.7948 2.847e-15 2.403e-15 9.984e-16 415.6537 289.29
DG1470 -11.2768 17.1533 4.128e-15 3.272e-15 1.619e-15 262.197 288.85
DG1471 -11.4147 17.0392 3.998e-15 3.523e-15 1.308e-15 234.3527 289.12
DG1472 -11.7417 16.5966 3.935e-15 3.368e-15 1.442e-15 277.7532 289.85
DG1473 -10.7161 16.5016 3.012e-15 2.507e-15 9.940e-16 333.8125 289.23
DG1555 -1.2569 -27.9180 6.127e-16 4.203e-16 2.188e-16 171.0582 620.64
DG1556 -1.3088 -27.8010 8.502e-16 6.768e-16 3.232e-16 127.6059 620.05
DG1557 -1.2759 -27.7577 5.885e-16 5.508e-16 2.368e-16 192.8083 619.79
DG1581 11.2569 4.8420 3.128e-16 2.491e-16 1.197e-16 91.9546 901.23
DG1588 -17.9189 28.7142 9.169e-16 7.892e-16 3.107e-16 335.7793 543.92
DG1589 -17.3398 28.6916 5.867e-26 1.516e-27 7.217e-33 223.5782 542.9
DG1590 -18.2344 28.8982 1.195e-15 1.034e-15 4.676e-16 141.6469 544.67
DG1591 -18.3137 28.4599 1.206e-15 9.287e-16 4.228e-16 144.0458 543.64
DG1592 -17.8929 29.2866 1.399e-15 1.112e-15 4.571e-16 190.2858 544.27
DG1593 -18.0989 28.2406 1.304e-15 9.211e-16 4.473e-16 134.8613 543.28
DG1594 -17.5139 28.2755 1.186e-15 9.321e-16 4.712e-16 152.7985 543.4
DG1595 -17.7830 28.0340 1.222e-15 9.288e-16 4.461e-16 139.422 543.41
DG1607 18.5047 29.9299 7.746e-15 5.676e-15 1.973e-15 514.8898 370.89
DG1608 19.1892 30.0053 1.854e-15 1.692e-15 7.077e-16 474.7189 373.16
DG1609 17.9641 28.8573 2.993e-15 2.142e-15 9.698e-16 214.4392 369.63
DG1610 18.5841 29.3991 2.084e-15 1.634e-15 6.717e-16 610.242 371.25
DG1611 18.3207 28.8662 2.114e-15 1.781e-15 7.050e-16 396.3332 368.44
DG1612 17.6861 28.8354 8.526e-26 2.062e-27 1.034e-32 248.5915 368.84
DG1613 18.7425 29.9398 3.386e-15 2.583e-15 1.140e-15 280.2737 368.21
DG1614 18.3356 31.1935 2.890e-15 2.211e-15 1.007e-15 201.461 372.11
DG1615 17.3817 28.9450 1.948e-15 1.638e-15 7.007e-16 263.8146 373.84
DG1616 19.0824 30.5279 1.931e-15 1.627e-15 7.972e-16 274.7581 371.33
DG1617 16.7628 29.9640 3.105e-15 2.587e-15 1.207e-15 239.5209 371.14
DG1618 20.1125 29.6969 2.713e-15 2.187e-15 9.796e-16 206.8047 369.75
DG1619 18.3433 29.4603 2.710e-15 2.328e-15 1.105e-15 246.4768 373.09
DG1620 19.5208 29.1305 2.670e-15 2.110e-15 9.911e-16 201.4357 369.55
DG1621 19.8327 31.0556 1.941e-15 1.519e-15 6.746e-16 260.8795 372.25
DG1622 17.7880 29.0679 2.823e-15 2.345e-15 1.067e-15 230.1414 370.13
DG1623 16.8928 30.1236 4.089e-15 3.187e-15 1.272e-15 256.699 368.61
DG1624 17.4620 28.8765 2.717e-15 2.298e-15 9.797e-16 232.8246 371.83
DG1625 18.3861 31.5817 2.731e-15 2.292e-15 9.644e-16 216.9743 372.77
DG1626 17.4092 29.4743 2.131e-15 1.774e-15 8.133e-16 421.7587 370.02
DG1645 14.5343 -11.4791 8.925e-15 6.636e-15 2.368e-15 826.3503 327.85
DG1646 14.0365 -11.4942 3.778e-15 3.162e-15 1.405e-15 278.5878 330.0
DG1647 14.5505 -12.1393 3.618e-15 3.390e-15 1.251e-15 246.3853 328.04
DG1648 14.7175 -11.0340 3.564e-15 3.128e-15 1.181e-15 300.2116 329.76
DG1649 13.9506 -11.0201 3.446e-15 2.702e-15 1.179e-15 228.6308 329.52
DG1650 14.5339 -11.9988 9.158e-26 2.191e-27 1.098e-32 290.5039 328.46
DG1651 14.5675 -11.7918 8.089e-26 2.179e-27 1.070e-32 260.4366 328.94
DG1652 14.1449 -11.4758 3.415e-15 2.735e-15 1.235e-15 230.324 330.01
DG1653 13.8339 -11.1630 3.260e-15 2.638e-15 1.093e-15 203.5992 327.85
DG1654 13.8446 -10.9774 3.543e-15 3.037e-15 1.245e-15 272.8641 330.65
DG1655 38.4274 18.2182 3.750e-15 3.020e-15 1.257e-15 645.3548 246.66
DG1656 39.2245 18.2847 6.061e-15 5.048e-15 1.988e-15 394.0046 246.37
DG1657 37.7402 18.2653 3.575e-15 3.001e-15 1.338e-15 342.3219 248.21
DG1658 38.0118 18.9662 5.093e-15 4.031e-15 1.850e-15 291.6762 246.21
DG1659 38.9897 18.3094 1.147e-25 3.242e-27 1.303e-32 319.363 247.44
DG1660 39.5679 17.7251 1.179e-25 3.364e-27 1.478e-32 389.1139 247.12
DG1661 38.9234 19.3202 5.362e-15 4.390e-15 1.752e-15 267.0094 246.84
DG1662 -4.4125 9.6433 1.346e-15 9.220e-16 4.439e-16 177.2884 452.82
DG1679 -12.1515 -19.9569 5.776e-26 1.500e-27 7.371e-33 152.9477 562.9
DG1680 -12.0870 -19.9025 1.177e-15 8.942e-16 4.441e-16 136.6837 562.82
DG1681 14.4142 -15.4323 7.481e-15 5.386e-15 1.775e-15 634.529 375.02
DG1682 13.4826 -16.0088 7.819e-26 1.948e-27 9.647e-33 307.8276 372.59
DG1683 14.4913 -16.3703 1.856e-15 1.363e-15 6.334e-16 392.2726 371.98
DG1684 13.6080 -15.0932 8.615e-26 2.307e-27 9.283e-33 245.354 374.7
DG1685 15.1272 -15.5325 2.958e-15 2.205e-15 9.843e-16 209.2468 372.7
DG1686 15.3176 -16.5401 2.947e-15 2.374e-15 1.058e-15 247.9834 372.22
DG1687 13.5065 -14.9907 2.572e-15 2.176e-15 9.632e-16 198.3623 372.32
DG1688 14.5749 -15.6854 3.193e-15 2.585e-15 1.103e-15 253.4336 375.92
DG1689 15.2132 -14.3612 2.757e-15 2.293e-15 9.652e-16 254.6379 371.67
DG1690 15.0831 -15.8972 2.559e-15 2.089e-15 8.708e-16 218.0159 372.58
DG1691 14.0662 -14.2336 2.890e-15 2.407e-15 1.184e-15 254.3505 372.6
DG1692 14.9019 -16.1374 2.700e-15 2.511e-15 1.026e-15 247.107 373.24
DG1693 14.8049 -15.2395 1.603e-15 1.388e-15 5.732e-16 296.4908 373.28
DG1694 15.3332 -16.3495 2.869e-15 1.968e-15 9.326e-16 201.7811 372.26
DG1695 13.3669 -16.4842 2.839e-15 2.377e-15 1.129e-15 255.2824 374.88
DG1696 15.5280 -14.9873 2.647e-15 2.250e-15 1.000e-15 218.2967 371.94
DG1697 13.7180 -15.2016 2.612e-15 2.362e-15 1.056e-15 219.4093 372.15
DG1698 15.5132 -14.9755 7.615e-26 2.256e-27 9.849e-33 230.7976 373.28
DG1776 -9.3834 -13.0981 5.252e-16 4.080e-16 1.880e-16 120.3375 696.73
DG1814 14.8342 39.8289 1.197e-15 9.273e-16 3.336e-16 243.052 934.36
DG1815 14.3800 40.1764 3.365e-16 2.494e-16 1.218e-16 126.9575 935.51
DG1816 15.0893 38.9264 4.333e-16 3.599e-16 1.586e-16 71.2966 933.81
DG1817 14.4236 39.0191 5.555e-26 1.557e-27 6.972e-33 102.0033 933.54
DG1818 15.3630 40.3660 4.990e-16 4.066e-16 1.784e-16 106.175 933.39
DG1819 14.4447 38.7326 6.221e-16 5.171e-16 1.991e-16 89.9971 934.28
DG1820 14.9611 40.2701 2.939e-16 2.478e-16 1.245e-16 196.8964 935.66
DG1821 14.8598 39.3525 5.841e-26 1.511e-27 6.160e-33 79.7566 934.55
DG1822 14.5336 39.4651 4.726e-16 3.897e-16 1.744e-16 96.4493 932.88
DG1823 15.3282 40.4385 4.694e-16 3.692e-16 1.665e-16 85.5463 939.26
DG1824 14.2766 38.8140 4.260e-16 3.826e-16 1.643e-16 81.5767 934.17
DG1825 14.3206 40.7416 5.685e-26 1.429e-27 7.248e-33 86.2431 934.01
DG1826 14.4711 39.0157 4.426e-16 3.493e-16 1.831e-16 90.2529 939.42
DG1827 15.2221 40.4236 4.474e-16 3.903e-16 1.433e-16 84.0166 937.81
DG1828 15.0325 39.2814 3.343e-16 2.964e-16 1.277e-16 168.6794 936.1
DG1829 14.5674 39.4402 3.163e-16 2.223e-16 9.936e-17 114.8454 937.79
DG1830 14.5355 39.6111 2.956e-16 2.216e-16 1.249e-16 190.6679 933.69
DG1831 14.1603 39.6858 4.944e-26 1.525e-27 7.106e-33 104.1025 936.31
DG1832 15.7535 40.0278 4.575e-16 3.259e-16 1.601e-16 89.0609 936.27
DG1833 15.0264 40.0730 4.953e-16 4.231e-16 1.790e-16 92.4812 937.73
DG1834 14.1707 40.2925 4.965e-16 4.517e-16 1.741e-16 108.6058 933.08
DG1835 14.8354 39.3128 4.935e-16 4.530e-16 1.771e-16 88.6327 935.59
DG1836 15.0397 40.8575 4.002e-16 3.685e-16 1.636e-16 99.1618 934.66
DG1837 14.0581 39.0669 4.412e-16 3.590e-16 1.545e-16 81.3431 934.48
DG1838 14.4897 39.1200 3.016e-16 2.576e-16 1.144e-16 87.3013 934.17
DG1839 15.0081 39.4948 4.378e-16 3.746e-16 1.547e-16 87.9564 937.87
DG1846 -43.9489 -27.1876 1.663e-16 1.308e-16 5.623e-17 95.2433 1458.63
DG1847 -43.9035 -27.3155 1.839e-16 1.649e-16 6.398e-17 53.0034 1459.13
DG1848 -43.8194 -27.2193 2.022e-16 1.991e-16 8.326e-17 55.0638 1460.21
DG1849 -44.0042 -27.1165 1.887e-16 1.714e-16 6.802e-17 52.5913 1459.19
DG1850 -43.9696 -27.1776 8.944e-26 2.266e-27 1.179e-32 63.5782 1458.07
DG1851 -43.9118 -27.1910 2.161e-16 1.727e-16 8.100e-17 55.2209 1458.65
DG1867 32.0958 -9.3894 7.260e-16 5.952e-16 2.425e-16 230.0374 574.25
DG1868 32.2926 -9.3196 5.723e-26 1.409e-27 6.408e-33 138.8003 573.71
DG1869 31.8666 -9.6215 5.176e-26 1.425e-27 7.176e-33 158.7938 573.17
DG1870 32.4085 -9.6148 8.876e-16 6.797e-16 2.927e-16 112.2779 573.22
DG1871 32.4981 -9.3064 9.011e-16 7.122e-16 2.993e-16 121.6263 573.54
DG1872 32.2258 -9.3030 5.396e-26 1.387e-27 7.149e-33 138.0329 572.73
DG1875 8.5798 4.3963 2.392e-15 2.116e-15 9.362e-16 304.0803 309.96
DG1911 -23.5609 7.5666 2.237e-15 1.620e-15 5.923e-16 348.1934 699.1
DG1912 -23.0583 7.1699 6.020e-16 4.709e-16 2.300e-16 138.146 698.5
DG1913 -22.6973 7.1766 8.137e-16 6.483e-16 3.175e-16 119.6047 700.51
DG1914 -23.6177 7.1856 5.223e-16 4.092e-16 2.147e-16 218.0223 698.65
DG1915 -24.4103 7.6345 5.213e-26 1.426e-27 6.303e-33 126.9538 697.29
DG1916 -22.7983 6.8795 8.567e-16 6.732e-16 2.617e-16 112.1134 700.09
DG1917 -23.1533 8.2981 1.145e-15 8.200e-16 3.827e-16 106.9837 697.37
DG1918 -23.7367 7.2996 5.034e-26 1.471e-27 6.579e-33 133.605 698.29
DG1919 -23.9615 7.5186 5.016e-16 4.210e-16 1.932e-16 257.206 701.33
DG1920 -23.9929 8.1837 5.371e-26 1.508e-27 6.926e-33 151.1884 699.02
DG1921 -23.6009 8.2566 7.704e-16 5.905e-16 2.791e-16 109.8564 699.3
DG1922 -22.6561 7.5113 5.768e-26 1.478e-27 6.999e-33 140.9046 698.73
DG1923 -22.9703 8.0523 6.070e-16 4.868e-16 1.926e-16 122.4102 699.87
DG1924 -24.1127 7.1448 8.241e-16 6.690e-16 2.882e-16 117.7415 699.84
DG1925 -23.0950 8.2104 4.991e-26 1.359e-27 7.383e-33 110.1042 700.48
DG1926 -22.8742 7.6447 7.486e-16 6.445e-16 3.018e-16 122.3742 697.16
DG1927 -24.0460 7.8852 5.466e-16 4.767e-16 2.123e-16 139.1577 698.22
DG1928 -23.6123 6.7435 1.133e-15 8.956e-16 3.701e-16 126.6912 697.54
DG1929 -24.1660 7.5475 1.164e-15 9.282e-16 3.872e-16 126.3825 697.0
DG1930 -23.5582 8.0364 8.089e-16 7.087e-16 2.704e-16 118.1566 697.41
DG1955 -6.6125 11.7494 3.245e-16 2.587e-16 1.228e-16 77.2797 878.4
DG1991 -42.5769 -37.1646 1.203e-15 8.674e-16 3.074e-16 240.6245 958.73
DG1992 -41.9356 -36.4907 4.094e-16 3.514e-16 1.498e-16 77.7012 961.54
DG1993 -42.6703 -37.0412 2.622e-16 2.305e-16 9.756e-17 171.3277 959.82
DG1994 -41.7104 -36.8608 5.531e-26 1.527e-27 6.046e-33 90.0076 958.04
DG1995 -43.0924 -36.8870 4.123e-16 3.430e-16 1.374e-16 86.6112 958.15
DG1996 -42.7518 -37.8228 4.572e-16 3.561e-16 1.475e-16 78.5042 963.02
DG1997 -42.0572 -36.6463 5.714e-26 1.511e-27 7.112e-33 107.6616 958.81
DG1998 -42.3971 -37.3720 2.756e-16 2.205e-16 9.817e-17 175.2944 958.27
DG1999 -42.5374 -36.6804 4.024e-16 3.327e-16 1.527e-16 75.7793 959.19
DG2000 -42.2148 -37.1505 3.589e-16 2.796e-16 1.267e-16 153.2345 959.59
DG2001 -42.6692 -36.7671 5.573e-26 1.561e-27 6.993e-33 90.1193 962.99
DG2002 -42.9228 -37.3703 6.174e-26 1.556e-27 7.026e-33 87.479 958.58
DG2003 -42.7110 -37.0094 3.074e-16 2.232e-16 1.138e-16 186.1168 960.13
DG2004 -42.6051 -37.5870 4.767e-16 4.175e-16 1.718e-16 104.112 960.8
DG2007 40.9893 -28.1741 4.488e-16 3.615e-16 1.263e-16 139.3715 1598.68
DG2008 41.3110 -28.2372 1.259e-25 3.037e-27 1.712e-32 62.8727 1608.73
DG2009 40.9091 -28.9237 1.138e-16 9.177e-17 4.000e-17 49.1382 1605.21
DG2010 40.8756 -28.2694 1.013e-16 9.133e-17 3.870e-17 70.6461 1604.11
DG2011 41.5128 -28.2537 1.481e-16 1.236e-16 5.408e-17 44.1238 1600.32
DG2012 41.0374 -28.0259 1.302e-25 3.036e-27 1.549e-32 51.3072 1599.48
DG2013 41.2068 -28.2045 1.293e-25 3.003e-27 1.872e-32 48.9054 1598.95
DG2014 41.8690 -28.5021 1.202e-25 3.280e-27 1.548e-32 53.8116 1603.3
DG2015 41.1157 -28.2652 9.359e-17 7.445e-17 3.615e-17 99.9114 1605.67
DG2016 40.9415 -27.7349 1.537e-16 1.273e-16 5.470e-17 50.2032 1602.69
DG2017 40.3710 -28.2128 1.041e-16 8.229e-17 3.820e-17 56.3271 1602.44
DG2018 41.0950 -28.1675 1.077e-16 8.784e-17 3.997e-17 74.1934 1603.34
DG2019 40.4234 -28.2068 1.515e-16 1.235e-16 5.657e-17 44.3411 1608.14
DG2020 40.6226 -28.3447 1.283e-16 9.886e-17 4.886e-17 88.439 1599.52
DG2021 41.1698 -28.5316 1.749e-16 1.481e-16 6.469e-17 59.5236 1599.87
DG2022 41.6497 -28.4757 2.221e-16 1.899e-16 7.541e-17 49.42 1599.14
DG2023 40.5323 -28.3668 1.715e-16 1.353e-16 6.000e-17 61.7121 1598.76
DG2024 40.8736 -28.0081 1.496e-16 1.159e-16 5.746e-17 46.0329 1606.54
DG2025 40.5461 -27.8928 1.212e-25 3.256e-27 1.631e-32 57.9436 1599.03
DG2026 41.0376 -27.5596 1.442e-16 1.246e-16 5.891e-17 39.7035 1600.48
DG2027 40.2425 -28.3088 1.069e-16 8.480e-17 4.101e-17 61.5401 1601.48
DG2028 40.4854 -27.7250 1.145e-16 9.559e-17 4.436e-17 46.6849 1610.18
DG2029 40.3330 -28.3921 1.794e-16 1.415e-16 6.579e-17 50.1707 1599.28
DG2030 41.6060 -28.5739 1.543e-16 1.255e-16 5.707e-17 48.5764 1603.15
DG2031 40.8783 -28.1189 1.134e-16 8.953e-17 4.392e-17 84.8448 1610.22
DG2032 41.3154 -27.6546 1.162e-16 9.405e-17 4.385e-17 56.4317 1600.12
DG2033 41.1651 -27.8900 1.686e-16 1.398e-16 5.775e-17 44.0064 1607.42
DG2034 41.3841 -28.5151 1.329e-25 3.519e-27 1.603e-32 64.5187 1603.48
DG2035 40.5548 -28.2068 1.661e-16 1.329e-16 5.806e-17 49.4561 1601.96
DG2036 40.7647 -27.7048 1.221e-25 3.229e-27 1.584e-32 57.2984 1599.31
DG2037 41.6308 -27.9556 1.658e-16 1.543e-16 6.879e-17 51.7811 1604.83
DG2038 41.4130 -27.7196 1.785e-16 1.419e-16 6.200e-17 46.8822 1599.63
DG2039 41.1242 -28.2748 1.828e-16 1.394e-16 7.002e-17 58.3445 1602.04
DG2040 40.3389 -28.2537 2.162e-16 1.821e-16 7.743e-17 41.5307 1607.53
DG2041 -22.5014 -41.2101 3.557e-15 2.870e-15 8.282e-16 521.9675 530.51
DG2042 -22.7658 -40.8848 1.035e-15 9.568e-16 3.708e-16 290.1768 531.21
DG2043 -21.0656 -41.0368 1.953e-15 1.424e-15 5.949e-16 142.9969 529.97
DG2044 -21.4455 -41.2722 1.399e-15 1.142e-15 5.047e-16 167.7538 530.59
DG2045 -21.7635 -41.8429 1.410e-15 1.137e-15 5.346e-16 139.4301 530.46
DG2046 -21.8738 -41.4547 1.321e-15 1.143e-15 4.209e-16 129.4577 530.07
DG2047 -23.3532 -40.9675 1.216e-15 1.067e-15 4.457e-16 140.4859 529.72
DG2048 -22.0692 -39.9391 1.357e-15 1.064e-15 4.597e-16 152.0697 531.36
DG2049 -23.8200 -41.1390 5.265e-26 1.486e-27 7.641e-33 173.9531 530.23
DG2050 -23.5109 -40.4791 1.280e-15 1.135e-15 4.919e-16 156.6517 530.95
DG2051 -22.5255 -40.1093 9.906e-16 7.275e-16 3.519e-16 170.1173 532.67
DG2052 -22.4124 -40.5197 9.116e-16 8.258e-16 3.385e-16 159.6445 528.58
DG2053 -22.8723 -42.1507 9.387e-16 7.121e-16 3.439e-16 224.4311 531.75
DG2054 -22.3481 -40.0822 1.355e-15 1.115e-15 4.687e-16 151.4891 531.9
DG2055 -22.4384 -40.5173 1.328e-15 9.041e-16 4.683e-16 157.0746 531.41
DG2081 3.9731 18.3480 7.933e-17 6.730e-17 3.122e-17 100.3251 1952.75
DG2082 4.0075 18.4613 1.023e-16 8.111e-17 3.644e-17 38.6215 1952.83
DG2083 4.0982 18.3460 2.324e-25 5.714e-27 3.398e-32 39.842 1954.48
DG2084 4.0500 18.3843 7.359e-17 6.963e-17 3.053e-17 50.0074 1952.54
DG2085 3.9513 18.2212 1.191e-16 9.908e-17 4.553e-17 39.8916 1952.79
DG2086 4.0263 18.2497 6.852e-17 6.463e-17 2.841e-17 43.5152 1952.47
DG2087 4.0427 18.2580 1.054e-16 9.555e-17 4.433e-17 45.924 1953.89
DG2088 3.9891 18.3103 1.180e-16 9.341e-17 4.843e-17 38.8625 1952.49
DG2089 -3.8093 -10.9541 5.559e-16 5.102e-16 2.219e-16 261.0076 675.16
DG2090 -3.6967 -10.8384 7.600e-16 6.799e-16 2.718e-16 117.6901 674.31
DG2091 -4.0829 -11.0673 9.004e-16 7.550e-16 3.044e-16 133.5977 674.09
DG2092 -3.9371 -10.9499 9.458e-16 7.078e-16 3.431e-16 119.9661 674.84
DG2093 -4.0902 -11.1002 5.706e-26 1.499e-27 6.329e-33 103.639 673.85
DG2094 -3.5850 -10.9179 9.176e-16 7.493e-16 3.247e-16 120.6269 674.22
DG2095 -4.0005 -11.2408 1.100e-15 1.002e-15 3.587e-16 118.5932 673.52
DG2096 -3.5329 -10.9894 8.115e-16 6.375e-16 2.781e-16 113.1961 674.27
DG2177 26.4131 -22.3722 6.390e-16 4.587e-16 1.494e-16 125.6744 1329.34
DG2178 26.1908 -22.2463 1.984e-16 1.762e-16 7.416e-17 54.9727 1328.71
DG2179 26.6829 -22.3270 8.672e-26 2.152e-27 1.074e-32 75.4541 1332.15
DG2180 26.3639 -22.5864 8.657e-26 2.107e-27 1.132e-32 69.666 1331.01
DG2181 26.5840 -22.4612 8.304e-26 2.361e-27 1.053e-32 57.4706 1329.61
DG2182 26.5285 -22.3348 2.367e-16 1.997e-16 8.291e-17 60.4644 1328.94
DG2183 26.2920 -22.1455 8.865e-26 2.076e-27 1.133e-32 58.5644 1330.02
DG2184 26.0713 -22.1981 2.227e-16 2.054e-16 8.726e-17 53.9745 1329.1
DG2185 26.4629 -22.5079 2.481e-16 2.182e-16 9.019e-17 75.4367 1329.19
DG2186 26.5085 -22.4711 2.067e-16 1.757e-16 7.749e-17 58.9367 1329.49
DG2187 26.1981 -22.1302 8.676e-26 2.357e-27 9.939e-33 73.8615 1329.37
DG2196 27.1535 -22.8323 5.154e-26 1.563e-27 6.117e-33 105.7786 781.13
DG2197 27.2847 -23.0330 6.173e-16 4.175e-16 1.966e-16 100.9152 781.5
DG2198 -6.2950 18.0528 1.678e-16 1.435e-16 5.524e-17 70.1092 1280.31
DG2255 4.8001 13.5996 7.528e-26 2.031e-27 8.672e-33 207.11 348.48
DG2256 4.8138 13.4237 2.036e-15 1.857e-15 7.319e-16 208.122 348.27
DG2296 -11.7119 6.1461 9.692e-16 7.631e-16 3.668e-16 183.6569 469.49
DG2317 0.5066 7.6618 2.160e-16 1.818e-16 8.243e-17 123.6739 1070.89
