Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S079385 -3.2679 -31.7615 7.320e-22 1.631e-21 6.150e-21 0.0 140.28 0.0
S079386 -3.2327 -31.7779 7.354e-24 2.142e-23 1.444e-22 0.0 141.15 0.0
S079387 -3.2303 -31.7924 2.644e-14 1.742e-14 5.460e-15 0.0 140.83 0.0
S079388 -3.2169 -31.7954 4.341e-21 7.744e-21 1.811e-20 0.0 141.55 0.0
S079389 -3.2289 -31.7935 4.480e-22 9.971e-22 3.820e-21 0.0 140.96 0.0
S079390 -3.1999 -31.7982 3.854e-21 7.030e-21 1.827e-20 0.0 141.4 0.0
S079391 -3.2604 -31.8135 9.066e-25 3.437e-24 3.850e-23 0.0 138.92 0.0
S079392 -3.1835 -31.7195 9.007e-20 1.294e-19 1.940e-19 0.0 142.09 0.0
S079393 -3.2928 -31.7938 1.015e-19 1.391e-19 1.843e-19 0.0 139.47 0.0
S079394 -3.1934 -31.752 1.750e-23 4.913e-23 3.113e-22 0.0 142.2 0.0
S079395 -3.2335 -31.7929 3.758e-20 5.590e-20 8.957e-20 0.0 140.16 0.0
S079396 -3.1623 -31.7332 3.839e-21 7.160e-21 1.855e-20 0.0 142.27 0.0
S079397 -3.2185 -31.7775 2.246e-19 2.758e-19 2.910e-19 0.0 142.11 0.0
S079398 -3.2058 -31.767 3.821e-21 6.975e-21 1.730e-20 0.0 142.17 0.0
S079399 -3.2258 -31.7926 3.089e-21 6.167e-21 1.874e-20 0.0 141.88 0.0
S079400 -3.2282 -31.7876 2.174e-19 2.902e-19 3.844e-19 0.0 141.55 0.0
S079401 -3.24 -31.836 4.449e-19 5.052e-19 4.638e-19 0.0 139.53 0.0
S079402 -3.2384 -31.7982 3.037e-17 2.578e-17 1.344e-17 0.0 139.15 0.0
S079403 -3.1491 -31.7373 3.870e-19 4.684e-19 4.889e-19 0.0 142.18 0.0
S079404 -3.2429 -31.8201 1.947e-19 2.466e-19 2.886e-19 0.0 139.39 0.0
S079405 -3.244 -31.7732 3.933e-19 4.997e-19 5.752e-19 0.0 140.62 0.0
S079406 -3.2321 -31.7927 8.180e-18 8.019e-18 5.592e-18 0.0 140.92 0.0
S079407 -3.2221 -31.7648 2.077e-23 6.163e-23 4.430e-22 0.0 141.94 0.0
S079408 -3.1655 -31.7886 6.268e-22 1.347e-21 4.731e-21 0.0 141.67 0.0
S079409 -3.2319 -31.7954 1.133e-18 1.332e-18 1.318e-18 0.0 140.43 0.0
S079410 -3.2379 -31.7977 1.728e-23 5.187e-23 3.554e-22 0.0 139.01 0.0
S079411 -3.189 -31.7107 2.050e-18 2.194e-18 1.831e-18 0.0 141.93 0.0
S079412 -3.2068 -31.8428 7.889e-23 1.994e-22 9.838e-22 0.0 140.64 0.0
S079413 -3.1951 -31.8083 1.002e-22 2.565e-22 1.295e-21 0.0 141.3 0.0
S079414 -3.2306 -31.7902 4.091e-23 1.133e-22 6.902e-22 0.0 141.81 0.0
S079415 -3.3491 -31.8875 5.968e-21 1.082e-20 2.767e-20 0.0 138.81 0.0
S079416 -3.2313 -31.7915 9.441e-23 2.513e-22 1.404e-21 0.0 141.91 0.0
S079417 -3.2323 -31.7981 1.148e-20 1.881e-20 3.792e-20 0.0 139.87 0.0
S079418 -3.2238 -31.7532 2.564e-13 1.928e-13 7.727e-14 0.0 141.47 0.0
S079419 -3.2346 -31.7971 2.122e-19 2.793e-19 3.633e-19 0.0 139.05 0.0
S079420 -3.253 -31.8091 4.560e-24 1.638e-23 1.693e-22 0.0 139.08 0.0
S079421 -3.2669 -31.7968 9.500e-24 2.600e-23 1.494e-22 0.0 139.29 0.0
S079422 -3.2462 -31.7794 2.198e-24 7.316e-24 6.482e-23 0.0 140.15 0.0
S079423 -3.2339 -31.7827 1.142e-23 3.684e-23 3.071e-22 0.0 141.11 0.0
S079424 -3.1964 -31.7713 6.302e-18 1.074e-17 2.354e-17 0.0 142.03 0.0
S079425 -3.1925 -31.6867 5.662e-21 1.046e-20 2.649e-20 0.0 141.82 0.0
S079426 -3.209 -31.7795 2.971e-17 2.593e-17 1.381e-17 0.0 141.98 0.0
S079427 -3.2253 -31.8352 1.692e-21 3.205e-21 8.920e-21 0.0 140.13 0.0
S079428 -3.2057 -31.8213 9.385e-24 2.657e-23 1.661e-22 0.0 140.74 0.0
S079429 -3.2352 -31.7917 6.924e-22 1.449e-21 4.820e-21 0.0 139.9 0.0
S079430 -3.2322 -31.7864 1.124e-18 1.300e-18 1.284e-18 0.0 141.42 0.0
S079431 -3.2296 -31.7883 1.677e-19 2.177e-19 2.744e-19 0.0 141.93 0.0
S079432 -3.2573 -31.8171 7.195e-20 9.742e-20 1.349e-19 0.0 139.02 0.0
S079433 -3.308 -31.9342 2.927e-21 5.437e-21 1.398e-20 0.0 139.1 0.0
S079434 -3.2299 -31.7916 1.249e-17 2.211e-17 5.073e-17 0.0 141.5 0.0
S079435 -3.2613 -31.7966 1.944e-19 2.336e-19 2.501e-19 0.0 139.47 0.0
S079436 -3.2057 -31.7919 1.606e-23 4.632e-23 3.006e-22 0.0 141.62 0.0
S079437 -3.1928 -31.758 2.039e-17 3.894e-17 1.047e-16 0.0 142.12 0.0
S079438 -3.1861 -31.8159 5.823e-18 1.071e-17 2.758e-17 0.0 141.22 0.0
S079439 -3.1893 -31.8001 1.110e-21 2.742e-21 1.259e-20 0.0 141.41 0.0
S079440 -3.2235 -31.7865 1.664e-17 3.411e-17 1.077e-16 0.0 141.92 0.0
S079441 -3.2734 -31.914 3.916e-17 6.462e-17 1.345e-16 0.0 139.37 0.0
S079442 -3.1772 -31.7568 4.837e-22 1.100e-21 4.326e-21 0.0 142.13 0.0
S079443 -3.2267 -31.7846 3.520e-23 9.717e-23 5.870e-22 0.0 141.47 0.0
S079444 -3.2373 -31.795 2.574e-21 5.023e-21 1.493e-20 0.0 139.05 0.0
S079445 -3.2448 -31.8212 1.085e-24 4.090e-24 4.859e-23 0.0 139.32 0.0
S079446 -3.2281 -31.7901 1.967e-19 2.389e-19 2.599e-19 0.0 141.84 0.0
S079447 -3.2235 -31.8032 1.637e-21 3.187e-21 9.466e-21 0.0 140.86 0.0
S079448 -3.2407 -31.7816 8.612e-23 2.052e-22 8.556e-22 0.0 140.46 0.0
S079449 -3.2477 -31.8089 2.518e-20 4.082e-20 7.909e-20 0.0 138.98 0.0
S079450 -3.2582 -31.7277 4.945e-23 1.367e-22 8.188e-22 0.001 140.71 0.0
S079451 -3.2542 -31.8104 6.202e-18 5.948e-18 3.927e-18 0.0 138.98 0.0
S079452 -3.2334 -31.7921 1.448e-20 2.649e-20 6.447e-20 0.0 142.06 0.0
S079453 -3.2347 -31.7926 1.689e-20 2.781e-20 5.541e-20 0.0 139.83 0.0
S079454 -3.2566 -31.7816 2.147e-21 1.468e-21 5.008e-22 0.0 139.78 0.0
S079455 -3.245 -31.801 1.072e-19 1.456e-19 1.900e-19 0.0 139.28 0.0
S079456 -3.2234 -31.7517 2.258e-22 5.643e-22 2.683e-21 0.0 141.33 0.0
S079457 -3.2214 -31.7735 1.764e-22 4.464e-22 2.214e-21 0.0 142.05 0.0
S079458 -3.1774 -31.7595 2.354e-23 7.590e-23 6.264e-22 0.0 142.08 0.0
S079459 -3.2377 -31.8201 5.929e-21 1.012e-20 2.228e-20 0.0 139.62 0.0
S079460 -3.2304 -31.7862 3.476e-22 8.099e-22 3.364e-21 0.0 141.42 0.0
S079461 -3.2316 -31.7894 1.830e-17 1.615e-17 9.046e-18 0.0 141.56 0.0
S079462 -3.2233 -31.8013 3.357e-24 1.116e-23 9.487e-23 0.0 140.77 0.0
S079463 -3.1434 -31.7051 1.505e-25 7.020e-25 1.218e-23 0.0 142.2 0.0
S079464 -3.2396 -31.7927 2.358e-22 4.587e-22 1.316e-21 0.0 139.62 0.0
S079465 -3.2144 -31.7725 4.797e-22 1.062e-21 3.938e-21 0.0 142.07 0.0
S079466 -3.2425 -31.8061 5.922e-24 1.930e-23 1.610e-22 0.0 139.31 0.0
S079467 -3.2419 -31.8071 2.169e-22 4.691e-22 1.684e-21 0.0 139.23 0.0
S079468 -3.2293 -31.7195 4.075e-22 8.819e-22 3.109e-21 0.0 141.23 0.0
S079469 -3.3373 -31.769 1.122e-19 1.430e-19 1.744e-19 0.0 139.77 0.0
S079470 -3.2289 -31.7684 1.944e-22 4.780e-22 2.220e-21 0.0 141.49 0.0
S079471 -3.1779 -31.7599 1.625e-18 1.766e-18 1.500e-18 0.0 142.19 0.0
S079472 -3.0764 -31.7037 3.433e-18 3.584e-18 2.836e-18 0.0 142.06 0.0
S079473 -3.1977 -31.7477 5.992e-22 1.348e-21 5.446e-21 0.0 142.04 0.0
S079474 -3.2327 -31.7915 6.665e-22 1.427e-21 5.020e-21 0.001 141.05 0.0
S079475 -3.292 -31.7743 7.758e-22 1.559e-21 4.791e-21 0.0 139.79 0.0
S079476 -3.2265 -31.7967 1.083e-22 2.716e-22 1.322e-21 0.0 140.99 0.0
S079477 -3.3572 -31.9107 1.988e-19 2.740e-19 3.822e-19 0.0 138.72 0.0
S079478 -3.196 -31.8045 5.023e-20 7.310e-20 1.130e-19 0.0 141.2 0.0
S079479 -3.2329 -31.7924 7.275e-21 1.266e-20 2.872e-20 0.0 141.31 0.0
S079480 -3.2771 -31.8445 1.025e-22 2.575e-22 1.269e-21 0.0 138.92 0.0
S079481 -3.225 -31.7797 9.530e-25 3.920e-24 5.280e-23 0.0 141.63 0.0
S079482 -3.1909 -31.7972 9.224e-21 1.660e-20 4.043e-20 0.0 141.6 0.0
S079483 -3.2387 -31.7888 3.549e-22 8.275e-22 3.641e-21 0.0 139.94 0.0
S079484 -3.2332 -31.7915 5.916e-13 4.412e-13 1.777e-13 0.0 140.85 0.0
S079485 -3.2449 -31.8161 1.173e-21 2.438e-21 8.284e-21 0.0 139.37 0.0
S079486 -3.2283 -31.7837 1.160e-23 3.813e-23 3.224e-22 0.0 141.53 0.0
S079487 -3.2323 -31.7945 6.211e-22 1.448e-21 6.027e-21 0.0 140.12 0.0
S079488 -3.2205 -31.8069 3.753e-21 7.203e-21 1.941e-20 0.0 140.7 0.0
S079489 -3.2323 -31.7925 1.498e-22 3.359e-22 1.316e-21 0.0 141.12 0.0
S079490 -3.2404 -31.8068 2.349e-21 4.567e-21 1.328e-20 0.0 139.34 0.0
S079491 -3.2321 -31.7502 1.051e-22 2.811e-22 1.568e-21 0.0 141.22 0.0
S079492 -3.2757 -31.8065 4.402e-20 6.748e-20 1.174e-19 0.0 139.16 0.0
S079493 -3.2404 -31.7939 1.819e-21 1.277e-21 4.479e-22 0.0 139.07 0.0
S079494 -3.2303 -31.8269 7.266e-18 1.316e-17 3.196e-17 0.0 139.96 0.0
S079495 -3.2035 -31.8158 1.932e-20 3.113e-20 6.227e-20 0.0 140.86 0.0
S079496 -3.1964 -31.7697 1.724e-23 5.258e-23 4.023e-22 0.0 142.2 0.0
S079497 -3.2242 -31.7801 1.038e-22 2.671e-22 1.343e-21 0.0 141.84 0.0
S079498 -3.2649 -31.8006 1.974e-22 4.727e-22 2.109e-21 0.0 139.21 0.0
S079499 -3.2095 -31.783 3.524e-18 3.712e-18 2.884e-18 0.0 141.96 0.0
S079500 -3.2344 -31.7884 2.020e-25 1.021e-24 2.074e-23 0.0 141.54 0.0
S079501 -3.2186 -31.7578 1.547e-20 2.504e-20 4.766e-20 0.0 141.74 0.0
S079502 -3.2736 -31.8068 4.840e-13 3.586e-13 1.407e-13 0.0 139.21 0.0
S079503 -3.2277 -31.7803 9.584e-24 2.773e-23 1.839e-22 0.0 141.73 0.0
S079504 -3.2235 -31.7721 4.277e-20 6.699e-20 1.190e-19 0.0 141.98 0.0
S079505 -3.17 -31.7712 7.907e-19 8.803e-19 8.045e-19 0.0 141.9 0.0
S079506 -3.2348 -31.7902 3.569e-13 2.450e-13 8.113e-14 0.0 140.77 0.0
S079507 -3.2887 -31.7974 2.167e-26 1.298e-25 3.776e-24 0.0 139.43 0.0
S079508 -3.268 -31.8347 8.760e-19 9.665e-19 8.610e-19 0.0 138.96 0.0
S079509 -3.2221 -31.8045 2.079e-24 6.780e-24 5.616e-23 0.0 140.84 0.0
S079510 -3.2333 -31.8023 2.034e-25 9.915e-25 1.904e-23 0.0 140.02 0.0
S079511 -3.2269 -31.8048 5.508e-22 1.161e-21 3.940e-21 0.0 140.48 0.0
S079512 -3.2026 -31.7449 3.671e-19 4.578e-19 5.165e-19 0.0 142.04 0.0
S079513 -3.2138 -31.7621 6.644e-24 1.894e-23 1.240e-22 0.0 142.08 0.0
S079514 -3.24 -31.7926 1.481e-22 3.724e-22 1.848e-21 0.0 139.53 0.0
S079515 -3.2516 -31.8073 1.005e-18 1.123e-18 9.914e-19 0.0 138.92 0.0
S079516 -3.2298 -31.8049 2.513e-20 3.906e-20 6.885e-20 0.0 140.23 0.0
S079517 -3.2474 -31.7907 8.657e-26 4.298e-25 8.510e-24 0.0 139.69 0.0
S079518 -3.2428 -31.7955 3.140e-20 4.778e-20 8.022e-20 0.0 139.45 0.0
S079519 -3.241 -31.7952 2.688e-19 3.269e-19 3.459e-19 0.0 139.39 0.0
S079520 -3.2353 -31.792 2.876e-19 3.619e-19 4.150e-19 0.0 139.38 0.0
S079521 -3.2334 -31.7947 5.546e-23 1.364e-22 6.473e-22 0.0 139.26 0.0
S079522 -3.1943 -31.7806 1.713e-21 1.189e-21 4.279e-22 0.0 141.84 0.0
S079523 -3.2458 -31.8029 1.856e-19 2.393e-19 2.998e-19 0.0 139.12 0.0
S079524 -3.2353 -31.792 1.912e-17 3.513e-17 8.768e-17 0.0 139.74 0.0
S079525 -3.2185 -31.7897 7.070e-21 1.127e-20 2.185e-20 0.0 141.96 0.0
S079526 -3.2318 -31.7896 7.641e-22 1.674e-21 5.935e-21 0.0 141.31 0.0
S079527 -3.2189 -31.8299 2.844e-23 7.073e-23 3.378e-22 0.0 140.33 0.0
S079528 -3.2412 -31.8142 2.131e-21 4.164e-21 1.186e-20 0.0 139.33 0.0
S079529 -3.2783 -31.8211 2.122e-23 5.932e-23 3.532e-22 0.0 139.0 0.0
S079530 -3.2394 -31.7986 2.499e-13 1.695e-13 5.735e-14 0.0 139.33 0.0
S079531 -3.2268 -31.7974 6.742e-23 1.505e-22 5.609e-22 0.0 140.87 0.0
S079532 -3.2408 -31.8124 2.372e-21 1.595e-21 5.123e-22 0.0 139.08 0.0
S079533 -3.231 -31.7909 2.515e-19 3.278e-19 4.098e-19 0.0 141.1 0.0
S079534 -3.2059 -31.7692 2.521e-19 3.122e-19 3.430e-19 0.0 142.07 0.0
S079535 -3.2539 -31.7811 5.070e-20 7.328e-20 1.192e-19 0.0 139.99 0.0
S079536 -3.2668 -31.8069 1.676e-18 1.832e-18 1.549e-18 0.0 139.06 0.0
S079537 -3.2177 -31.7708 2.389e-23 7.430e-23 5.421e-22 0.0 141.88 0.0
S079538 -3.3034 -31.8937 1.025e-23 3.135e-23 2.318e-22 0.0 139.04 0.0
S079539 -3.2502 -31.8146 7.331e-21 1.246e-20 2.708e-20 0.0 139.03 0.0
S079540 -3.2332 -31.7943 2.793e-22 6.240e-22 2.364e-21 0.0 140.21 0.0
S079541 -3.198 -31.8193 6.142e-23 1.788e-22 1.210e-21 0.0 140.97 0.0
S079542 -3.2328 -31.7919 9.948e-21 1.687e-20 3.738e-20 0.0 142.12 0.0
S079543 -3.232 -31.7943 1.534e-20 2.582e-20 5.578e-20 0.0 140.67 0.0
S079544 -3.2467 -31.7874 8.835e-22 1.876e-21 6.588e-21 0.0 139.87 0.0
S079545 -3.2322 -31.7958 1.172e-21 2.444e-21 8.037e-21 0.0 140.43 0.0
S079546 -3.2537 -31.8618 8.175e-19 8.876e-19 7.619e-19 0.0 139.38 0.0
S079547 -3.2297 -31.7893 2.407e-17 4.618e-17 1.313e-16 0.0 141.82 0.0
S079548 -3.2635 -31.7718 1.433e-20 2.415e-20 5.178e-20 0.0 140.11 0.0
S079549 -3.2095 -31.7807 2.767e-22 6.151e-22 2.245e-21 0.0 141.96 0.0
S079550 -3.2468 -31.7971 7.914e-21 1.436e-20 3.502e-20 0.0 139.35 0.0
S079551 -3.2309 -31.8053 1.364e-20 2.167e-20 4.054e-20 0.0 140.07 0.0
S079552 -3.2182 -31.8021 9.680e-21 1.671e-20 3.882e-20 0.0 141.16 0.0
S079553 -3.2674 -31.7783 1.830e-19 2.228e-19 2.462e-19 0.0 139.78 0.0
S079554 -3.235 -31.7862 3.939e-21 7.454e-21 2.036e-20 0.0 141.9 0.0
S079555 -3.2429 -31.7918 1.930e-19 2.347e-19 2.539e-19 0.0 139.92 0.0
S079556 -3.2345 -31.804 1.714e-20 2.733e-20 5.077e-20 0.0 139.95 0.0
S079557 -3.2165 -31.7905 2.278e-20 3.794e-20 7.551e-20 0.0 141.55 0.0
S079558 -3.2134 -31.8636 3.919e-22 8.848e-22 3.432e-21 0.0 140.28 0.0
S079559 -3.2317 -31.7652 3.730e-18 3.551e-18 2.369e-18 0.0 141.41 0.0
S079560 -3.3326 -31.7765 9.116e-21 1.563e-20 3.332e-20 0.0 139.62 0.0
S079561 -3.1973 -31.7821 1.643e-17 3.891e-17 1.646e-16 0.0 141.95 0.0
S079562 -3.2416 -31.8305 2.567e-18 2.607e-18 1.872e-18 0.0 139.56 0.0
S079563 -3.2442 -31.7905 8.227e-24 2.416e-23 1.677e-22 0.0 139.79 0.0
S079564 -3.1798 -31.7726 1.015e-23 3.256e-23 2.667e-22 0.0 141.89 0.0
S079565 -3.1563 -31.7499 8.810e-21 1.531e-20 3.450e-20 0.001 142.14 0.0
S079566 -3.2131 -31.7554 1.725e-23 4.889e-23 3.063e-22 0.0 141.88 0.0
S079567 -3.2399 -31.7947 3.050e-18 3.058e-18 2.205e-18 0.0 139.37 0.0
S079568 -3.2479 -31.7914 1.151e-21 2.294e-21 6.641e-21 0.0 139.53 0.0
S079569 -3.2411 -31.7942 2.968e-22 7.229e-22 3.279e-21 0.0 139.44 0.0
S079570 -3.216 -31.7753 3.820e-19 4.580e-19 4.737e-19 0.0 142.18 0.0
S079571 -3.2344 -31.8017 2.071e-19 2.776e-19 3.661e-19 0.0 139.78 0.0
S079572 -3.248 -31.8021 6.425e-23 1.740e-22 9.754e-22 0.0 139.15 0.0
S079573 -3.2382 -31.7999 1.660e-21 1.152e-21 4.044e-22 0.0 139.2 0.0
S079574 -3.2246 -31.7933 2.073e-17 1.842e-17 1.026e-17 0.0 141.73 0.0
S079575 -3.2273 -31.7493 1.087e-23 3.451e-23 2.754e-22 0.0 141.35 0.0
S079576 -3.2416 -31.8036 5.917e-23 1.731e-22 1.112e-21 0.0 139.23 0.0
S079577 -3.2053 -31.7261 5.957e-20 8.234e-20 1.150e-19 0.0 141.8 0.0
S079578 -3.2015 -31.805 4.378e-20 6.260e-20 9.634e-20 0.0 141.2 0.0
S079579 -3.2544 -31.812 1.047e-18 1.159e-18 9.889e-19 0.0 139.02 0.0
S079580 -3.2471 -31.8038 2.009e-21 3.907e-21 1.109e-20 0.0 139.04 0.0
S079581 -3.2336 -31.8407 2.674e-17 2.216e-17 1.142e-17 0.0 139.92 0.0
S079582 -3.2299 -31.7508 6.407e-19 7.536e-19 7.922e-19 0.0 141.13 0.0
S079583 -3.1426 -31.8383 1.205e-21 2.367e-21 7.000e-21 0.0 141.12 0.0
S079584 -3.2529 -31.809 9.807e-20 1.336e-19 1.836e-19 0.0 138.95 0.0
S079585 -3.24 -31.8203 1.007e-22 2.129e-22 7.147e-22 0.0 139.59 0.0
S079586 -3.2717 -31.8149 1.357e-18 1.538e-18 1.388e-18 0.0 138.98 0.0
S079587 -3.2329 -31.7913 5.768e-23 1.552e-22 8.616e-22 0.0 142.04 0.0
S079588 -3.2296 -31.7914 2.513e-18 2.683e-18 2.213e-18 0.0 141.65 0.0
S079589 -3.2292 -31.7948 9.209e-22 1.946e-21 6.626e-21 0.0 141.95 0.0
S079590 -3.2393 -31.7881 2.905e-23 8.014e-23 4.772e-22 0.0 139.71 0.0
S079591 -3.2239 -31.8033 2.412e-19 2.896e-19 3.078e-19 0.0 140.77 0.0
S079592 -3.2442 -31.7939 4.922e-19 5.862e-19 5.729e-19 0.0 139.4 0.0
S079593 -3.2475 -31.7961 1.042e-22 2.870e-22 1.701e-21 0.0 139.32 0.0
S079594 -3.1915 -31.7725 2.976e-21 5.576e-21 1.440e-20 0.0 142.11 0.0
S079595 -3.2264 -31.7866 3.240e-22 7.405e-22 2.927e-21 0.0 142.07 0.0
S079596 -3.2409 -31.767 1.808e-22 4.138e-22 1.670e-21 0.0 140.81 0.0
S079597 -3.2296 -31.8105 6.508e-21 1.072e-20 2.152e-20 0.0 140.31 0.0
S079598 -3.2338 -31.7958 5.260e-22 1.139e-21 4.146e-21 0.0 139.17 0.0
S079599 -3.1932 -31.7532 1.439e-22 3.519e-22 1.607e-21 0.0 142.22 0.0
S079600 -3.2007 -31.7787 3.559e-21 6.338e-21 1.489e-20 0.0 141.85 0.0
S079601 -3.2496 -31.749 1.177e-24 4.546e-24 5.514e-23 0.0 140.71 0.0
S079602 -3.2326 -31.793 1.933e-22 4.760e-22 2.297e-21 0.0 142.93 0.0
S079603 -3.2365 -31.7921 1.283e-17 1.103e-17 5.930e-18 0.0 139.81 0.0
S079604 -3.2459 -31.8281 2.435e-21 4.672e-21 1.307e-20 0.0 139.42 0.0
S079605 -3.2221 -31.7328 8.169e-21 1.441e-20 3.305e-20 0.0 141.44 0.0
S079606 -3.1967 -31.8034 8.037e-22 1.748e-21 6.307e-21 0.001 141.31 0.0
S079607 -3.1856 -31.7496 2.493e-20 3.781e-20 6.447e-20 0.0 142.18 0.0
S079608 -3.2331 -31.7906 2.677e-19 3.228e-19 3.457e-19 0.0 141.31 0.0
S079609 -3.2335 -31.7838 2.660e-19 3.174e-19 3.297e-19 0.0 140.88 0.0
S079610 -3.2336 -31.8062 4.917e-23 1.318e-22 7.519e-22 0.0 139.64 0.0
S079611 -3.2336 -31.7062 2.371e-19 2.888e-19 3.025e-19 0.0 141.29 0.0
S079612 -3.2346 -31.7962 1.467e-21 1.069e-21 4.057e-22 0.0 139.25 0.0
S079613 -3.2789 -31.7706 5.733e-18 1.155e-17 3.704e-17 0.0 139.9 0.0
S079614 -3.2145 -31.7452 2.408e-19 2.959e-19 3.204e-19 0.0 141.73 0.0
S079615 -3.2235 -31.7977 2.583e-25 1.173e-24 1.939e-23 0.0 141.15 0.0
S079616 -3.3817 -31.9069 8.332e-22 1.752e-21 5.796e-21 0.0 138.97 0.0
S079617 -3.1755 -31.7753 1.407e-21 2.909e-21 9.740e-21 0.0 141.85 0.0
S079618 -3.2295 -31.7929 1.500e-23 4.029e-23 2.317e-22 0.0 141.18 0.0
S079619 -3.2469 -31.7965 4.262e-20 6.624e-20 1.191e-19 0.0 139.15 0.0
S079620 -3.14 -31.7554 1.916e-21 1.335e-21 4.589e-22 0.0 142.02 0.0
S079621 -3.2211 -31.792 2.126e-23 5.234e-23 2.498e-22 0.0 141.32 0.0
S079622 -3.2288 -31.7707 5.107e-23 1.351e-22 7.248e-22 0.0 141.27 0.0
S079623 -3.2258 -31.7714 2.779e-23 7.697e-23 4.654e-22 0.0 141.62 0.0
S079624 -3.2493 -31.7783 3.461e-22 8.510e-22 3.858e-21 0.0 140.25 0.0
S079625 -3.2564 -31.7952 7.292e-22 1.538e-21 5.199e-21 0.0 139.35 0.0
S079626 -3.2395 -31.8264 3.007e-22 7.664e-22 3.848e-21 0.0 139.59 0.0
S079627 -3.2278 -31.7902 5.718e-19 6.994e-19 7.693e-19 0.0 141.98 0.0
S079628 -3.278 -31.7404 3.348e-23 8.686e-23 4.492e-22 0.0 140.4 0.0
S079629 -3.2355 -31.8032 2.346e-19 3.084e-19 3.797e-19 0.0 139.56 0.0
S079630 -3.2473 -31.8289 5.550e-23 1.454e-22 7.794e-22 0.0 139.33 0.0
S079631 -3.2359 -31.7984 1.064e-17 1.953e-17 4.862e-17 0.0 140.03 0.0
S079632 -3.235 -31.7896 1.946e-17 3.313e-17 7.254e-17 0.0 140.6 0.0
S079633 -3.2856 -31.8163 1.962e-21 3.730e-21 1.015e-20 0.0 138.93 0.0
S079634 -3.2106 -31.787 1.821e-19 2.420e-19 3.107e-19 0.0 141.72 0.0
S079635 -3.2354 -31.7935 5.587e-21 1.036e-20 2.689e-20 0.0 139.45 0.0
S079636 -3.2369 -31.7933 2.501e-22 5.956e-22 2.689e-21 0.0 139.52 0.0
S079637 -3.242 -31.7849 2.046e-23 5.696e-23 3.486e-22 0.0 140.33 0.0
S079638 -3.234 -31.7901 1.282e-19 1.601e-19 1.756e-19 0.0 141.74 0.0
S079639 -3.2229 -31.7497 6.637e-20 9.492e-20 1.456e-19 0.0 141.64 0.0
S079640 -3.2381 -31.8335 3.778e-24 1.223e-23 1.051e-22 0.0 139.66 0.0
S079641 -3.2336 -31.7943 1.454e-17 1.343e-17 8.397e-18 0.0 139.26 0.0
S079642 -3.2156 -31.7743 8.452e-13 7.034e-13 3.576e-13 0.0 142.05 1.0
S079643 -3.2621 -31.861 4.460e-17 7.601e-17 1.630e-16 0.0 139.19 0.0
S079644 -3.2538 -31.8081 2.920e-21 5.429e-21 1.355e-20 0.001 138.99 0.0
S079645 -3.2321 -31.789 2.317e-21 1.571e-21 5.175e-22 0.0 141.66 0.0
S079646 -3.257 -31.7235 1.940e-18 1.974e-18 1.536e-18 0.0 140.78 0.0
S079647 -3.2421 -31.8013 2.707e-18 2.773e-18 2.142e-18 0.0 139.07 0.0
S079648 -3.2278 -31.7887 7.484e-24 2.182e-23 1.521e-22 0.0 141.97 0.0
S079649 -3.1992 -31.8251 1.052e-22 2.407e-22 1.000e-21 0.0 140.82 0.0
S079650 -3.2306 -31.7953 1.774e-20 2.998e-20 6.458e-20 0.0 140.86 0.0
S079651 -3.2325 -31.7924 2.502e-22 6.632e-22 3.673e-21 0.0 141.1 0.0
S079652 -3.2193 -31.8023 1.253e-23 3.662e-23 2.477e-22 0.0 141.03 0.0
S079653 -3.1402 -31.8409 1.037e-22 2.862e-22 1.726e-21 0.0 141.03 0.0
S079654 -3.2593 -31.7941 8.508e-17 7.279e-17 3.826e-17 0.0 139.35 0.0
S079655 -3.2859 -31.886 3.962e-21 7.078e-21 1.748e-20 0.0 139.04 0.0
S079656 -3.0764 -31.6463 2.444e-19 3.127e-19 3.739e-19 0.0 142.12 0.0
S079657 -3.2162 -31.8365 6.818e-23 1.863e-22 1.062e-21 0.0 140.36 0.0
S079658 -3.2377 -31.7987 1.888e-24 6.466e-24 5.999e-23 0.0 139.31 0.0
S079659 -3.2025 -31.7788 1.179e-21 8.798e-22 3.494e-22 0.0 142.17 0.0
S079660 -3.2329 -31.7935 6.884e-24 2.256e-23 1.923e-22 0.0 137.94 0.0
S079661 -3.2886 -31.8379 3.589e-22 8.920e-22 4.229e-21 0.0 138.83 0.0
S079662 -3.2298 -31.7559 1.793e-22 4.481e-22 2.164e-21 0.0 141.19 0.0
S079663 -3.2146 -31.8015 7.155e-13 6.891e-13 4.730e-13 0.0 141.02 1.0
S079664 -3.2382 -31.7777 3.486e-24 1.189e-23 1.090e-22 0.0 140.81 0.0
S079665 -3.3589 -31.8976 9.057e-24 3.300e-23 3.612e-22 0.0 138.95 0.0
S079666 -3.2337 -31.79 6.513e-24 1.986e-23 1.468e-22 0.001 140.72 0.0
S079667 -3.2852 -31.8254 2.701e-19 3.356e-19 3.790e-19 0.0 138.96 0.0
S079668 -3.2127 -31.819 6.421e-18 1.108e-17 2.434e-17 0.0 140.59 0.0
S079669 -3.2129 -31.7353 4.849e-25 2.274e-24 4.000e-23 0.0 141.88 0.0
S079670 -3.2345 -31.789 5.905e-20 8.502e-20 1.279e-19 0.0 141.24 0.0
