Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S051569 -3.8762 -37.7627 9.052e-16 6.550e-16 2.548e-16 0.0 124.18 0.0
S051570 -3.8761 -37.7627 2.344e-15 1.611e-15 5.558e-16 0.0 122.6 0.0
S051571 -3.8759 -37.7626 1.643e-17 1.568e-17 1.017e-17 0.0 125.7 0.0
S051572 -3.876 -37.7625 1.485e-23 4.231e-23 2.618e-22 0.0 126.41 0.0
S051573 -3.8761 -37.7627 7.679e-18 7.554e-18 5.021e-18 0.0 124.12 0.0
S051574 -3.876 -37.7629 1.311e-18 1.475e-18 1.323e-18 0.0 117.44 0.0
S051575 -3.881 -37.7289 3.242e-17 7.914e-17 3.634e-16 0.0 121.06 1.0
S051576 -3.8783 -37.7288 4.400e-17 3.724e-17 1.903e-17 0.0 121.02 0.0
S051577 -3.8799 -37.732 4.753e-18 4.838e-18 3.639e-18 0.0 121.01 0.0
S051578 -3.8718 -37.7917 1.913e-17 1.701e-17 9.658e-18 0.0 119.71 0.0
S051579 -3.8806 -37.7348 4.038e-17 3.643e-17 2.220e-17 0.0 120.93 0.0
S051580 -3.8713 -37.7885 9.223e-18 9.005e-18 6.265e-18 0.0 119.8 0.0
S051581 -3.8797 -37.7347 4.016e-16 3.031e-16 1.258e-16 0.0 120.91 1.0
S051582 -3.8782 -37.7407 6.401e-17 5.074e-17 2.372e-17 0.0 120.79 0.0
S051583 -3.8728 -37.7817 6.005e-16 4.540e-16 1.861e-16 0.0 119.94 0.0
S051584 -3.8794 -37.7437 1.025e-16 8.123e-17 3.667e-17 0.0 120.74 1.0
S051585 -3.8738 -37.7796 2.666e-17 2.505e-17 1.569e-17 0.0 120.0 0.0
S051586 -3.8751 -37.7744 2.197e-13 2.736e-13 3.013e-13 0.0 120.1 0.0
S051587 -3.873 -37.7752 1.859e-16 1.413e-16 5.995e-17 0.0 120.08 1.0
S051588 -3.878 -37.7532 2.080e-16 1.498e-16 5.760e-17 0.0 120.53 0.0
S051589 -3.8789 -37.7548 8.775e-16 6.232e-16 2.366e-16 0.0 120.51 0.0
S051590 -3.8712 -37.7652 2.456e-17 2.214e-17 1.296e-17 0.0 120.28 0.0
S051591 -3.8732 -37.7615 7.208e-16 5.368e-16 2.154e-16 0.0 120.36 0.0
S051592 -3.8782 -37.7646 8.050e-17 6.437e-17 2.857e-17 0.0 120.31 0.0
S051593 -3.8795 -37.769 1.657e-16 1.216e-16 4.899e-17 0.0 120.23 0.0
S051594 -3.8787 -37.7696 4.394e-13 4.795e-13 4.182e-13 0.0 120.21 0.0
S051595 -3.874 -37.7512 2.349e-15 1.639e-15 5.806e-16 0.0 120.56 0.0
S051596 -3.8775 -37.7761 2.878e-17 6.240e-17 2.186e-16 0.0 120.09 0.0
S051597 -3.8763 -37.7501 5.973e-16 4.554e-16 1.955e-16 0.0 120.59 0.0
S051598 -3.8772 -37.7822 4.121e-16 3.010e-16 1.140e-16 0.0 119.98 0.0
S051599 -3.8736 -37.7437 2.752e-16 2.113e-16 9.170e-17 0.0 120.68 1.0
S051600 -3.8776 -37.7872 2.301e-17 2.079e-17 1.202e-17 0.0 119.89 0.0
S051601 -3.8783 -37.7865 1.554e-17 1.471e-17 9.660e-18 0.0 119.9 0.0
S051602 -3.8769 -37.7959 2.279e-18 2.456e-18 1.970e-18 0.0 119.69 0.0
S051603 -3.8778 -37.8021 7.353e-17 6.017e-17 2.888e-17 0.0 119.61 0.0
S051604 -3.8784 -37.7978 2.201e-16 1.781e-16 8.189e-17 0.0 119.72 0.0
S051605 -3.8767 -37.802 4.982e-19 6.233e-19 7.157e-19 0.0 119.62 0.0
S051606 -3.8756 -37.8064 1.912e-17 1.642e-17 8.663e-18 0.0 119.54 0.0
S051607 -3.8745 -37.7125 1.493e-16 1.150e-16 5.110e-17 0.0 121.24 1.0
S051608 -3.8749 -37.8232 2.442e-16 1.809e-16 7.327e-17 0.0 119.27 0.0
S051609 -3.8753 -37.7077 4.169e-16 3.146e-16 1.289e-16 0.0 121.3 1.0
S051610 -3.8758 -37.8275 5.862e-16 4.460e-16 1.802e-16 0.0 119.26 0.0
S051611 -3.8752 -37.8327 1.959e-17 4.399e-17 1.678e-16 0.0 119.16 0.0
S051612 -3.8758 -37.8318 1.373e-17 2.656e-17 7.207e-17 0.0 119.13 0.0
S051613 -3.8764 -37.8362 1.888e-17 1.617e-17 8.374e-18 0.0 119.08 0.0
S051614 -3.8756 -37.8354 1.652e-16 1.304e-16 5.605e-17 0.0 119.07 0.0
S051615 -3.8759 -37.8438 6.936e-18 6.575e-18 4.256e-18 0.0 118.98 0.0
S051616 -3.8756 -37.6795 1.193e-17 2.356e-17 6.639e-17 0.0 121.75 0.0
S051617 -3.8745 -37.8455 2.008e-16 1.502e-16 6.269e-17 0.0 118.91 1.0
S051618 -3.8761 -37.6739 2.444e-17 2.135e-17 1.150e-17 0.0 121.86 0.0
S051619 -3.8765 -37.858 1.130e-12 8.976e-13 4.124e-13 0.0 118.73 1.0
S051620 -3.8747 -37.8629 5.651e-13 3.847e-13 1.319e-13 0.0 118.67 0.0
S051621 -3.8769 -37.6542 1.057e-15 7.962e-16 3.157e-16 0.0 122.09 0.0
S051622 -3.8739 -37.8586 2.167e-16 1.682e-16 7.410e-17 0.0 118.64 1.0
S051623 -3.8738 -37.8873 7.388e-16 5.369e-16 1.968e-16 0.0 118.45 0.0
S051624 -3.8763 -37.6488 2.913e-15 2.018e-15 6.790e-16 0.0 122.22 0.0
S051625 -3.8733 -37.8853 1.215e-17 2.170e-17 5.222e-17 0.0 118.35 0.0
S051626 -3.8742 -37.882 1.311e-18 1.455e-18 1.288e-18 0.0 118.4 0.0
S051627 -3.8734 -37.8954 2.207e-21 1.528e-21 5.260e-22 0.0 118.33 0.0
S051628 -3.8718 -37.8939 4.066e-16 3.060e-16 1.262e-16 0.0 118.26 1.0
S051629 -3.8791 -37.6302 3.517e-17 8.347e-17 3.672e-16 0.0 122.44 1.0
S051630 -3.8717 -37.8906 1.091e-15 7.745e-16 2.809e-16 0.0 118.28 0.0
S051631 -3.8724 -37.907 2.812e-15 2.037e-15 7.773e-16 0.0 118.19 0.0
S051632 -3.8807 -37.6136 3.764e-15 2.640e-15 9.235e-16 0.0 122.58 0.0
S051633 -3.8706 -37.9025 2.106e-15 1.484e-15 5.272e-16 0.0 118.17 0.0
S051634 -3.8704 -37.9031 5.683e-16 4.240e-16 1.733e-16 0.0 118.11 0.0
S051635 -3.8805 -37.6119 4.334e-16 3.382e-16 1.506e-16 0.0 122.59 0.0
S051636 -3.8706 -37.905 2.692e-16 2.136e-16 9.345e-17 0.0 118.11 1.0
S051637 -3.8719 -37.9205 2.091e-15 1.473e-15 5.406e-16 0.001 118.09 0.0
S051638 -3.8819 -37.6206 3.766e-16 2.906e-16 1.251e-16 0.0 122.64 0.0
S051639 -3.8702 -37.9224 8.930e-18 1.592e-17 3.788e-17 0.0 118.03 0.0
S051640 -3.8697 -37.916 2.640e-16 2.014e-16 8.583e-17 0.0 118.03 1.0
S051641 -3.8696 -37.9256 2.330e-17 4.840e-17 1.581e-16 0.0 118.03 0.0
S051642 -3.8704 -37.9026 2.749e-15 1.892e-15 6.435e-16 0.0 118.1 0.0
S051643 -3.8695 -37.921 9.500e-13 7.193e-13 3.038e-13 0.001 118.05 1.0
S051644 -3.8697 -37.9131 1.218e-13 8.167e-14 2.651e-14 0.0 118.09 0.0
S051645 -3.8826 -37.6133 8.016e-17 6.468e-17 3.055e-17 0.0 122.57 0.0
S051646 -3.8678 -37.9197 5.932e-17 5.004e-17 2.511e-17 0.0 118.12 0.0
S051647 -3.868 -37.9116 2.094e-18 2.301e-18 1.973e-18 0.0 118.22 0.0
S051648 -3.8691 -37.9102 4.859e-16 3.646e-16 1.463e-16 0.0 118.19 0.0
S051649 -3.8692 -37.9101 3.974e-17 3.406e-17 1.758e-17 0.0 118.29 0.0
S051650 -3.8688 -37.9063 3.035e-14 2.008e-14 6.449e-15 0.0 118.35 0.0
S051651 -3.8823 -37.6344 8.782e-13 6.258e-13 2.269e-13 0.0 122.22 0.0
S051652 -3.8838 -37.6254 2.498e-13 1.761e-13 6.107e-14 0.0 122.31 0.0
S051653 -3.8804 -37.6305 5.489e-21 1.016e-20 2.692e-20 0.0 122.12 0.0
S051654 -3.8691 -37.891 1.373e-15 9.847e-16 3.705e-16 0.0 118.56 0.0
S051655 -3.8835 -37.6427 2.546e-15 1.793e-15 6.365e-16 0.0 122.1 0.0
S051656 -3.8859 -37.6456 4.548e-15 3.133e-15 1.068e-15 0.0 121.87 0.0
S051657 -3.8675 -37.8748 3.593e-16 2.793e-16 1.207e-16 0.0 118.86 1.0
S051658 -3.8686 -37.8618 1.633e-14 1.079e-14 3.424e-15 0.0 118.99 0.0
S051659 -3.8697 -37.8593 8.093e-15 5.390e-15 1.764e-15 0.0 119.09 0.0
S051660 -3.8808 -37.6808 2.765e-13 1.852e-13 6.097e-14 0.0 121.45 0.0
S051661 -3.8833 -37.6861 4.977e-16 3.968e-16 1.798e-16 0.0 121.36 0.0
S051662 -3.8812 -37.6982 3.478e-17 3.006e-17 1.622e-17 0.0 121.26 0.0
S051663 -3.8823 -37.7056 5.634e-17 4.553e-17 2.234e-17 0.0 121.1 0.0
S051664 -3.8817 -37.7146 1.043e-14 6.820e-15 2.147e-15 0.0 120.97 0.0
S051665 -3.87 -37.8008 4.942e-13 3.482e-13 1.255e-13 0.0 119.85 0.0
S051666 -3.871 -37.7874 1.347e-15 9.166e-16 3.153e-16 0.0 120.01 0.0
S051667 -3.8718 -37.779 3.059e-17 2.747e-17 1.580e-17 0.0 120.14 0.0
S051668 -3.8705 -37.7679 3.534e-17 2.974e-17 1.449e-17 0.0 120.27 0.0
S051669 -3.8806 -37.7701 2.852e-13 1.985e-13 6.856e-14 0.0 120.26 0.0
S051670 -3.874 -37.7411 2.966e-17 6.141e-17 1.919e-16 0.0 120.61 0.0
S051671 -3.8791 -37.7957 1.030e-16 8.468e-17 4.088e-17 0.0 119.93 0.0
S051672 -3.8737 -37.7174 1.354e-15 1.001e-15 3.956e-16 0.0 120.88 0.0
S051673 -3.8787 -37.8147 8.957e-13 6.322e-13 2.212e-13 0.0 119.74 0.0
S051674 -3.8773 -37.8433 1.604e-16 1.341e-16 6.517e-17 0.0 119.38 0.0
S051675 -3.8781 -37.8458 4.559e-17 3.975e-17 2.145e-17 0.0 119.34 0.0
S051676 -3.8759 -37.6656 1.533e-17 1.360e-17 7.672e-18 0.0 121.56 0.0
S051677 -3.8754 -37.6451 2.742e-13 1.844e-13 6.145e-14 0.0 121.69 0.0
S051678 -3.8758 -37.6384 1.219e-16 9.103e-17 3.587e-17 0.0 121.81 0.0
S051679 -3.8782 -37.6419 2.689e-17 2.440e-17 1.410e-17 0.0 121.87 0.0
S051680 -3.8767 -37.6197 7.849e-17 6.466e-17 3.053e-17 0.0 122.05 0.0
S051681 -3.8738 -37.918 3.418e-18 3.621e-18 3.028e-18 0.0 118.56 0.0
S051682 -3.8737 -37.9333 2.994e-16 2.240e-16 8.961e-17 0.0 118.38 0.0
S051683 -3.8806 -37.5914 2.206e-16 1.687e-16 7.059e-17 0.0 122.4 1.0
S051684 -3.8809 -37.5807 7.551e-16 5.735e-16 2.343e-16 0.0 122.46 0.0
S051685 -3.8717 -37.9547 2.748e-17 5.871e-17 2.039e-16 0.0 118.13 0.0
S051686 -3.8823 -37.5572 3.388e-16 2.508e-16 9.939e-17 0.0 122.62 0.0
S051687 -3.8753 -37.7735 1.409e-19 1.799e-19 2.196e-19 0.0 120.11 0.0
S051688 -3.8731 -37.778 1.194e-21 2.540e-21 8.778e-21 0.0 120.0 0.0
S051689 -3.873 -37.7744 1.889e-16 1.454e-16 6.278e-17 0.0 120.09 1.0
S051690 -3.8729 -37.7717 2.874e-17 2.521e-17 1.355e-17 0.0 120.14 0.0
S051691 -3.8812 -37.7516 4.392e-19 5.117e-19 4.964e-19 0.0 120.57 0.0
S051692 -3.8764 -37.7567 7.340e-21 1.354e-20 3.386e-20 0.0 120.47 0.0
S051693 -3.8764 -37.7579 4.989e-23 1.497e-22 1.027e-21 0.0 120.44 0.0
S051694 -3.8783 -37.755 3.384e-19 3.946e-19 4.010e-19 0.0 120.5 0.0
S051695 -3.873 -37.7721 4.011e-19 4.857e-19 5.349e-19 0.0 120.16 0.0
S051696 -3.8755 -37.7648 5.152e-22 1.146e-21 4.356e-21 0.0 120.3 0.0
S051697 -3.876 -37.7648 2.322e-17 3.441e-17 5.829e-17 0.0 120.3 0.0
S051698 -3.8772 -37.7672 4.350e-17 6.154e-17 8.887e-17 0.0 120.25 0.0
S051699 -3.8708 -37.758 2.603e-17 2.265e-17 1.253e-17 0.0 120.42 0.0
S051700 -3.8753 -37.7544 9.147e-21 1.547e-20 3.261e-20 0.001 120.51 0.0
S051701 -3.875 -37.7705 3.216e-17 6.878e-17 2.470e-16 0.0 120.17 0.0
S051702 -3.875 -37.7555 1.270e-18 1.374e-18 1.191e-18 0.0 120.48 0.0
S051703 -3.8723 -37.753 2.810e-17 2.513e-17 1.473e-17 0.0 120.52 0.0
S051704 -3.8752 -37.7778 9.033e-19 1.030e-18 9.408e-19 0.0 120.02 0.0
S051705 -3.8772 -37.7743 2.671e-19 3.485e-19 4.333e-19 0.0 120.12 0.0
S051706 -3.8769 -37.7455 2.567e-17 2.287e-17 1.344e-17 0.001 120.67 0.0
S051707 -3.8745 -37.7423 1.095e-20 1.883e-20 4.199e-20 0.0 120.76 1.0
S051708 -3.8727 -37.746 5.013e-17 8.337e-17 1.752e-16 0.0 120.64 0.0
S051709 -3.8779 -37.7786 1.381e-21 2.912e-21 1.021e-20 0.0 120.05 0.0
S051710 -3.8734 -37.7353 9.295e-17 7.500e-17 3.530e-17 0.0 120.86 0.0
S051711 -3.8749 -37.7395 6.337e-14 4.204e-14 1.344e-14 0.0 120.82 0.0
S051712 -3.8715 -37.7267 6.887e-19 7.762e-19 7.054e-19 0.0 120.99 0.0
S051713 -3.8742 -37.7932 4.674e-17 3.915e-17 1.982e-17 0.0 119.67 0.0
S051714 -3.8747 -37.7255 3.175e-17 2.770e-17 1.452e-17 0.0 121.16 0.0
S051715 -3.8767 -37.7991 3.370e-14 2.257e-14 7.527e-15 0.0 119.61 0.0
S051716 -3.8754 -37.7157 9.512e-24 2.769e-23 1.797e-22 0.0 121.24 0.0
S051717 -3.8764 -37.8048 6.679e-19 7.955e-19 8.309e-19 0.0 119.54 0.0
S051718 -3.874 -37.7178 1.901e-16 1.467e-16 6.491e-17 0.0 121.23 1.0
S051719 -3.8745 -37.7241 6.554e-23 1.548e-22 6.788e-22 0.0 121.13 0.0
S051720 -3.8762 -37.8038 5.842e-17 4.687e-17 2.143e-17 0.0 119.55 0.0
S051721 -3.8772 -37.8284 3.202e-22 7.590e-22 3.341e-21 0.0 119.17 0.0
S051722 -3.877 -37.705 2.686e-17 2.358e-17 1.343e-17 0.0 121.42 0.0
S051723 -3.8754 -37.8246 2.236e-18 2.485e-18 2.189e-18 0.0 119.25 0.0
S051724 -3.8772 -37.8175 8.297e-20 1.193e-19 1.895e-19 0.0 119.4 0.0
S051725 -3.8769 -37.6981 7.087e-21 1.172e-20 2.393e-20 0.0 121.53 0.0
S051726 -3.8792 -37.8 2.538e-18 4.531e-18 1.082e-17 0.0 119.63 0.0
S051727 -3.8774 -37.8237 8.374e-16 5.983e-16 2.218e-16 0.0 119.24 0.0
S051728 -3.8752 -37.8285 6.601e-17 5.326e-17 2.474e-17 0.0 119.12 0.0
S051729 -3.8786 -37.7072 3.135e-19 3.807e-19 4.133e-19 0.0 121.47 0.0
S051730 -3.8799 -37.8365 5.667e-20 8.521e-20 1.419e-19 0.0 119.13 0.0
S051731 -3.8747 -37.8302 8.060e-18 1.347e-17 2.797e-17 0.0 119.18 0.0
S051732 -3.8797 -37.671 2.795e-16 2.155e-16 9.210e-17 0.0 121.95 1.0
S051733 -3.8773 -37.8298 9.078e-17 1.335e-16 2.215e-16 0.0 119.06 0.0
S051734 -3.8756 -37.8444 4.049e-19 5.014e-19 5.508e-19 0.0 118.94 0.0
S051735 -3.8745 -37.8422 2.244e-18 2.318e-18 1.764e-18 0.0 118.94 0.0
S051736 -3.8825 -37.6766 4.488e-16 3.411e-16 1.484e-16 0.0 121.85 0.0
S051737 -3.874 -37.6693 3.580e-16 2.678e-16 1.097e-16 0.0 121.94 0.0
S051738 -3.871 -37.8541 1.479e-17 1.333e-17 8.001e-18 0.0 118.81 0.0
S051739 -3.8762 -37.8651 3.426e-21 5.758e-21 1.274e-20 0.0 118.65 0.0
S051740 -3.871 -37.8559 8.357e-24 2.828e-23 2.655e-22 0.0 118.75 0.0
S051741 -3.8724 -37.8643 1.490e-15 1.051e-15 3.873e-16 0.0 118.61 0.0
S051742 -3.8797 -37.6564 3.073e-22 6.874e-22 2.677e-21 0.0 122.16 0.0
S051743 -3.8743 -37.6593 2.165e-18 2.250e-18 1.739e-18 0.0 122.05 0.0
S051744 -3.8759 -37.669 1.343e-17 2.896e-17 1.025e-16 0.0 122.12 0.0
S051745 -3.8751 -37.6788 4.579e-16 3.368e-16 1.314e-16 0.0 122.01 0.0
S051746 -3.8785 -37.6481 1.255e-16 3.473e-16 2.063e-15 0.001 122.19 1.0
S051747 -3.8791 -37.6533 3.145e-25 1.370e-24 2.104e-23 0.0 122.24 0.0
S051748 -3.872 -37.8788 1.962e-19 2.428e-19 2.774e-19 0.0 118.44 0.0
S051749 -3.8798 -37.6477 2.302e-21 4.656e-21 1.417e-20 0.0 122.33 0.0
S051750 -3.8749 -37.6377 1.273e-20 2.282e-20 5.564e-20 0.0 122.4 0.0
S051751 -3.8736 -37.863 1.770e-17 1.606e-17 9.350e-18 0.0 118.34 0.0
S051752 -3.8763 -37.6406 6.620e-18 6.449e-18 4.301e-18 0.0 122.35 0.0
S051753 -3.8759 -37.9002 8.117e-17 6.527e-17 3.112e-17 0.0 118.24 0.0
S051754 -3.8813 -37.6337 1.377e-17 1.287e-17 7.844e-18 0.0 122.44 0.0
S051755 -3.878 -37.6277 2.370e-18 2.567e-18 2.150e-18 0.0 122.5 0.0
S051756 -3.8819 -37.6161 8.253e-16 5.981e-16 2.269e-16 0.0 122.53 0.0
S051757 -3.8818 -37.634 2.444e-16 1.854e-16 7.598e-17 0.0 122.51 1.0
S051758 -3.8811 -37.6451 2.730e-17 4.776e-17 1.081e-16 0.0 122.5 0.0
S051759 -3.8708 -37.9127 6.659e-20 9.740e-20 1.553e-19 0.0 118.11 0.0
S051760 -3.8832 -37.6067 2.569e-15 1.794e-15 6.326e-16 0.0 122.61 0.0
S051761 -3.8801 -37.6413 3.966e-20 6.046e-20 1.045e-19 0.0 122.57 0.0
S051762 -3.8803 -37.6312 1.276e-17 1.269e-17 9.116e-18 0.0 122.55 0.0
S051763 -3.8712 -37.9154 1.711e-21 3.813e-21 1.472e-20 0.0 118.04 0.0
S051764 -3.8798 -37.6121 2.497e-23 6.933e-23 4.228e-22 0.0 122.62 0.0
S051765 -3.88 -37.6237 1.521e-21 1.108e-21 4.286e-22 0.0 122.59 0.0
S051766 -3.8827 -37.6091 4.811e-16 3.499e-16 1.355e-16 0.0 122.67 0.0
S051767 -3.8683 -37.9377 2.932e-16 2.251e-16 9.392e-17 0.0 118.02 1.0
S051768 -3.8772 -37.6141 3.417e-19 4.301e-19 4.872e-19 0.0 122.68 0.0
S051769 -3.8698 -37.9102 1.002e-16 8.640e-17 4.615e-17 0.0 118.09 0.0
S051770 -3.8713 -37.9092 1.919e-17 1.686e-17 9.467e-18 0.0 118.05 0.0
S051771 -3.8742 -37.9097 3.274e-17 2.848e-17 1.551e-17 0.0 118.04 0.0
S051772 -3.8724 -37.9154 1.132e-17 2.036e-17 5.137e-17 0.0 118.06 0.0
S051773 -3.884 -37.5936 6.235e-17 5.268e-17 2.692e-17 0.0 122.67 0.0
S051774 -3.8687 -37.9367 2.600e-17 2.272e-17 1.263e-17 0.0 118.06 0.0
S051775 -3.8704 -37.907 5.687e-17 4.935e-17 2.608e-17 0.0 118.14 0.0
S051776 -3.8837 -37.6082 6.185e-17 5.359e-17 2.899e-17 0.0 122.62 0.0
S051777 -3.8673 -37.9157 4.724e-16 3.696e-16 1.568e-16 0.0 118.21 1.0
S051778 -3.868 -37.9245 3.111e-16 2.411e-16 1.036e-16 0.0 118.1 1.0
S051779 -3.8693 -37.9084 1.570e-18 1.713e-18 1.435e-18 0.0 118.18 0.0
S051780 -3.882 -37.6223 2.344e-17 2.055e-17 1.146e-17 0.0 122.36 0.0
S051781 -3.8675 -37.9129 1.035e-21 2.107e-21 6.376e-21 0.0 118.2 0.0
S051782 -3.8694 -37.9097 1.939e-13 1.324e-13 4.319e-14 0.0 118.33 0.0
S051783 -3.869 -37.8949 3.741e-17 3.352e-17 1.889e-17 0.0 118.42 0.0
S051784 -3.8663 -37.8847 1.797e-17 1.642e-17 1.010e-17 0.0 118.5 0.0
S051785 -3.8726 -37.8963 5.388e-22 1.160e-21 4.143e-21 0.0 118.49 0.0
S051786 -3.8846 -37.631 2.801e-17 2.408e-17 1.266e-17 0.0 122.17 0.0
S051787 -3.8663 -37.8919 1.532e-16 1.190e-16 5.221e-17 0.0 118.62 1.0
S051788 -3.8833 -37.6403 6.203e-21 1.125e-20 2.798e-20 0.0 122.04 0.0
S051789 -3.8819 -37.6476 1.426e-21 1.036e-21 4.049e-22 0.0 121.92 0.0
S051790 -3.8846 -37.6476 4.816e-19 5.747e-19 6.044e-19 0.0 121.88 0.0
S051791 -3.8825 -37.6559 4.401e-18 4.451e-18 3.157e-18 0.0 121.93 0.0
S051792 -3.8665 -37.8771 1.001e-17 9.107e-18 5.580e-18 0.0 118.89 0.0
S051793 -3.8707 -37.8734 6.964e-19 8.003e-19 7.785e-19 0.0 118.9 0.0
S051794 -3.8693 -37.859 2.113e-15 1.416e-15 4.688e-16 0.0 119.0 0.0
S051795 -3.8864 -37.6799 3.226e-18 3.236e-18 2.389e-18 0.0 121.53 0.0
S051796 -3.87 -37.8451 1.256e-20 2.168e-20 4.831e-20 0.001 119.21 0.0
S051797 -3.874 -37.8396 5.647e-21 1.006e-20 2.397e-20 0.0 119.24 0.0
S051798 -3.8705 -37.8445 1.258e-17 2.191e-17 4.856e-17 0.0 119.3 0.0
S051799 -3.8668 -37.8314 4.792e-20 7.140e-20 1.203e-19 0.0 119.42 0.0
S051800 -3.8835 -37.7054 1.700e-16 1.303e-16 5.419e-17 0.0 121.17 1.0
S051801 -3.8689 -37.8144 8.352e-13 6.541e-13 2.866e-13 0.0 119.61 1.0
S051802 -3.8728 -37.8076 1.233e-19 1.703e-19 2.396e-19 0.0 119.71 0.0
S051803 -3.8739 -37.7973 2.512e-16 1.919e-16 7.975e-17 0.0 119.84 1.0
S051804 -3.8824 -37.7232 8.982e-24 2.486e-23 1.521e-22 0.0 120.82 0.0
S051805 -3.8831 -37.7325 3.505e-17 2.832e-17 1.362e-17 0.0 120.73 0.0
S051806 -3.8725 -37.7803 1.203e-21 2.464e-21 7.650e-21 0.0 120.11 0.0
S051807 -3.8821 -37.7436 3.046e-16 2.408e-16 1.077e-16 0.001 120.58 1.0
S051808 -3.881 -37.7604 2.498e-17 3.908e-17 7.137e-17 0.0 120.38 0.0
S051809 -3.8715 -37.7711 2.812e-16 2.151e-16 9.008e-17 0.0 120.24 1.0
S051810 -3.8787 -37.7803 5.631e-18 9.076e-18 1.843e-17 0.0 120.13 0.0
S051811 -3.8733 -37.7304 2.220e-17 4.469e-17 1.380e-16 0.0 120.74 0.0
S051812 -3.8814 -37.7892 3.880e-16 2.934e-16 1.181e-16 0.0 120.04 0.0
S051813 -3.8762 -37.7254 1.922e-16 1.459e-16 6.103e-17 0.0 120.85 1.0
S051814 -3.8728 -37.7154 6.275e-18 9.485e-18 1.626e-17 0.0 120.86 0.0
S051815 -3.8746 -37.692 4.145e-24 1.296e-23 1.002e-22 0.0 121.19 0.0
S051816 -3.8774 -37.847 1.747e-17 3.243e-17 8.769e-17 0.0 119.23 0.0
S051817 -3.8755 -37.6666 4.317e-18 4.574e-18 3.731e-18 0.0 121.45 0.0
S051818 -3.8778 -37.8466 4.147e-17 3.724e-17 2.209e-17 0.0 119.3 0.0
S051819 -3.8743 -37.663 1.580e-19 2.124e-19 2.799e-19 0.0 121.55 0.0
S051820 -3.8769 -37.6663 2.041e-18 2.194e-18 1.905e-18 0.0 121.57 0.0
S051821 -3.8735 -37.8884 5.259e-19 6.347e-19 6.493e-19 0.0 118.75 0.0
S051822 -3.8722 -37.9092 5.371e-17 7.932e-17 1.262e-16 0.0 118.74 0.0
S051823 -3.8712 -37.886 7.392e-19 8.737e-19 8.670e-19 0.0 118.81 0.0
S051824 -3.873 -37.8756 7.359e-18 6.969e-18 4.345e-18 0.0 118.86 0.0
S051825 -3.8759 -37.6072 2.928e-19 3.918e-19 5.175e-19 0.0 122.12 0.0
S051826 -3.8743 -37.8985 8.280e-23 2.194e-22 1.180e-21 0.0 118.6 0.0
S051827 -3.8727 -37.9305 4.594e-18 4.778e-18 3.647e-18 0.0 118.36 0.0
S051828 -3.8839 -37.5751 1.953e-16 1.498e-16 6.273e-17 0.0 122.39 1.0
S051829 -3.8719 -37.9571 3.172e-18 3.082e-18 2.131e-18 0.0 118.23 0.0
S051830 -3.8812 -37.5827 6.253e-18 1.024e-17 2.068e-17 0.0 122.47 0.0
S051831 -3.8842 -37.5404 1.775e-15 1.285e-15 5.005e-16 0.0 122.55 0.0
S051832 -3.8791 -37.5706 4.098e-22 9.944e-22 4.359e-21 0.0 122.59 0.0
S051833 -3.8856 -37.5296 1.754e-16 1.392e-16 6.288e-17 0.0 122.62 1.0
S051834 -3.8812 -37.5742 2.066e-18 2.243e-18 1.877e-18 0.0 122.67 0.0
S051835 -3.8699 -37.9624 2.648e-21 1.781e-21 5.981e-22 0.0 118.0 0.0
S051836 -3.8642 -37.9886 1.617e-18 1.849e-18 1.753e-18 0.0 118.0 1.0
S051837 -4.234 -34.0734 1.671e-18 1.878e-18 1.699e-18 0.0 116.44 0.0
S051838 -4.2463 -34.1378 5.043e-21 9.182e-21 2.246e-20 0.0 118.5 0.0
S051839 -4.2042 -34.0803 2.513e-21 1.746e-21 5.893e-22 0.0 116.78 0.0
S051840 -4.2467 -34.1226 3.946e-17 7.278e-17 1.885e-16 0.0 118.0 0.0
S051841 -4.1726 -34.0703 1.287e-24 5.084e-24 6.619e-23 0.0 117.18 0.0
S051842 -4.2385 -34.1251 6.618e-21 1.089e-20 2.207e-20 0.0 118.07 0.0
S051843 -4.2378 -34.1541 1.984e-21 3.915e-21 1.174e-20 0.0 119.27 0.0
S051844 -4.2205 -34.1875 2.253e-22 4.587e-22 1.417e-21 0.0 119.7 0.0
S051845 -4.2698 -34.0809 1.234e-20 2.190e-20 5.270e-20 0.0 117.25 0.0
S051846 -4.2478 -34.0615 1.252e-24 4.337e-24 4.270e-23 0.0 116.67 0.0
S051847 -4.1777 -34.1262 4.142e-23 1.310e-22 1.026e-21 0.0 118.05 0.0
S051848 -4.2255 -34.1437 5.323e-22 1.105e-21 3.777e-21 0.0 119.32 0.0
S051849 -4.2392 -34.1321 5.854e-21 1.018e-20 2.358e-20 0.0 118.39 0.0
S051850 -4.2394 -34.1361 2.738e-22 6.228e-22 2.465e-21 0.0 118.64 0.0
S051851 -4.2258 -34.1164 5.315e-20 7.691e-20 1.167e-19 0.0 116.83 0.0
S051852 -4.2287 -34.1434 1.594e-23 4.315e-23 2.556e-22 0.0 119.34 0.0
S051853 -4.2812 -34.3683 1.673e-18 1.928e-18 1.811e-18 0.0 119.82 0.0
S051854 -4.4222 -33.9949 7.344e-19 8.863e-19 9.502e-19 0.0 117.53 0.0
