Name X Y BlueF GreenF RedF Size RadialVelocity
DG1457 43.7131 -7.6405 1.400e-25 3.512e-27 1.621e-32 54.7386 1638.14
DG1458 8.7692 -12.2210 2.323e-16 2.017e-16 9.134e-17 87.3302 1037.51
DG1459 18.5356 16.0381 2.163e-16 1.981e-16 8.832e-17 63.2611 1315.06
DG1460 18.4965 16.0997 1.426e-16 1.304e-16 5.372e-17 62.5907 1316.06
DG1468 11.3628 39.3657 2.466e-16 1.896e-16 8.549e-17 100.2032 1001.11
DG1490 18.1186 -11.8305 1.678e-15 1.470e-15 6.643e-16 189.7176 436.32
DG1491 18.2107 -12.0464 1.917e-15 1.421e-15 6.616e-16 160.4234 435.39
DG1492 17.9834 -11.8069 6.782e-26 1.773e-27 7.176e-33 208.0436 436.22
DG1493 18.0161 -12.0073 1.711e-15 1.439e-15 6.216e-16 165.1322 435.52
DG1525 -1.5045 7.9749 2.057e-15 1.637e-15 5.597e-16 167.974 701.53
DG1526 -1.7768 7.8432 7.929e-16 6.733e-16 3.184e-16 121.6266 703.85
DG1527 -1.3297 7.6087 8.637e-16 6.460e-16 3.181e-16 113.8067 700.07
DG1528 -1.5736 7.9188 8.190e-16 6.607e-16 2.982e-16 124.2097 701.53
DG1529 -1.4847 8.0411 5.975e-26 1.463e-27 6.078e-33 157.3186 705.35
DG1530 -1.1214 8.1053 8.871e-16 6.808e-16 3.152e-16 125.9429 703.75
DG1531 -1.2268 7.7922 7.512e-16 6.202e-16 2.908e-16 105.3922 702.11
DG1532 -1.2085 8.1332 1.108e-15 8.479e-16 3.473e-16 117.4502 704.9
DG1533 -1.6661 8.4465 7.397e-16 6.249e-16 2.726e-16 113.0191 702.85
DG1534 -1.2512 8.1806 8.688e-16 7.797e-16 3.273e-16 128.3837 703.9
DG1535 -1.4251 7.9669 5.525e-26 1.549e-27 6.849e-33 109.0636 705.35
DG1536 -1.4694 7.4910 7.640e-16 6.219e-16 2.696e-16 118.772 701.17
DG1537 -1.5265 7.6798 8.737e-16 7.069e-16 3.045e-16 141.6266 701.95
DG1709 7.4686 16.4114 9.278e-15 7.180e-15 3.462e-15 512.1333 166.84
DG1736 -19.9374 -31.9852 1.347e-15 1.138e-15 4.612e-16 276.7826 410.72
DG1737 -20.1510 -32.2757 1.847e-15 1.482e-15 6.841e-16 176.1884 410.17
DG1738 -20.1542 -31.9276 1.919e-15 1.804e-15 7.536e-16 196.604 410.59
DG1739 -19.6185 -32.1212 1.788e-15 1.425e-15 6.221e-16 160.404 410.42
DG1740 -20.2218 -32.1820 6.408e-26 1.931e-27 8.609e-33 214.1937 412.08
DG1840 19.4340 34.1374 1.521e-16 1.415e-16 6.103e-17 102.84 1333.89
DG1841 19.5989 34.1752 1.996e-16 1.720e-16 7.520e-17 56.7328 1332.02
DG1842 19.2843 33.9740 2.267e-16 1.736e-16 9.059e-17 63.5283 1331.97
DG1843 19.4264 34.3083 2.295e-16 1.654e-16 7.649e-17 58.0714 1331.98
DG1844 19.2905 34.0801 2.046e-16 1.815e-16 7.811e-17 52.3752 1332.87
DG1845 19.4711 34.1833 2.176e-16 1.880e-16 8.967e-17 61.9784 1333.85
DG1859 -2.1720 16.3397 1.588e-16 1.274e-16 5.921e-17 121.7934 1366.65
DG1860 -2.0891 16.2629 9.101e-26 2.402e-27 1.120e-32 81.4462 1369.34
DG1861 -2.2095 16.3163 2.190e-16 1.871e-16 8.829e-17 59.024 1367.43
DG1862 -2.1007 16.4926 2.623e-16 1.877e-16 8.652e-17 60.9955 1368.04
DG1863 -2.2466 16.4945 9.358e-26 2.093e-27 1.082e-32 77.7955 1369.37
DG1864 -2.1746 16.3210 9.333e-26 2.208e-27 1.086e-32 67.8805 1368.15
DG1865 -2.1417 16.2848 2.258e-16 1.659e-16 8.546e-17 58.1427 1370.63
DG1866 -2.0574 16.3123 2.040e-16 1.819e-16 6.986e-17 58.502 1368.52
DG1978 4.4442 -42.3579 2.158e-16 1.795e-16 7.874e-17 50.9481 1348.79
DG1979 4.4386 -42.3448 2.286e-16 1.938e-16 9.470e-17 62.708 1349.27
DG1980 4.3650 -42.3829 8.869e-26 2.252e-27 1.193e-32 60.6601 1349.64
DG1981 4.5212 -42.3470 2.158e-16 1.682e-16 7.566e-17 55.6216 1348.44
DG1988 -24.1150 -35.9016 1.825e-16 1.532e-16 6.309e-17 67.6739 1163.43
DG2006 -4.3685 -19.1768 2.335e-16 2.007e-16 8.885e-17 86.3528 1036.48
DG2117 -0.6669 1.7530 1.200e-14 8.514e-15 3.071e-15 620.3917 244.15
DG2118 -0.3536 0.8286 1.220e-25 2.934e-27 1.345e-32 360.5192 242.31
DG2119 -1.3676 1.7012 3.854e-15 3.597e-15 1.433e-15 262.834 240.77
DG2120 -0.1844 2.6993 4.810e-15 4.392e-15 1.633e-15 291.6814 243.31
DG2121 -0.7950 2.5444 3.636e-15 3.146e-15 1.235e-15 503.5244 242.91
