Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
S180900 -14.2114 -26.7427 3.678e-21 7.577e-21 2.468e-20 0.0 122.56 0.0
S180901 -13.9206 -26.6406 2.986e-19 3.756e-19 4.217e-19 0.0 119.23 0.0
S180902 -13.9247 -26.6616 3.580e-17 3.070e-17 1.693e-17 0.0 119.39 0.0
S180903 -14.2102 -26.7785 1.693e-16 1.294e-16 5.711e-17 0.0 122.64 1.0
S180904 -13.9164 -26.6184 9.159e-13 6.930e-13 2.807e-13 0.0 119.29 0.0
S180905 -13.9245 -26.6213 1.578e-17 2.798e-17 6.512e-17 0.0 119.46 0.0
S180906 -14.1983 -26.7784 1.228e-17 1.102e-17 6.522e-18 0.0 122.72 0.0
S180907 -13.9313 -26.6357 5.890e-21 1.093e-20 2.820e-20 0.0 119.32 0.0
S180908 -14.21 -26.7918 2.956e-17 4.481e-17 7.228e-17 0.0 122.73 0.0
S180909 -14.2082 -26.797 1.016e-12 7.394e-13 2.906e-13 0.0 122.53 0.0
S180910 -13.9378 -26.6243 1.422e-16 1.104e-16 4.954e-17 0.0 119.19 1.0
S180911 -14.2148 -26.8008 1.836e-17 3.642e-17 1.107e-16 0.0 122.72 0.0
S180912 -14.2017 -26.7978 1.618e-19 2.094e-19 2.663e-19 0.0 122.73 0.0
S180913 -14.2037 -26.8104 7.331e-22 1.501e-21 4.865e-21 0.0 122.79 0.0
S180914 -14.2159 -26.8343 8.163e-17 6.811e-17 3.510e-17 0.0 122.83 0.0
S180915 -13.9377 -26.6058 1.864e-16 1.431e-16 6.201e-17 0.0 119.24 1.0
S180916 -13.9559 -26.6104 1.167e-18 1.312e-18 1.239e-18 0.0 119.2 0.0
S180917 -14.201 -26.8225 8.606e-17 7.171e-17 3.645e-17 0.0 122.6 0.0
S180918 -14.1856 -26.8167 7.241e-13 6.955e-13 4.499e-13 0.0 122.7 1.0
S180919 -14.1973 -26.8266 6.125e-18 1.191e-17 3.358e-17 0.0 122.8 0.0
S180920 -14.1906 -26.8347 1.881e-17 1.605e-17 8.380e-18 0.0 122.61 0.0
S180921 -14.1942 -26.8398 6.233e-17 4.988e-17 2.364e-17 0.0 122.69 0.0
S180922 -13.9365 -26.5571 2.339e-21 1.592e-21 5.593e-22 0.0 119.36 0.0
S180923 -13.9494 -26.5707 1.859e-17 2.964e-17 5.417e-17 0.0 119.38 0.0
S180924 -14.1667 -26.8308 6.401e-16 4.639e-16 1.780e-16 0.0 122.53 0.0
S180925 -13.965 -26.5799 7.582e-17 6.458e-17 3.293e-17 0.0 119.32 0.0
S180926 -13.9697 -26.5747 1.074e-17 1.011e-17 6.453e-18 0.0 119.24 0.0
S180927 -14.1621 -26.8434 2.935e-17 2.461e-17 1.207e-17 0.001 122.59 0.0
S180928 -14.16 -26.8452 8.425e-17 6.915e-17 3.319e-17 0.0 122.47 0.0
S180929 -14.1531 -26.8417 8.436e-17 6.860e-17 3.262e-17 0.0 122.41 0.0
S180930 -11.9605 -25.5008 3.564e-23 9.760e-23 5.685e-22 0.0 118.83 1.0
S180931 -12.0918 -25.3488 4.470e-22 1.026e-21 3.993e-21 0.0 118.75 0.0
S180932 -12.1086 -25.3621 2.212e-17 5.035e-17 1.954e-16 0.0 118.98 0.0
S180933 -12.1193 -25.3905 4.099e-22 1.000e-21 4.450e-21 0.0 119.45 0.0
S180934 -12.0656 -25.4945 1.741e-24 6.554e-24 7.151e-23 0.0 119.25 0.0
S180935 -12.0974 -25.4338 3.443e-26 1.843e-25 4.465e-24 0.0 119.18 0.0
S180936 -12.1363 -25.4192 2.839e-22 6.667e-22 2.925e-21 0.0 119.8 0.0
S180937 -12.118 -25.3535 3.993e-22 1.046e-21 5.448e-21 0.0 119.04 0.0
S180938 -12.1175 -25.3538 4.161e-20 6.128e-20 9.904e-20 0.0 119.66 0.0
S180939 -12.1312 -25.3594 5.345e-23 1.501e-22 8.949e-22 0.0 120.8 0.0
S180940 -12.1339 -25.3569 2.915e-25 1.309e-24 2.234e-23 0.0 120.83 0.0
S180941 -12.1311 -25.3569 1.468e-22 3.808e-22 1.988e-21 0.0 120.83 0.0
S180942 -12.1041 -25.4143 2.415e-24 8.462e-24 8.128e-23 0.0 119.49 0.0
S180943 -12.1114 -25.3534 1.213e-19 1.586e-19 1.982e-19 0.0 119.23 0.0
S180944 -12.1262 -25.3196 5.243e-21 9.892e-21 2.738e-20 0.0 120.51 0.0
S180945 -12.1173 -25.3576 4.677e-22 9.731e-22 3.302e-21 0.0 119.31 0.0
S180946 -12.1173 -25.3548 1.115e-21 2.282e-21 7.344e-21 0.0 119.4 0.0
S180947 -12.1165 -25.3233 5.917e-22 1.237e-21 4.100e-21 0.0 120.02 0.0
S180948 -12.0723 -25.3657 1.146e-20 1.885e-20 3.718e-20 0.0 118.76 0.0
S180949 -12.1142 -25.3563 3.259e-25 1.505e-24 2.673e-23 0.0 119.02 0.0
S180950 -12.1241 -25.3761 2.070e-21 1.419e-21 4.887e-22 0.0 119.78 0.0
S180951 -12.0979 -25.3558 1.516e-18 1.619e-18 1.336e-18 0.0 118.68 0.0
S180952 -12.1492 -25.342 9.362e-23 2.573e-22 1.496e-21 0.0 121.16 0.0
S180953 -12.0687 -25.3983 2.071e-18 2.202e-18 1.792e-18 0.001 118.78 0.0
S180954 -12.0768 -25.4026 3.469e-23 9.741e-23 6.051e-22 0.0 118.73 0.0
S180955 -12.0537 -25.2866 1.134e-22 2.955e-22 1.624e-21 0.0 119.4 0.0
S180956 -12.0813 -25.3237 1.163e-20 2.005e-20 4.431e-20 0.0 119.16 0.0
S180957 -12.0748 -25.3417 2.197e-22 5.758e-22 3.117e-21 0.0 118.94 0.0
S180958 -12.147 -25.3681 6.765e-22 1.371e-21 4.225e-21 0.0 120.78 0.0
S180959 -12.1255 -25.3619 8.896e-20 1.270e-19 1.959e-19 0.0 120.29 0.0
S180960 -12.1138 -25.318 3.166e-24 1.159e-23 1.282e-22 0.0 120.23 0.0
S180961 -12.1656 -25.2654 4.516e-17 8.642e-17 2.338e-16 0.0 120.79 0.0
S180962 -12.1206 -25.3629 1.121e-23 3.339e-23 2.270e-22 0.0 119.95 0.0
S180963 -12.1202 -25.3509 1.307e-19 1.715e-19 2.183e-19 0.0 120.44 0.0
S180964 -12.0366 -25.3835 5.594e-23 1.646e-22 1.116e-21 0.0 118.68 0.0
S180965 -12.1078 -25.3435 2.060e-22 5.037e-22 2.398e-21 0.0 119.44 0.0
S180966 -12.1139 -25.3529 1.115e-19 1.611e-19 2.370e-19 0.0 119.18 0.0
S180967 -12.1254 -25.309 2.121e-21 1.471e-21 5.123e-22 0.0 120.49 0.0
S180968 -12.0978 -25.3451 5.343e-23 1.244e-22 5.273e-22 0.0 119.01 0.0
S180969 -12.0848 -25.3177 2.029e-22 4.921e-22 2.209e-21 0.0 119.37 0.0
S180970 -12.1489 -25.3612 2.249e-20 3.608e-20 6.944e-20 0.0 121.11 0.0
S180971 -12.1211 -25.3574 7.232e-24 2.403e-23 2.097e-22 0.0 120.75 0.0
S180972 -12.1439 -25.3952 9.701e-17 7.578e-17 3.279e-17 0.0 120.22 0.0
S180973 -12.0754 -25.4076 1.316e-22 3.070e-22 1.295e-21 0.0 118.96 0.0
S180974 -12.129 -25.3499 8.860e-24 2.434e-23 1.440e-22 0.0 120.86 0.0
S180975 -12.1388 -25.3686 2.963e-17 5.326e-17 1.277e-16 0.0 120.66 0.0
S180976 -12.0893 -25.3401 4.928e-22 1.121e-21 4.469e-21 0.0 118.85 0.0
S180977 -12.1209 -25.36 1.189e-19 1.562e-19 1.939e-19 0.0 119.88 0.0
S180978 -12.1198 -25.3488 1.077e-19 1.455e-19 1.940e-19 0.0 120.41 0.0
S180979 -12.1147 -25.3555 5.376e-23 1.460e-22 8.445e-22 0.0 119.13 0.0
S180980 -12.0394 -25.4266 1.281e-21 2.695e-21 9.406e-21 0.0 118.82 0.0
S180981 -12.021 -25.3226 3.664e-21 2.326e-21 7.046e-22 0.0 118.9 0.0
S180982 -12.1577 -25.3709 1.298e-22 3.043e-22 1.258e-21 0.0 120.81 0.0
S180983 -12.115 -25.3976 1.688e-21 3.439e-21 1.055e-20 0.001 119.57 0.0
S180984 -12.0719 -25.3011 2.911e-22 7.035e-22 3.152e-21 0.0 119.48 0.0
S180985 -12.1222 -25.3573 2.971e-21 5.379e-21 1.261e-20 0.0 120.59 0.0
S180986 -12.1696 -25.4125 2.421e-13 1.648e-13 5.499e-14 0.0 120.35 0.0
S180987 -12.0999 -25.3709 2.762e-25 1.197e-24 1.794e-23 0.0 118.98 0.0
S180988 -12.0262 -25.454 1.378e-21 2.822e-21 9.089e-21 0.0 118.76 0.0
S180989 -12.1466 -25.3234 1.030e-22 2.603e-22 1.266e-21 0.0 121.03 0.0
S180990 -12.098 -25.3366 1.096e-20 1.956e-20 4.657e-20 0.0 119.39 0.0
S180991 -12.1102 -25.3515 3.642e-23 9.736e-23 5.377e-22 0.0 119.08 0.0
S180992 -12.1781 -25.4372 3.374e-23 1.007e-22 6.881e-22 0.0 120.4 0.0
S180993 -12.14 -25.3585 2.150e-23 6.072e-23 3.872e-22 0.0 120.86 0.0
S180994 -12.2464 -25.3803 4.888e-20 7.697e-20 1.434e-19 0.0 120.81 0.0
S180995 -12.1339 -25.4326 4.635e-19 5.634e-19 6.329e-19 0.0 119.84 0.0
S180996 -12.1711 -25.2685 1.927e-22 4.705e-22 2.105e-21 0.0 120.87 0.0
S180997 -12.0038 -25.1799 1.114e-18 1.210e-18 1.079e-18 0.0 119.57 0.0
S180998 -12.1483 -25.3168 3.462e-18 3.454e-18 2.522e-18 0.0 120.82 0.0
S180999 -12.1243 -25.3527 4.547e-26 2.934e-25 1.024e-23 0.0 120.63 0.0
S181000 -12.13 -25.3445 4.546e-20 6.941e-20 1.191e-19 0.0 120.79 0.0
S181001 -12.1672 -25.458 7.935e-22 1.817e-21 7.029e-21 0.0 119.91 0.0
S181002 -12.118 -25.3794 7.583e-23 2.170e-22 1.385e-21 0.0 119.36 0.0
S181003 -12.0693 -25.3137 1.347e-22 3.663e-22 2.109e-21 0.0 119.23 0.0
S181004 -12.1398 -25.3346 4.025e-22 8.916e-22 3.435e-21 0.0 121.21 0.0
S181005 -12.1067 -25.3669 3.654e-22 8.321e-22 3.378e-21 0.0 118.82 0.0
S181006 -12.1401 -25.3457 1.914e-22 4.517e-22 1.936e-21 0.0 121.09 0.0
S181007 -12.1531 -25.3618 1.435e-22 3.832e-22 2.150e-21 0.001 121.08 0.0
S181008 -12.1029 -25.3483 6.972e-22 1.491e-21 5.139e-21 0.0 118.99 0.0
S181009 -12.1055 -25.2942 1.174e-20 2.011e-20 4.334e-20 0.0 120.15 0.0
S181010 -12.14 -25.3568 1.553e-21 1.120e-21 4.107e-22 0.0 120.73 0.0
S181011 -12.1227 -25.3605 6.308e-22 1.516e-21 6.656e-21 0.0 120.15 0.0
S181012 -12.1165 -25.3574 9.394e-21 1.645e-20 3.822e-20 0.0 119.3 0.0
S181013 -12.1142 -25.3497 1.576e-19 2.058e-19 2.544e-19 0.0 119.22 0.0
S181014 -12.1946 -25.3245 1.648e-20 2.613e-20 4.945e-20 0.0 121.09 0.0
S181015 -12.1583 -25.3609 4.180e-19 5.217e-19 5.747e-19 0.0 121.13 0.0
S181016 -12.126 -25.372 8.621e-17 1.842e-16 6.228e-16 0.0 120.02 1.0
S181017 -12.0377 -25.3787 1.354e-22 3.132e-22 1.295e-21 0.0 118.79 0.0
S181018 -12.1195 -25.3571 8.931e-22 1.878e-21 6.549e-21 0.0 119.3 0.0
S181019 -12.1134 -25.3297 6.871e-20 9.555e-20 1.369e-19 0.0 119.95 0.0
S181020 -12.1667 -25.4171 8.069e-18 8.040e-18 5.690e-18 0.0 120.39 1.0
S181021 -12.0519 -25.3658 3.258e-21 6.089e-21 1.579e-20 0.0 118.51 0.0
S181022 -12.1303 -25.3173 1.050e-17 1.789e-17 3.717e-17 0.0 120.59 0.0
S181023 -12.12 -25.3611 2.028e-20 3.139e-20 5.535e-20 0.0 119.72 0.0
S181024 -12.1557 -25.3385 7.043e-23 1.958e-22 1.202e-21 0.0 121.31 0.0
S181025 -12.1222 -25.3666 1.994e-22 4.446e-22 1.692e-21 0.0 119.98 0.0
S181026 -12.2087 -25.2886 8.085e-22 1.801e-21 6.823e-21 0.0 121.23 0.0
S181027 -12.1349 -25.3854 7.557e-20 1.056e-19 1.513e-19 0.0 120.02 0.0
S181028 -12.1226 -25.3522 1.744e-18 1.903e-18 1.652e-18 0.0 120.52 0.0
S181029 -12.1196 -25.3575 2.387e-21 4.949e-21 1.604e-20 0.0 119.0 0.0
S181030 -12.1243 -25.3266 7.424e-22 1.643e-21 6.433e-21 0.0 120.46 0.0
S181031 -12.12 -25.3558 1.235e-20 1.989e-20 3.859e-20 0.0 120.2 0.0
S181032 -12.1167 -25.3563 2.002e-22 4.820e-22 2.276e-21 0.0 119.05 0.0
S181033 -12.1269 -25.3321 3.174e-21 5.984e-21 1.589e-20 0.0 120.61 0.0
S181034 -12.0754 -25.3843 1.829e-17 1.592e-17 8.880e-18 0.0 118.48 0.0
S181035 -12.1434 -25.3812 1.448e-23 4.054e-23 2.448e-22 0.0 120.35 0.0
S181036 -12.1285 -25.3017 1.549e-17 1.357e-17 7.745e-18 0.0 120.48 0.0
S181037 -12.1191 -25.3515 8.636e-22 1.751e-21 5.420e-21 0.0 120.23 0.0
S181038 -12.0706 -25.3924 6.411e-25 2.469e-24 2.992e-23 0.0 118.79 0.0
S181039 -12.0639 -25.3241 2.160e-21 4.271e-21 1.279e-20 0.0 119.12 0.0
S181040 -12.1194 -25.3582 1.390e-24 5.155e-24 5.874e-23 0.0 119.67 0.0
S181041 -12.1071 -25.383 4.571e-20 6.758e-20 1.053e-19 0.0 119.12 0.0
S181042 -12.1148 -25.3595 1.594e-19 2.108e-19 2.745e-19 0.0 119.15 0.0
S181043 -12.1462 -25.3808 4.168e-21 7.782e-21 2.005e-20 0.0 120.46 0.0
S181044 -12.1375 -25.3775 1.360e-20 2.381e-20 5.412e-20 0.0 120.39 0.0
S181045 -12.0947 -25.3561 3.330e-24 1.126e-23 1.040e-22 0.0 118.8 0.0
S181046 -12.166 -25.3562 5.261e-21 9.593e-21 2.433e-20 0.0 121.13 0.0
S181047 -12.0067 -25.4628 9.771e-24 2.824e-23 1.916e-22 0.0 118.77 0.0
S181048 -12.1202 -25.3487 4.338e-23 1.093e-22 5.187e-22 0.0 120.24 0.0
S181049 -12.1415 -25.3502 1.596e-19 2.115e-19 2.736e-19 0.0 121.09 0.0
S181050 -12.1579 -25.5292 4.488e-17 6.654e-17 1.098e-16 0.0 119.82 0.0
S181051 -12.1196 -25.3548 1.385e-19 1.922e-19 2.667e-19 0.0 121.21 0.0
S181052 -12.0825 -25.3786 2.855e-17 2.580e-17 1.478e-17 0.0 118.86 0.0
S181053 -12.0997 -25.3542 7.817e-22 1.682e-21 6.033e-21 0.0 119.01 0.0
S181054 -12.0938 -25.3739 4.030e-17 6.267e-17 1.106e-16 0.0 118.52 0.0
S181055 -12.0874 -25.3518 4.491e-19 5.160e-19 4.820e-19 0.0 118.7 0.0
S181056 -12.1337 -25.3621 1.069e-22 3.081e-22 2.003e-21 0.0 120.64 0.0
S181057 -12.1128 -25.2914 1.734e-22 4.080e-22 1.708e-21 0.0 120.09 0.0
S181058 -12.1144 -25.3459 1.313e-21 2.908e-21 1.092e-20 0.0 119.78 0.0
S181059 -12.1062 -25.3078 1.303e-22 2.671e-22 8.491e-22 0.0 119.9 0.0
S181060 -12.2733 -25.4664 1.359e-23 4.209e-23 3.133e-22 0.0 120.57 0.0
S181061 -12.1216 -25.357 1.798e-18 2.009e-18 1.796e-18 0.0 120.26 0.0
S181062 -12.1484 -25.4216 3.934e-21 7.755e-21 2.350e-20 0.0 120.1 0.0
S181063 -12.1439 -25.3959 2.139e-18 2.330e-18 2.102e-18 0.0 120.04 0.0
S181064 -12.096 -25.3536 1.066e-23 3.276e-23 2.440e-22 0.0 118.78 0.0
S181065 -12.0732 -25.3417 5.169e-22 1.138e-21 4.185e-21 0.0 118.81 0.0
S181066 -12.124 -25.3549 7.015e-22 1.589e-21 6.222e-21 0.0 120.51 0.0
S181067 -12.116 -25.352 8.617e-21 1.530e-20 3.645e-20 0.0 119.36 0.0
S181068 -12.143 -25.3577 2.099e-21 3.969e-21 1.026e-20 0.0 121.1 0.0
S181069 -12.1 -25.347 7.614e-24 2.277e-23 1.644e-22 0.0 119.02 0.0
S181070 -12.1151 -25.3525 3.633e-19 4.274e-19 4.436e-19 0.0 119.14 0.0
S181071 -12.1163 -25.3523 5.139e-24 1.612e-23 1.220e-22 0.0 119.38 0.0
S181072 -12.1696 -25.2921 1.128e-20 1.890e-20 3.960e-20 0.0 121.04 0.0
S181073 -12.0941 -25.3397 7.223e-24 2.196e-23 1.520e-22 0.0 119.21 0.0
S181074 -12.1599 -25.334 2.913e-25 1.336e-24 2.254e-23 0.0 121.07 0.0
S181075 -12.1191 -25.3586 1.269e-21 2.172e-21 4.687e-21 0.0 119.62 0.0
S181076 -12.066 -25.383 1.323e-17 2.279e-17 4.918e-17 0.0 118.58 0.0
S181077 -12.1281 -25.3491 6.597e-17 5.378e-17 2.543e-17 0.0 120.92 0.0
S181078 -12.1253 -25.3581 6.122e-22 1.320e-21 4.546e-21 0.0 120.6 0.0
S181079 -12.1198 -25.3668 6.945e-20 9.990e-20 1.523e-19 0.0 119.75 0.0
S181080 -12.1518 -25.3739 8.350e-23 2.157e-22 1.124e-21 0.0 120.78 0.0
S181081 -12.119 -25.3548 5.407e-21 9.255e-21 1.998e-20 0.0 119.86 0.0
S181082 -12.1168 -25.3533 1.371e-20 2.236e-20 4.535e-20 0.0 119.57 0.0
S181083 -12.1285 -25.324 8.148e-18 7.688e-18 4.922e-18 0.0 120.49 0.0
S181084 -12.1473 -25.3673 3.490e-22 7.770e-22 2.923e-21 0.0 120.91 0.0
S181085 -12.0896 -25.3142 3.709e-22 8.958e-22 4.049e-21 0.0 119.39 0.0
S181086 -12.1406 -25.3293 2.440e-22 5.257e-22 1.857e-21 0.0 120.78 0.0
S181087 -12.1082 -25.3468 8.844e-21 1.615e-20 4.060e-20 0.0 119.23 0.0
S181088 -12.1069 -25.3296 1.939e-18 2.012e-18 1.609e-18 0.0 119.6 0.0
S181089 -12.1194 -25.3796 5.537e-21 1.006e-20 2.436e-20 0.0 119.54 0.0
S181090 -12.0753 -25.3064 7.102e-22 1.375e-21 3.978e-21 0.0 119.47 0.0
S181091 -12.1352 -25.3344 9.729e-18 9.121e-18 5.634e-18 0.0 121.02 0.0
S181092 -12.1218 -25.3467 8.325e-21 1.459e-20 3.270e-20 0.0 120.46 0.0
S181093 -12.0842 -25.3474 2.421e-21 5.053e-21 1.680e-20 0.0 118.81 0.0
S181094 -12.0892 -25.3571 1.784e-21 1.262e-21 4.516e-22 0.0 118.58 0.0
S181095 -12.1212 -25.3571 3.056e-13 2.089e-13 6.993e-14 0.0 120.11 0.0
S181096 -12.043 -25.3379 4.793e-21 8.433e-21 1.924e-20 0.0 118.7 0.0
S181097 -12.1406 -25.3762 1.446e-22 3.357e-22 1.387e-21 0.0 120.41 0.0
S181098 -12.1206 -25.3556 1.058e-20 1.790e-20 3.852e-20 0.0 120.9 0.0
S181099 -12.1061 -25.3866 8.419e-23 2.177e-22 1.121e-21 0.0 118.98 0.0
S181100 -12.1154 -25.282 5.642e-19 7.286e-19 8.546e-19 0.0 120.5 0.0
S181101 -12.107 -25.3325 1.238e-23 3.298e-23 1.883e-22 0.0 119.75 0.0
S181102 -12.0544 -25.335 2.062e-22 4.786e-22 2.057e-21 0.0 118.66 0.0
S181103 -12.1032 -25.3958 7.529e-20 9.980e-20 1.319e-19 0.0 119.09 0.0
S181104 -12.1451 -25.3435 3.801e-22 7.812e-22 2.558e-21 0.0 121.16 0.0
S181105 -12.1026 -25.3363 1.643e-22 4.219e-22 2.216e-21 0.0 119.39 0.0
S181106 -12.119 -25.3539 1.299e-21 2.599e-21 8.119e-21 0.0 120.19 0.0
S181107 -12.1387 -25.3226 4.086e-22 8.617e-22 2.904e-21 0.0 120.85 0.0
S181108 -12.1182 -25.3515 2.437e-17 4.057e-17 8.437e-17 0.0 119.86 0.0
S181109 -12.1576 -25.3833 3.667e-20 5.354e-20 8.730e-20 0.0 120.55 0.0
S181110 -12.0772 -25.3902 1.475e-21 3.049e-21 1.030e-20 0.0 118.56 0.0
S181111 -12.1235 -25.3672 2.744e-24 1.057e-23 1.265e-22 0.0 119.95 0.0
S181112 -12.1271 -25.3462 5.602e-24 1.681e-23 1.154e-22 0.0 120.87 0.0
S181113 -12.1994 -25.3707 5.724e-22 1.203e-21 4.120e-21 0.0 121.09 0.0
S181114 -12.1068 -25.3679 3.400e-24 1.194e-23 1.134e-22 0.0 119.17 0.0
S181115 -12.12 -25.3706 3.764e-18 3.725e-18 2.643e-18 0.0 119.53 0.0
S181116 -12.1195 -25.3631 6.597e-18 6.644e-18 4.741e-18 0.0 119.48 0.0
S181117 -12.1055 -25.304 5.652e-19 6.520e-19 6.425e-19 0.0 119.83 0.0
S181118 -12.1226 -25.3562 1.784e-17 3.165e-17 7.680e-17 0.0 120.81 0.0
S181119 -12.1498 -25.4755 1.099e-22 2.741e-22 1.309e-21 0.0 119.61 0.0
S181120 -12.1292 -25.3598 2.765e-19 3.386e-19 3.603e-19 0.0 120.57 0.0
S181121 -12.0972 -25.3593 4.227e-19 5.560e-19 6.865e-19 0.0 118.7 0.0
S181122 -12.1196 -25.3533 5.303e-25 2.127e-24 2.780e-23 0.0 120.61 0.0
S181123 -12.1244 -25.3554 5.782e-18 5.743e-18 4.109e-18 0.0 120.8 0.0
S181124 -12.1181 -25.3702 2.353e-20 3.631e-20 6.568e-20 0.0 119.41 0.0
S181125 -12.1194 -25.3503 2.511e-17 2.286e-17 1.333e-17 0.0 120.15 0.0
S181126 -12.1302 -25.3458 2.589e-22 6.088e-22 2.682e-21 0.0 121.01 0.0
S181127 -12.1202 -25.3506 4.000e-23 1.032e-22 5.217e-22 0.0 120.54 0.0
S181128 -12.121 -25.3568 7.103e-25 2.727e-24 3.334e-23 0.0 120.3 0.0
S181129 -12.0964 -25.3248 7.205e-22 1.499e-21 5.025e-21 0.0 119.69 0.0
S181130 -12.1159 -25.353 7.620e-18 6.978e-18 4.160e-18 0.0 119.63 0.0
S181131 -12.1443 -25.3469 2.369e-21 1.639e-21 5.669e-22 0.0 121.23 0.0
S181132 -12.1789 -25.3222 4.492e-23 1.123e-22 5.263e-22 0.0 121.21 0.0
S181133 -12.0522 -25.3404 3.744e-18 6.160e-18 1.240e-17 0.0 118.81 0.0
S181134 -12.1177 -25.3407 9.454e-23 2.357e-22 1.188e-21 0.0 120.18 0.0
S181135 -12.0791 -25.3314 4.224e-23 1.042e-22 4.757e-22 0.0 118.99 0.0
S181136 -12.1157 -25.35 1.044e-23 2.936e-23 1.894e-22 0.0 119.76 0.0
S181137 -12.1383 -25.3513 2.864e-23 7.479e-23 3.832e-22 0.0 121.03 0.0
S181138 -12.1105 -25.3569 1.704e-21 3.425e-21 1.012e-20 0.0 119.06 0.0
S181139 -12.1133 -25.3351 1.535e-20 2.463e-20 4.605e-20 0.0 119.85 0.0
S181140 -12.1001 -25.3439 8.624e-24 2.802e-23 2.290e-22 0.0 119.14 0.0
S181141 -12.1002 -25.3357 2.939e-19 3.670e-19 4.180e-19 0.0 119.32 0.0
S181142 -12.1139 -25.4842 1.410e-19 1.930e-19 2.542e-19 0.0 119.36 0.0
S181143 -12.1688 -25.2782 3.784e-23 1.023e-22 5.892e-22 0.0 120.7 0.0
S181144 -11.9946 -25.2942 1.053e-18 1.235e-18 1.205e-18 0.001 119.05 0.0
S181145 -12.131 -25.3585 1.120e-23 3.143e-23 1.941e-22 0.0 120.74 0.0
S181146 -12.1796 -25.3662 5.668e-24 1.752e-23 1.279e-22 0.0 120.85 0.0
S181147 -12.1413 -25.3883 7.742e-26 4.071e-25 9.319e-24 0.0 120.27 0.0
S181148 -12.1212 -25.3617 1.794e-22 4.347e-22 1.941e-21 0.0 119.81 0.0
S181149 -12.0648 -25.3515 1.933e-22 4.041e-22 1.359e-21 0.0 118.71 0.0
S181150 -12.0944 -25.337 7.009e-13 5.238e-13 2.096e-13 0.0 119.11 0.0
S181151 -12.1287 -25.3884 6.865e-21 1.182e-20 2.621e-20 0.0 119.87 0.0
S181152 -12.1939 -25.2633 3.856e-24 1.304e-23 1.157e-22 0.0 120.94 0.0
S181153 -12.1216 -25.3314 6.665e-21 1.248e-20 3.305e-20 0.0 120.24 0.0
S181154 -12.1277 -25.3659 5.889e-20 8.334e-20 1.275e-19 0.0 120.19 0.0
S181155 -12.111 -25.3484 6.889e-17 5.670e-17 2.783e-17 0.0 119.11 0.0
S181156 -12.1185 -25.3697 3.489e-22 8.300e-22 3.632e-21 0.0 119.55 0.0
S181157 -12.1949 -25.3691 3.463e-22 8.260e-22 3.717e-21 0.0 120.94 0.0
S181158 -12.1085 -25.3245 2.252e-22 5.399e-22 2.453e-21 0.0 119.87 0.0
S181159 -12.1153 -25.3491 6.031e-13 4.254e-13 1.527e-13 0.0 119.74 0.0
S181160 -12.1386 -25.3636 1.814e-22 4.265e-22 1.822e-21 0.0 120.87 0.0
S181161 -12.0481 -25.4125 1.773e-19 2.402e-19 3.163e-19 0.0 118.78 0.0
S181162 -12.1277 -25.3351 9.827e-26 4.680e-25 8.566e-24 0.0 120.65 0.0
S181163 -12.1615 -25.3548 5.241e-24 1.877e-23 1.944e-22 0.0 121.22 0.0
S181164 -12.0997 -25.3606 2.124e-23 5.660e-23 3.059e-22 0.0 118.76 0.0
S181165 -12.1092 -25.2637 3.360e-22 7.371e-22 2.796e-21 0.0 120.23 0.0
S181166 -12.1463 -25.373 1.761e-22 4.066e-22 1.734e-21 0.0 120.67 0.0
S181167 -12.1114 -25.3527 9.300e-18 8.607e-18 5.280e-18 0.0 119.0 0.0
S181168 -12.0896 -25.4801 2.923e-22 6.990e-22 3.158e-21 0.0 118.97 0.0
S181169 -12.0979 -25.3282 3.271e-22 6.883e-22 2.417e-21 0.0 119.39 0.0
S181170 -12.0948 -25.4037 9.082e-19 1.031e-18 9.607e-19 0.0 119.1 0.0
S181171 -12.1713 -25.3723 1.150e-22 2.736e-22 1.219e-21 0.0 121.05 0.0
S181172 -12.1227 -25.3608 8.177e-21 1.508e-20 3.698e-20 0.0 120.14 0.0
S181173 -12.1572 -25.2754 1.200e-21 2.396e-21 7.333e-21 0.0 120.66 0.0
S181174 -12.1145 -25.4186 1.633e-18 1.703e-18 1.365e-18 0.0 119.58 0.0
S181175 -12.1074 -25.3425 4.416e-22 1.039e-21 4.424e-21 0.0 119.56 0.0
S181176 -12.0961 -25.3828 5.733e-22 1.242e-21 4.391e-21 0.0 119.0 0.0
S181177 -12.1088 -25.359 3.502e-20 5.285e-20 8.895e-20 0.0 118.83 0.0
S181178 -12.1304 -25.3468 1.971e-19 2.655e-19 3.516e-19 0.001 120.85 0.0
S181179 -12.0989 -25.3495 2.595e-19 3.367e-19 4.025e-19 0.0 118.69 0.0
S181180 -12.14 -25.3571 9.636e-19 1.103e-18 1.050e-18 0.0 121.16 0.0
S181181 -11.9746 -25.4219 1.134e-26 7.385e-26 2.717e-24 0.0 118.7 0.0
S181182 -12.0861 -25.3396 1.105e-25 5.502e-25 1.129e-23 0.0 118.96 0.0
S181183 -12.1187 -25.3547 3.080e-18 3.108e-18 2.306e-18 0.0 119.97 0.0
S181184 -12.1198 -25.3563 2.032e-20 3.287e-20 6.477e-20 0.001 119.99 0.0
S181185 -12.0872 -25.3395 2.287e-18 2.276e-18 1.639e-18 0.0 118.87 0.0
