Name,X,Y,BlueF,GreenF,RedF,Parallax,RadialVelocity,Variable?
BottomS04078,42.1660,8.2321,2.560e-19,2.700e-19,2.192e-19,0.001,64.29,0
BottomS04079,42.0836,8.2711,2.381e-20,3.087e-20,3.956e-20,-0.0,62.69,0
BottomS04080,42.0369,8.2839,1.737e-19,1.960e-19,1.807e-19,0.0,62.63,0
BottomS04085,42.1894,8.2263,4.033e-19,3.977e-19,2.775e-19,0.0,64.43,0
BottomS04086,42.2180,8.2222,1.026e-16,2.942e-16,1.896e-15,0.001,64.27,1
BottomS04087,42.0296,8.2721,2.347e-18,2.070e-18,1.156e-18,0.001,62.98,0
BottomS04089,42.1941,8.2090,2.632e-19,2.880e-19,2.465e-19,-0.0,64.51,0
BottomS04096,42.0459,8.2806,8.653e-19,8.671e-19,6.310e-19,-0.0,62.65,0
BottomS04097,42.1677,8.2116,1.399e-19,1.680e-19,1.738e-19,-0.0,64.62,0
BottomS04099,42.2071,8.2137,1.073e-13,7.674e-14,2.870e-14,-0.0,64.47,0
BottomS04101,42.1822,8.2123,2.862e-20,3.662e-20,4.381e-20,0.0,64.59,0
BottomS04105,42.1837,8.2352,3.675e-20,4.791e-20,5.937e-20,0.0,64.06,0
BottomS04106,42.1845,8.2034,5.908e-20,7.150e-20,7.613e-20,-0.0,64.75,0
BottomS04108,42.2165,8.1925,2.348e-17,1.809e-17,7.515e-18,0.001,64.42,0
BottomS04110,42.0649,8.2667,1.076e-18,1.010e-18,6.198e-19,0.0,62.82,0
BottomS04111,42.1941,8.2232,1.414e-20,2.021e-20,2.946e-20,-0.0,64.35,0
BottomS04112,42.1995,8.1910,4.807e-18,6.956e-18,1.097e-17,-0.0,64.7,0
BottomS04114,42.2031,8.2011,2.165e-19,2.371e-19,2.117e-19,-0.0,64.69,0
BottomS04115,42.0297,8.2633,9.204e-19,1.606e-18,3.717e-18,-0.001,62.94,0
BottomS04119,42.1836,8.2143,6.218e-18,1.092e-17,2.428e-17,-0.0,64.58,0
BottomS04120,42.1863,8.2203,1.564e-18,1.557e-18,1.077e-18,0.0,64.46,0
BottomS04122,42.1949,8.2262,9.228e-14,8.581e-14,5.511e-14,0.001,64.35,1
BottomS04123,42.1747,8.2122,4.630e-19,4.615e-19,3.413e-19,-0.0,64.54,0
BottomS04125,42.1917,8.2102,4.497e-20,5.625e-20,6.138e-20,0.001,64.54,0
BottomS04127,42.2093,8.2166,3.623e-15,2.426e-15,7.560e-16,0.0,64.32,0
BottomS04128,42.0381,8.2707,6.517e-20,7.505e-20,7.582e-20,-0.0,62.93,0
BottomS04130,42.2071,8.1871,1.574e-19,1.870e-19,1.915e-19,0.0,64.6,0
BottomS04131,42.0189,8.2933,4.249e-18,3.664e-18,1.963e-18,0.0,62.78,0
BottomS04132,42.0178,8.2677,4.724e-18,9.892e-18,3.239e-17,-0.001,62.87,0
BottomS04133,42.0411,8.2694,5.020e-20,6.576e-20,8.023e-20,-0.0,62.9,0
BottomS04137,42.2185,8.2186,2.141e-18,1.946e-18,1.133e-18,0.0,64.43,0
BottomS04140,42.2103,8.1768,3.360e-18,2.915e-18,1.522e-18,0.0,64.53,0
BottomS04141,42.2374,8.1954,1.635e-13,1.415e-13,7.644e-14,-0.001,64.56,1
BottomS04142,42.2162,8.2088,5.223e-14,3.580e-14,1.281e-14,0.001,64.4,0
BottomS04143,42.2030,8.2084,1.183e-18,2.359e-18,7.321e-18,0.001,64.57,0
BottomS04144,42.0004,8.2990,3.961e-18,3.374e-18,1.699e-18,-0.0,62.82,0
BottomS04145,42.2005,8.2086,1.352e-17,1.011e-17,4.213e-18,-0.0,64.6,0
BottomS04146,42.0447,8.2597,1.943e-19,2.120e-19,1.810e-19,-0.0,62.97,0
BottomS04147,42.2328,8.2082,5.895e-19,5.884e-19,4.310e-19,0.0,64.47,0
BottomS04148,42.0037,8.2954,4.662e-18,3.928e-18,1.961e-18,-0.0,62.83,0
BottomS04149,42.1910,8.2091,1.618e-13,1.216e-13,5.064e-14,0.0,64.41,1
BottomS04150,42.2050,8.1984,6.457e-20,7.876e-20,8.799e-20,0.0,64.61,0
BottomS04151,41.9967,8.2789,1.790e-18,1.537e-18,7.969e-19,0.0,62.81,0
BottomS04152,42.0152,8.2862,5.250e-19,5.426e-19,4.159e-19,0.0,62.84,0
BottomS04153,42.2452,8.1936,5.000e-20,6.157e-20,6.685e-20,0.001,64.43,0
BottomS04158,42.0276,8.2794,2.941e-20,4.016e-20,5.268e-20,0.001,62.84,0
BottomS04160,42.0023,8.2825,4.314e-20,5.340e-20,5.885e-20,0.0,62.95,0
BottomS04161,42.0152,8.3004,2.227e-20,2.852e-20,3.494e-20,-0.0,62.75,0
BottomS04163,42.0154,8.2904,7.720e-19,7.683e-19,5.477e-19,0.0,62.92,0
BottomS04164,42.0052,8.2753,2.520e-18,4.856e-18,1.368e-17,-0.0,63.0,0
BottomS04165,42.0200,8.2817,1.879e-19,1.998e-19,1.645e-19,-0.001,62.92,0
BottomS04167,42.2176,8.1895,1.752e-19,1.952e-19,1.721e-19,0.0,64.8,0
BottomS04169,42.0131,8.2919,1.500e-17,1.171e-17,5.244e-18,-0.001,62.81,0
BottomS04170,42.2262,8.1983,5.276e-18,8.766e-18,1.823e-17,-0.0,64.59,0
BottomS04172,42.2732,8.1879,1.245e-19,1.457e-19,1.483e-19,-0.001,64.47,0
BottomS04175,42.2310,8.1684,1.348e-19,1.592e-19,1.587e-19,0.001,64.61,0
BottomS04177,42.2542,8.1967,1.109e-19,1.332e-19,1.357e-19,0.0,64.41,0
BottomS04178,42.2523,8.1858,5.460e-18,1.076e-17,3.150e-17,-0.0,64.68,0
BottomS04182,41.9698,8.2941,6.218e-19,5.987e-19,4.131e-19,0.001,62.94,0
BottomS04183,41.9572,8.2978,1.862e-18,1.695e-18,1.024e-18,0.0,62.94,0
BottomS04184,41.9891,8.2925,1.103e-18,2.016e-18,5.099e-18,-0.0,62.83,0
BottomS04185,42.2714,8.1798,6.538e-18,1.166e-17,2.782e-17,-0.0,64.6,0
BottomS04186,42.2674,8.1832,8.470e-14,6.557e-14,2.809e-14,-0.0,64.58,1
BottomS04187,41.9749,8.3273,1.423e-19,1.665e-19,1.643e-19,0.0,62.52,0
BottomS04188,42.2595,8.1720,2.407e-17,1.843e-17,7.775e-18,-0.0,64.55,1
BottomS04192,41.9459,8.3007,7.753e-18,6.611e-18,3.422e-18,-0.001,62.85,0
BottomS04194,41.9434,8.2964,1.604e-18,1.603e-18,1.100e-18,-0.001,62.97,0
BottomS04195,41.9379,8.3055,1.468e-19,1.633e-19,1.419e-19,-0.001,62.88,0
BottomS04196,42.2666,8.1884,5.447e-20,6.689e-20,7.263e-20,0.001,64.65,0
BottomS04197,41.9697,8.3155,4.748e-19,4.871e-19,3.712e-19,0.001,62.84,0
BottomS04199,42.1193,8.2423,1.166e-17,9.656e-18,4.752e-18,-0.001,62.48,0
BottomS04200,42.2656,8.1721,1.431e-14,9.743e-15,3.146e-15,0.0,64.52,0
BottomS04201,42.2698,8.1707,1.456e-17,1.228e-17,6.012e-18,-0.0,64.61,0
BottomS04202,41.9763,8.3103,2.727e-16,1.947e-16,6.941e-17,-0.0,62.76,0
BottomS04203,41.9599,8.3105,8.750e-20,1.053e-19,1.082e-19,-0.001,62.7,0
BottomS04204,42.2635,8.1803,6.158e-18,5.448e-18,3.200e-18,-0.0,64.42,0
BottomS04205,42.2701,8.1790,1.180e-17,9.358e-18,4.313e-18,-0.0,64.77,0
BottomS04206,41.9719,8.2960,4.224e-17,3.200e-17,1.295e-17,-0.0,62.76,0
BottomS04207,42.2814,8.1865,1.812e-17,1.448e-17,6.412e-18,0.0,64.49,0
BottomS04208,41.9600,8.2940,8.280e-18,6.985e-18,3.489e-18,-0.0,62.74,0
BottomS04209,41.9583,8.2923,7.289e-17,5.430e-17,2.158e-17,-0.001,62.96,0
BottomS04210,41.9524,8.2902,1.058e-16,7.443e-17,2.677e-17,-0.0,62.93,0
BottomS04211,41.9484,8.2898,1.417e-17,1.126e-17,5.098e-18,-0.001,62.94,0
BottomS04212,42.2909,8.1956,2.700e-16,1.922e-16,7.137e-17,-0.0,64.44,0
BottomS04213,41.9489,8.2794,1.341e-18,2.119e-18,3.819e-18,-0.0,63.16,0
BottomS04214,42.2889,8.2053,1.022e-17,8.073e-18,3.705e-18,0.0,64.37,0
BottomS04215,42.2929,8.2084,1.721e-16,1.242e-16,4.644e-17,-0.0,64.3,0
BottomS04216,41.9286,8.2760,4.375e-16,3.037e-16,1.038e-16,-0.0,63.17,0
BottomS04217,41.9368,8.2775,5.548e-14,4.403e-14,2.011e-14,0.001,63.09,1
BottomS04218,41.9479,8.2667,6.840e-16,4.789e-16,1.675e-16,0.0,63.08,0
BottomS04219,42.2956,8.2226,1.009e-16,7.333e-17,2.765e-17,0.001,64.27,0
BottomS04220,42.3047,8.2249,1.207e-16,8.699e-17,3.297e-17,-0.0,64.29,0
BottomS04221,41.9196,8.2639,6.431e-17,5.017e-17,2.122e-17,-0.0,63.14,0
BottomS04222,42.2998,8.2295,9.877e-19,9.228e-19,6.001e-19,-0.0,64.19,0
BottomS04223,42.2976,8.2380,1.333e-17,1.100e-17,5.293e-18,-0.0,64.02,0
BottomS04224,42.3021,8.2400,2.967e-16,2.022e-16,7.067e-17,0.0,63.97,0
BottomS04225,42.2974,8.2498,2.442e-16,1.779e-16,6.836e-17,0.0,63.91,0
BottomS04226,41.9292,8.2396,9.685e-14,6.929e-14,2.594e-14,-0.0,63.24,0
BottomS04227,42.3164,8.2477,6.810e-19,6.882e-19,4.990e-19,-0.0,63.88,0
BottomS04228,42.3153,8.2551,3.576e-17,2.766e-17,1.194e-17,0.0,63.79,1
BottomS04229,42.3126,8.2664,2.108e-18,1.814e-18,9.600e-19,0.001,63.77,0
BottomS04230,42.3123,8.2604,3.938e-17,3.007e-17,1.215e-17,0.0,63.91,0
BottomS04231,42.3151,8.2632,6.969e-17,5.275e-17,2.085e-17,0.001,63.65,0
BottomS04232,42.3058,8.2716,2.900e-18,5.283e-18,1.320e-17,0.0,63.84,0
BottomS04233,42.3155,8.2833,1.402e-14,9.417e-15,3.053e-15,0.0,63.69,0
BottomS04234,41.9157,8.2052,1.744e-18,1.657e-18,1.109e-18,-0.0,63.56,0
BottomS04235,41.9136,8.1995,3.808e-17,2.807e-17,1.149e-17,0.001,63.69,0
BottomS04236,42.3122,8.2923,2.388e-16,1.657e-16,5.847e-17,-0.0,63.54,0
BottomS04237,42.3113,8.2914,1.387e-16,1.016e-16,3.974e-17,-0.001,63.71,0
BottomS04238,41.9302,8.1830,8.524e-17,6.280e-17,2.564e-17,-0.0,63.72,0
BottomS04239,41.9272,8.1864,9.023e-18,7.438e-18,3.650e-18,-0.0,63.94,0
BottomS04240,42.3046,8.3109,8.245e-19,7.894e-19,4.954e-19,-0.0,63.56,0
BottomS04241,42.3120,8.2998,3.399e-18,3.029e-18,1.738e-18,0.001,63.55,0
BottomS04242,42.3104,8.3230,1.074e-18,1.022e-18,6.687e-19,0.0,63.34,0
BottomS04243,41.9385,8.1551,1.382e-16,1.028e-16,3.953e-17,0.001,63.99,0
BottomS04244,42.2962,8.3334,6.359e-18,1.220e-17,3.418e-17,0.001,63.25,0
BottomS04245,42.3057,8.3335,1.079e-17,9.270e-18,4.823e-18,0.001,63.44,0
BottomS04246,42.3144,8.3472,3.105e-17,2.402e-17,1.031e-17,0.0,63.19,1
BottomS04247,42.3029,8.3488,3.608e-16,2.571e-16,9.423e-17,0.001,63.21,0
BottomS04248,42.2972,8.3512,8.533e-20,9.881e-20,9.573e-20,-0.0,63.15,0
BottomS04249,41.9369,8.1237,4.069e-14,2.730e-14,9.129e-15,0.001,64.3,0
BottomS04250,41.9464,8.1249,3.814e-18,3.192e-18,1.583e-18,0.0,64.13,0
BottomS04251,42.2932,8.3686,2.706e-17,2.111e-17,9.346e-18,0.0,63.11,1
BottomS04252,42.2885,8.3736,1.282e-16,3.973e-16,2.902e-15,0.0,62.89,1
BottomS04253,41.9563,8.1000,6.511e-17,4.773e-17,1.818e-17,0.0,64.61,0
BottomS04254,42.2828,8.3790,6.550e-18,5.675e-18,2.994e-18,0.001,63.01,0
BottomS04255,42.2770,8.3898,4.975e-17,3.812e-17,1.643e-17,-0.0,62.97,1
BottomS04256,41.9703,8.1034,7.684e-17,5.997e-17,2.702e-17,-0.001,64.4,0
BottomS04257,41.9664,8.0793,3.932e-17,3.007e-17,1.256e-17,-0.0,64.69,1
BottomS04258,41.9691,8.0689,3.259e-14,2.193e-14,7.433e-15,-0.0,64.6,0
BottomS04259,42.2595,8.4089,8.301e-18,7.153e-18,3.766e-18,0.0,62.79,0
BottomS04260,42.2505,8.4137,4.652e-16,3.188e-16,1.085e-16,-0.0,62.58,0
BottomS04261,42.2491,8.4184,8.071e-14,5.659e-14,2.052e-14,-0.001,62.67,0
BottomS04262,42.2320,8.4147,1.647e-18,1.582e-18,1.071e-18,0.001,62.66,0
BottomS04263,42.2371,8.4337,1.185e-18,1.225e-18,9.340e-19,0.001,62.56,0
BottomS04264,42.2329,8.4509,3.123e-18,2.626e-18,1.335e-18,0.0,62.42,0
BottomS04265,42.2145,8.4309,3.306e-17,2.543e-17,1.116e-17,-0.0,62.48,1
BottomS04266,42.2227,8.4579,6.000e-18,5.232e-18,2.760e-18,0.0,62.43,0
BottomS04267,42.2126,8.4638,5.287e-18,4.570e-18,2.486e-18,0.0,62.49,0
BottomS04268,42.0382,8.0224,5.618e-16,3.809e-16,1.266e-16,-0.001,64.8,0
BottomS04269,42.1886,8.4537,2.560e-18,2.220e-18,1.268e-18,0.001,62.5,0
BottomS04270,42.0482,8.0084,2.327e-17,1.778e-17,7.756e-18,-0.0,65.16,1
BottomS04271,42.1710,8.4553,1.692e-16,1.263e-16,4.969e-17,-0.0,62.41,0
BottomS04272,42.0700,8.0078,1.296e-17,1.115e-17,5.767e-18,-0.001,65.07,0
BottomS04273,42.1567,8.4764,6.186e-17,4.665e-17,1.884e-17,0.0,62.32,0
BottomS04274,42.0838,7.9937,2.616e-18,4.471e-18,9.871e-18,0.0,65.04,0
BottomS04275,42.0939,7.9971,7.651e-17,5.530e-17,2.047e-17,-0.0,65.18,0
BottomS04276,42.1212,8.0180,2.282e-16,1.641e-16,6.188e-17,-0.001,65.08,0
BottomS04277,42.1194,7.9988,3.797e-17,2.826e-17,1.160e-17,-0.0,65.22,1
BottomS04279,41.9920,8.2720,3.115e-18,5.832e-18,1.588e-17,0.0,62.93,0
BottomS04280,41.9653,8.2805,1.418e-18,1.323e-18,8.428e-19,0.0,62.99,0
BottomS04281,41.9782,8.2740,6.738e-20,8.247e-20,9.076e-20,0.0,63.14,0
BottomS04282,42.2665,8.2095,8.996e-19,9.390e-19,7.496e-19,0.0,64.25,0
BottomS04284,42.2851,8.2108,6.426e-17,1.967e-16,1.474e-15,0.0,64.41,1
BottomS04285,42.2744,8.2205,1.636e-18,2.747e-18,5.698e-18,-0.0,64.23,0
BottomS04286,41.9251,8.2722,6.381e-19,6.896e-19,5.799e-19,0.001,63.1,0
BottomS04288,41.9514,8.2569,1.082e-19,1.234e-19,1.173e-19,-0.0,63.19,0
BottomS04289,41.9489,8.2614,6.357e-18,5.613e-18,3.074e-18,0.0,63.12,0
BottomS04290,41.9420,8.2600,1.603e-18,2.988e-18,7.585e-18,0.001,63.1,0
BottomS04292,41.9216,8.2483,1.867e-18,3.675e-18,1.089e-17,-0.0,63.25,0
BottomS04293,41.9359,8.2436,1.478e-19,1.728e-19,1.688e-19,-0.0,63.26,0
BottomS04296,42.3080,8.2401,6.152e-17,4.544e-17,1.791e-17,0.0,64.16,0
BottomS04297,41.9357,8.2370,1.774e-18,1.686e-18,1.081e-18,0.0,63.51,0
BottomS04298,41.9471,8.2232,3.314e-17,2.514e-17,9.975e-18,0.0,63.58,0
BottomS04299,42.2835,8.2674,7.354e-18,1.199e-17,2.351e-17,0.0,63.86,0
BottomS04300,42.3184,8.2590,2.013e-18,4.757e-18,2.083e-17,0.0,63.89,0
BottomS04301,42.3091,8.2720,5.922e-18,5.047e-18,2.748e-18,-0.0,63.83,0
BottomS04303,41.9352,8.2078,4.109e-17,3.160e-17,1.324e-17,0.001,63.65,1
BottomS04304,41.9253,8.1994,1.292e-17,1.031e-17,4.769e-18,0.001,63.48,0
BottomS04305,42.3134,8.2646,1.455e-17,1.162e-17,5.306e-18,-0.0,63.87,0
BottomS04306,41.9470,8.2066,4.182e-17,3.133e-17,1.263e-17,-0.0,63.73,0
BottomS04307,41.9270,8.2051,5.120e-18,4.696e-18,2.737e-18,-0.0,63.57,0
BottomS04310,41.9293,8.1828,5.604e-17,4.307e-17,1.816e-17,0.0,63.81,1
BottomS04311,42.2946,8.3046,3.241e-20,4.152e-20,5.019e-20,-0.0,63.52,0
BottomS04316,42.2866,8.3129,1.971e-17,1.508e-17,6.372e-18,-0.0,63.39,0
BottomS04317,41.9569,8.1436,4.904e-17,3.824e-17,1.646e-17,0.0,64.3,1
BottomS04318,41.9350,8.1395,3.602e-19,3.777e-19,2.955e-19,-0.0,64.15,0
BottomS04319,41.9339,8.1355,1.913e-18,3.232e-18,6.894e-18,-0.0,64.13,0
BottomS04320,42.2935,8.3729,6.531e-20,8.006e-20,8.927e-20,-0.0,63.13,0
BottomS04321,41.9462,8.1421,1.478e-13,1.149e-13,5.170e-14,-0.0,64.13,1
BottomS04323,42.2788,8.3526,1.613e-20,2.149e-20,2.861e-20,-0.0,63.12,0
BottomS04325,42.2951,8.3685,4.414e-18,3.788e-18,1.969e-18,0.001,63.06,0
BottomS04326,41.9720,8.1017,4.294e-18,6.249e-18,9.699e-18,-0.0,64.52,0
BottomS04328,42.2677,8.3800,1.189e-13,8.569e-14,3.104e-14,-0.001,62.8,0
BottomS04329,42.2540,8.3749,1.586e-17,1.204e-17,5.018e-18,0.0,62.99,0
BottomS04330,41.9703,8.0756,1.026e-17,8.739e-18,4.371e-18,-0.001,64.41,0
BottomS04332,42.2637,8.4267,1.594e-18,1.424e-18,8.485e-19,0.001,62.67,0
BottomS04333,42.2459,8.4094,3.523e-20,4.595e-20,5.619e-20,0.0,62.64,0
BottomS04334,42.0081,8.0855,2.384e-18,4.126e-18,9.506e-18,0.0,64.6,0
BottomS04337,42.0098,8.0475,2.396e-17,1.852e-17,7.931e-18,-0.001,64.8,1
BottomS04338,42.2167,8.4274,3.898e-19,3.917e-19,2.892e-19,0.0,62.37,0
BottomS04339,42.0183,8.0341,4.920e-18,4.272e-18,2.361e-18,-0.0,64.89,0
BottomS04340,42.0330,8.0448,1.373e-13,1.110e-13,5.324e-14,0.0,64.84,1
BottomS04341,42.2100,8.4654,1.855e-18,1.825e-18,1.270e-18,0.0,62.47,0
BottomS04342,42.1757,8.4211,7.594e-18,1.197e-17,2.179e-17,0.0,62.32,0
BottomS04344,42.1828,8.4636,2.826e-17,2.176e-17,9.006e-18,-0.0,62.39,1
BottomS04345,42.0603,8.0018,4.977e-18,9.597e-18,2.737e-17,0.0,65.11,0
BottomS04346,42.0847,8.0221,2.527e-19,2.613e-19,2.024e-19,-0.0,65.1,0
BottomS04347,42.1619,8.4706,2.570e-20,3.404e-20,4.226e-20,-0.001,62.47,0
BottomS04348,42.1647,8.4753,4.545e-18,3.855e-18,2.014e-18,0.0,62.38,0
BottomS04349,42.1208,8.4582,1.922e-18,1.786e-18,1.096e-18,-0.0,62.14,0
BottomS04350,42.1286,8.4757,3.629e-18,3.187e-18,1.759e-18,-0.0,62.15,0
BottomS04351,42.1047,8.4536,1.877e-18,1.643e-18,9.251e-19,-0.0,62.36,0
BottomS04352,42.1067,8.4696,2.926e-18,5.059e-18,1.122e-17,-0.0,62.33,0
BottomS04353,42.1065,8.4925,1.141e-16,8.369e-17,3.303e-17,-0.0,62.28,0
BottomS04354,42.1042,8.4908,2.716e-17,2.154e-17,9.519e-18,0.001,62.35,1
BottomS04355,42.0749,8.4560,9.201e-18,7.513e-18,3.659e-18,0.001,62.14,0
BottomS04356,42.1866,8.0170,4.621e-19,5.083e-19,4.280e-19,-0.0,65.2,0
BottomS04358,43.3243,9.9998,1.788e-13,1.384e-13,6.160e-14,0.0,67.16,1
BottomS04359,43.3381,10.0044,1.448e-18,3.028e-18,9.912e-18,0.0,67.1,0
BottomS04365,43.3056,10.0055,1.410e-20,1.876e-20,2.479e-20,-0.0,64.49,0
BottomS04366,43.2051,10.0899,2.914e-19,2.944e-19,2.182e-19,-0.0,64.48,0
BottomS04367,43.3931,9.9406,2.903e-18,2.584e-18,1.498e-18,-0.001,66.58,0
BottomS04371,43.3152,10.0099,2.528e-18,3.958e-18,7.203e-18,-0.0,64.48,0
BottomS04372,43.3281,10.0161,1.629e-13,1.207e-13,4.672e-14,0.001,65.84,0
BottomS04374,43.3954,9.9961,1.638e-20,2.194e-20,2.905e-20,0.001,67.35,0
BottomS04377,43.3263,9.9961,1.007e-20,1.472e-20,2.316e-20,-0.0,66.59,0
BottomS04379,43.3511,9.9959,4.252e-20,5.645e-20,7.051e-20,0.001,67.3,0
BottomS04383,43.3083,9.9902,4.939e-20,6.093e-20,6.813e-20,0.001,65.13,0
BottomS04385,43.3295,10.0058,4.102e-19,4.481e-19,3.942e-19,0.0,66.69,0
BottomS04392,43.2998,10.0087,5.692e-20,7.324e-20,8.798e-20,0.0,64.25,0
BottomS04394,43.3253,10.0022,3.362e-20,4.547e-20,6.080e-20,0.0,67.25,0
BottomS04396,43.3624,10.0044,1.010e-18,1.920e-18,5.110e-18,0.0,67.11,0
BottomS04398,43.3087,9.9889,1.688e-18,1.540e-18,9.043e-19,0.001,65.2,0
BottomS04401,43.2924,9.9964,1.170e-19,1.402e-19,1.512e-19,-0.001,64.33,0
BottomS04403,43.3274,10.0045,5.205e-20,6.552e-20,7.417e-20,0.0,67.17,0
BottomS04405,43.3244,10.0069,6.314e-19,6.200e-19,4.373e-19,0.0,64.41,0
BottomS04418,43.2826,9.9798,1.218e-20,1.767e-20,2.791e-20,-0.0,64.85,0
BottomS04419,43.3238,10.0136,1.144e-17,2.741e-17,1.262e-16,-0.0,65.48,1
BottomS04421,43.3616,9.9850,3.256e-20,4.098e-20,4.688e-20,0.0,67.21,0
BottomS04424,43.3059,9.9873,6.582e-20,8.085e-20,9.205e-20,0.001,65.25,0
BottomS04432,43.3478,10.0193,2.987e-19,3.122e-19,2.412e-19,0.0,66.52,0
BottomS04434,43.3262,9.9986,5.085e-18,9.525e-18,2.610e-17,0.001,66.48,0
BottomS04442,43.3259,9.9931,5.209e-19,5.134e-19,3.622e-19,-0.0,66.28,0
BottomS04444,43.3247,10.0043,7.017e-18,1.394e-17,4.223e-17,0.0,67.15,0
BottomS04445,43.3396,10.0009,4.719e-20,5.759e-20,6.238e-20,0.001,66.86,0
BottomS04448,43.4225,10.1360,3.445e-20,4.304e-20,4.890e-20,-0.0,66.03,0
BottomS04450,43.3176,10.0197,3.562e-19,4.013e-19,3.745e-19,-0.0,64.96,0
BottomS04451,43.4176,10.1341,1.144e-13,8.304e-14,3.225e-14,-0.0,65.96,0
BottomS04453,43.1939,10.0947,3.818e-20,4.806e-20,5.643e-20,0.0,64.59,0
BottomS04458,43.4847,9.9370,1.247e-18,1.171e-18,7.391e-19,0.0,67.1,0
BottomS04459,43.3924,10.0092,4.234e-18,6.551e-18,1.204e-17,0.0,67.15,0
BottomS04464,43.2819,9.9852,1.167e-17,2.729e-17,1.181e-16,-0.001,64.69,1
BottomS04466,43.4981,9.9437,4.601e-19,4.749e-19,3.585e-19,0.0,67.21,0
BottomS04467,43.3603,9.9960,2.974e-20,3.947e-20,5.232e-20,0.0,67.07,0
BottomS04468,43.2803,10.0459,1.723e-20,2.399e-20,3.301e-20,-0.0,64.67,0
BottomS04469,43.2310,10.0162,6.831e-19,7.160e-19,5.733e-19,0.001,64.12,0
BottomS04471,43.3345,9.9935,2.857e-20,4.147e-20,6.488e-20,0.0,66.62,0
BottomS04472,43.3079,10.0114,3.641e-20,4.822e-20,6.176e-20,-0.0,64.66,0
BottomS04479,43.3070,10.0116,1.231e-18,2.451e-18,7.175e-18,0.0,64.51,0
BottomS04484,43.2372,10.0133,2.098e-19,2.294e-19,1.976e-19,-0.0,64.18,0
BottomS04499,43.3351,9.9859,1.178e-20,1.692e-20,2.665e-20,0.0,66.38,0
BottomS04504,43.3278,10.0006,2.075e-20,2.862e-20,4.087e-20,-0.001,66.98,0
BottomS04511,43.3526,10.0061,2.908e-18,2.535e-18,1.396e-18,-0.0,67.1,0
BottomS04512,43.2937,10.0077,2.390e-19,2.539e-19,2.112e-19,0.0,64.19,0
BottomS04514,43.2949,10.0305,1.898e-18,1.639e-18,8.995e-19,0.0,64.87,0
BottomS04519,43.3185,10.0059,3.953e-20,4.866e-20,5.358e-20,0.0,64.48,0
BottomS04524,43.1652,9.9047,4.119e-20,5.141e-20,6.014e-20,-0.0,64.97,0
BottomS04527,43.3384,10.0186,5.100e-19,5.137e-19,3.743e-19,0.001,66.6,0
BottomS04531,43.3983,9.9642,3.823e-19,3.955e-19,3.057e-19,-0.0,66.94,0
BottomS04534,43.2845,9.9991,1.723e-20,2.252e-20,2.748e-20,-0.0,64.45,0
BottomS04538,43.2041,10.0042,3.894e-18,6.500e-18,1.342e-17,-0.001,63.94,0
BottomS04539,43.3122,10.0461,1.893e-18,1.823e-18,1.195e-18,-0.0,65.23,0
BottomS04542,43.2854,10.0129,3.064e-18,5.898e-18,1.613e-17,0.001,64.27,0
BottomS04544,43.3213,10.0001,2.687e-18,4.107e-18,6.857e-18,-0.0,65.6,0
BottomS04549,43.3241,10.0198,1.582e-20,2.190e-20,3.138e-20,-0.0,65.43,0
BottomS04550,43.3217,10.0174,2.369e-18,4.676e-18,1.387e-17,-0.0,65.26,0
BottomS04551,43.3004,10.0036,2.998e-20,3.921e-20,4.884e-20,0.0,64.33,0
BottomS04554,43.3279,10.0085,8.118e-20,9.743e-20,1.063e-19,0.001,67.16,0
BottomS04556,43.3389,10.0004,1.502e-19,1.835e-19,1.927e-19,0.0,67.04,0
BottomS04557,43.3555,9.9031,2.417e-20,3.089e-20,3.713e-20,0.0,66.14,0
BottomS04559,43.2132,10.0322,1.549e-18,1.503e-18,1.012e-18,-0.001,64.23,0
BottomS04560,43.2944,9.9759,3.610e-19,3.781e-19,3.014e-19,-0.0,65.21,0
BottomS04571,43.3111,10.0067,9.863e-20,1.209e-19,1.286e-19,-0.0,64.35,0
BottomS04577,43.2959,10.0221,2.125e-20,2.779e-20,3.556e-20,-0.0,64.58,0
BottomS04582,43.3968,9.9142,9.116e-18,2.300e-17,1.114e-16,0.0,66.71,1
BottomS04589,43.3013,9.9834,5.638e-19,5.727e-19,4.293e-19,0.001,65.28,0
BottomS04590,43.3229,10.0035,1.584e-18,1.452e-18,8.975e-19,0.0,63.7,0
BottomS04591,43.2462,10.0153,3.263e-18,2.810e-18,1.549e-18,0.001,64.17,0
BottomS04596,43.2899,10.0348,7.995e-20,9.800e-20,1.054e-19,-0.0,64.54,0
BottomS04600,43.2050,10.0063,1.454e-19,1.738e-19,1.815e-19,-0.0,64.15,0
BottomS04601,43.3182,10.0013,1.634e-20,2.290e-20,3.318e-20,-0.0,65.38,0
BottomS04610,43.3087,9.9947,6.825e-19,6.570e-19,4.386e-19,-0.0,64.96,0
BottomS04619,43.3391,10.0299,2.032e-18,3.610e-18,8.590e-18,-0.0,65.86,0
BottomS04623,43.4954,10.0311,5.193e-20,6.324e-20,6.792e-20,0.0,67.19,0
BottomS04624,43.3005,9.9783,5.612e-17,1.500e-16,8.282e-16,-0.0,65.45,1
BottomS04626,43.4036,9.9215,1.878e-18,1.665e-18,9.633e-19,0.0,66.71,0
