Name X Y BlueF GreenF RedF Size RadialVelocity
DG1960 4.1180 12.8541 2.339e-16 1.940e-16 9.060e-17 70.1864 1333.87
DG1961 3.6350 13.3261 1.668e-16 1.375e-16 5.531e-17 100.14 1331.2
DG1962 3.5974 13.3271 1.663e-16 1.293e-16 5.336e-17 99.0782 1329.49
DG1963 3.8688 12.7736 1.550e-16 1.197e-16 5.189e-17 108.463 1334.42
DG1964 3.8391 13.3240 1.582e-16 1.267e-16 6.194e-17 74.0397 1333.0
DG1965 3.7101 13.2062 7.956e-26 1.940e-27 1.061e-32 70.0819 1332.27
DG1966 4.0193 13.0544 8.316e-26 2.069e-27 1.038e-32 71.2808 1333.75
DG1967 4.2131 13.0053 7.532e-26 2.120e-27 1.064e-32 74.8379 1335.54
DG1968 3.9920 12.9848 1.606e-16 1.256e-16 5.927e-17 60.669 1335.37
DG1969 3.9586 13.1111 1.571e-16 1.262e-16 6.053e-17 104.5699 1331.21
DG1970 3.9537 13.1876 2.385e-16 1.714e-16 8.489e-17 64.7659 1332.54
DG1971 3.8787 12.7842 1.596e-16 1.211e-16 6.286e-17 86.1693 1332.72
DG1972 3.9836 12.9615 1.714e-16 1.324e-16 6.968e-17 116.9978 1333.98
DG1973 3.9833 12.8517 2.271e-16 1.680e-16 8.825e-17 62.6585 1331.9
DG1974 3.6722 12.9242 1.722e-16 1.333e-16 6.110e-17 68.2995 1328.8
DG1975 3.8083 12.7562 1.622e-16 1.363e-16 6.415e-17 79.6274 1333.49
DG1976 3.8266 13.2529 2.114e-16 1.871e-16 8.563e-17 54.5791 1331.61
DG1977 4.0287 13.2480 1.642e-16 1.419e-16 5.784e-17 65.7762 1337.48
DG1989 -23.5855 13.5668 3.732e-16 3.292e-16 1.271e-16 70.9691 978.49
DG1990 -23.6242 13.6379 3.984e-16 3.300e-16 1.517e-16 92.3471 978.54
DG2056 -42.9468 -12.5298 1.524e-25 4.123e-27 2.070e-32 52.0478 1782.24
DG2057 -42.9169 -12.5315 1.380e-16 1.230e-16 5.739e-17 52.4476 1781.44
DG2058 -9.6485 19.4216 2.484e-16 2.102e-16 1.034e-16 174.1051 1015.67
DG2059 -9.5544 19.5178 3.539e-16 2.932e-16 1.242e-16 73.0332 1016.75
DG2060 -9.5202 19.5518 4.492e-16 3.325e-16 1.535e-16 81.3935 1015.53
DG2061 -9.5805 19.5561 6.539e-26 1.700e-27 7.148e-33 82.9487 1016.13
DG2062 -9.5929 19.3901 3.815e-16 3.151e-16 1.279e-16 90.2297 1016.8
DG2063 -9.7871 19.3744 3.595e-16 3.045e-16 1.320e-16 74.7462 1016.34
DG2064 -9.7383 19.4989 6.135e-26 1.522e-27 7.735e-33 109.0351 1013.82
DG2065 -9.5603 19.4690 3.913e-16 3.385e-16 1.428e-16 92.6361 1016.07
DG2157 16.7073 18.8551 2.602e-15 2.067e-15 9.325e-16 208.0138 294.16
DG2158 16.3704 18.9465 3.809e-15 3.185e-15 1.145e-15 232.3168 293.68
DG2159 16.8625 18.7698 2.684e-15 2.290e-15 8.744e-16 196.8662 294.84
DG2258 18.9732 -19.3730 4.747e-16 3.710e-16 1.371e-16 120.0031 1549.03
DG2259 19.0240 -19.2990 1.452e-16 1.325e-16 6.112e-17 42.119 1551.89
DG2260 19.1005 -19.6763 1.693e-16 1.465e-16 7.079e-17 51.7738 1552.26
DG2261 18.7818 -19.4006 1.577e-16 1.439e-16 5.900e-17 46.8027 1550.15
DG2262 18.9211 -19.2535 1.697e-16 1.491e-16 6.207e-17 58.0743 1551.85
DG2263 19.1133 -19.2000 1.187e-25 3.086e-27 1.543e-32 70.938 1550.17
DG2264 18.8979 -19.3623 1.651e-16 1.288e-16 5.676e-17 43.8718 1552.01
DG2265 18.8934 -19.3556 1.688e-16 1.402e-16 5.534e-17 43.5384 1551.36
DG2266 19.0779 -19.5677 1.486e-16 1.339e-16 6.327e-17 46.8977 1548.6
DG2267 19.1070 -19.5079 1.163e-25 3.108e-27 1.513e-32 56.921 1550.87
DG2268 18.8678 -19.4266 1.227e-16 1.164e-16 4.977e-17 86.026 1551.77
DG2269 18.6529 -19.4151 1.523e-16 1.353e-16 5.275e-17 46.6163 1552.44
DG2270 19.1708 -19.4322 1.557e-16 1.326e-16 5.679e-17 45.7477 1551.49
DG2271 19.0412 -19.1666 1.155e-16 1.041e-16 4.404e-17 62.8163 1548.61
DG2297 2.6342 -28.9822 5.311e-26 1.470e-27 6.311e-33 133.6849 708.77
DG2298 2.5043 -29.1908 4.953e-26 1.323e-27 6.570e-33 123.7691 708.35
DG2338 -27.1511 26.2241 5.056e-16 3.631e-16 1.350e-16 136.3556 1480.57
DG2339 -27.0853 26.1671 1.311e-16 1.070e-16 4.767e-17 139.6708 1480.33
DG2340 -27.1264 26.5902 1.926e-16 1.648e-16 7.353e-17 64.3102 1483.64
DG2341 -26.7304 25.9441 2.017e-16 1.461e-16 8.101e-17 68.1521 1479.85
DG2342 -27.3362 26.4607 1.013e-25 2.817e-27 1.221e-32 59.6523 1481.88
DG2343 -27.1550 26.4613 1.922e-16 1.523e-16 7.628e-17 59.5492 1483.42
DG2344 -27.2159 25.9461 1.889e-16 1.451e-16 6.686e-17 46.6825 1483.92
DG2345 -26.7882 26.2957 1.758e-16 1.554e-16 7.086e-17 45.0298 1482.88
DG2346 -27.1238 26.2609 1.450e-16 1.130e-16 4.337e-17 111.8058 1482.19
DG2347 -27.4117 26.3903 1.300e-16 9.811e-17 4.982e-17 82.1408 1483.14
DG2348 -27.4092 26.2933 1.702e-16 1.366e-16 6.734e-17 53.4335 1483.86
DG2349 -27.3022 26.3587 1.433e-16 1.117e-16 5.599e-17 92.9278 1480.89
DG2350 -27.3817 26.2385 2.679e-16 2.132e-16 7.904e-17 52.045 1478.94
DG2351 -26.9204 26.0709 1.250e-16 1.098e-16 4.816e-17 65.0826 1482.61
DG2352 -27.4979 26.5311 1.080e-25 2.619e-27 1.345e-32 56.107 1481.15
DG2353 26.2858 -39.2860 1.123e-16 1.023e-16 4.899e-17 42.3924 1514.39
DG2354 26.2863 -39.2212 1.555e-16 1.433e-16 6.137e-17 51.6303 1514.01
DG2391 -38.2376 23.0161 7.534e-17 6.513e-17 2.791e-17 42.4479 1990.77
DG2631 43.4008 42.2205 2.220e-16 1.710e-16 8.074e-17 83.9798 1089.39
DG2642 -27.9170 -10.1273 1.417e-16 1.085e-16 4.872e-17 123.0247 1357.37
DG2643 -27.7919 -10.2645 1.921e-16 1.644e-16 7.365e-17 57.2277 1357.9
DG2644 -27.8759 -9.9955 1.415e-16 1.209e-16 5.760e-17 70.1885 1358.1
DG2645 -27.7813 -9.9473 9.598e-26 2.299e-27 1.274e-32 73.8844 1360.58
DG2646 -27.9300 -10.1378 1.935e-16 1.823e-16 7.296e-17 57.2673 1358.68
DG2647 -28.1519 -10.2012 2.411e-16 1.814e-16 8.848e-17 74.656 1361.12
DG2648 -27.8940 -9.9168 2.220e-16 1.948e-16 8.022e-17 51.5321 1357.97
DG2649 -28.0286 -10.1308 1.793e-16 1.524e-16 7.250e-17 52.2893 1359.2
DG2650 -28.0010 -10.2966 1.536e-16 1.246e-16 5.859e-17 68.7068 1360.97
DG2651 -24.8717 40.4650 7.117e-15 5.550e-15 1.909e-15 411.4564 363.28
DG2652 -25.3892 41.6731 8.187e-26 2.195e-27 8.903e-33 242.0814 359.44
DG2653 -25.7900 40.6052 2.777e-15 2.097e-15 8.844e-16 187.2459 363.06
DG2654 -26.3376 40.8888 3.942e-15 2.958e-15 1.191e-15 208.5752 362.96
DG2655 -25.1348 39.6892 8.618e-26 2.244e-27 9.793e-33 303.8086 360.0
DG2656 -26.0734 40.7216 4.023e-15 3.198e-15 1.160e-15 218.6674 360.41
DG2657 -23.7228 40.9164 8.664e-26 2.020e-27 9.742e-33 277.8593 362.42
DG2658 -24.7066 40.8760 1.714e-15 1.467e-15 6.503e-16 495.5259 360.97
DG2659 -24.4407 39.9674 2.654e-15 2.318e-15 9.221e-16 230.6982 362.52
DG2660 -24.0383 39.6317 2.754e-15 2.276e-15 9.756e-16 220.9677 358.84
DG2661 -24.6551 41.9415 8.929e-26 2.211e-27 1.069e-32 240.5909 362.32
DG2673 -5.2747 -15.1758 1.732e-15 1.411e-15 5.679e-16 344.0218 414.59
DG2674 -5.7616 -15.4012 2.121e-15 1.728e-15 8.038e-16 177.1898 414.74
DG2675 -4.8399 -15.0045 2.185e-15 1.695e-15 8.065e-16 188.1082 415.47
DG2676 -5.5443 -14.8301 2.378e-15 1.913e-15 9.133e-16 226.209 415.57
DG2677 -5.0615 -15.1409 2.304e-15 1.917e-15 8.489e-16 242.375 414.04
DG2678 -5.1340 -15.6052 2.576e-15 2.010e-15 8.987e-16 190.4655 415.1
DG2679 16.0853 -19.9037 1.420e-16 1.123e-16 4.940e-17 108.2901 1427.67
DG2680 16.0221 -19.8463 2.158e-16 1.625e-16 7.323e-17 58.27 1428.27
DG2681 16.1080 -19.9539 9.169e-26 2.257e-27 1.146e-32 73.5081 1426.49
DG2682 16.1401 -19.8524 2.045e-16 1.889e-16 8.983e-17 70.7135 1428.06
DG2683 16.1564 -19.8510 1.802e-16 1.596e-16 7.874e-17 53.4037 1428.72
DG2684 15.8829 -19.8610 2.801e-16 2.522e-16 9.555e-17 58.0989 1426.71
DG2685 16.1300 -19.9896 1.737e-16 1.187e-16 5.327e-17 61.8379 1426.71
DG2686 17.1767 -40.4082 1.324e-15 1.116e-15 4.688e-16 278.0758 381.49
DG2687 17.3905 -40.3695 1.992e-15 1.608e-15 7.385e-16 204.8675 380.57
DG2688 17.1615 -40.5415 2.149e-15 1.579e-15 7.786e-16 210.073 380.87
DG2689 16.8963 -40.4350 2.133e-15 1.779e-15 7.574e-16 196.8691 379.5
DG2690 17.0588 -40.1150 1.850e-15 1.433e-15 6.834e-16 201.7223 381.44
DG2691 27.1244 42.2136 8.474e-16 6.877e-16 2.106e-16 147.8557 1129.94
DG2692 27.4012 41.7650 6.506e-26 1.883e-27 8.115e-33 83.0785 1129.41
DG2693 26.9842 41.6774 3.397e-16 2.798e-16 1.266e-16 72.8979 1131.08
DG2694 26.8858 41.9041 3.474e-16 2.732e-16 1.301e-16 67.5585 1128.36
DG2695 27.0853 42.7425 3.122e-16 2.613e-16 1.307e-16 76.0827 1129.97
DG2696 27.3513 42.7998 1.899e-16 1.470e-16 7.007e-17 92.8401 1128.93
DG2697 27.0277 42.3635 1.901e-16 1.838e-16 7.451e-17 120.1866 1132.96
DG2698 26.7893 41.5462 2.393e-16 1.910e-16 8.530e-17 87.0656 1134.51
DG2699 28.0278 42.5791 3.189e-16 2.658e-16 1.290e-16 82.66 1130.81
DG2700 26.8943 41.5637 3.044e-16 2.328e-16 1.212e-16 71.7315 1133.26
DG2701 27.1495 42.9638 6.864e-26 1.762e-27 8.336e-33 88.936 1132.16
DG2702 26.7456 42.4192 2.777e-16 2.323e-16 1.083e-16 63.8639 1132.99
DG2703 27.7087 42.4202 3.049e-16 2.613e-16 1.289e-16 73.7978 1129.42
DG2704 27.8227 42.9671 2.181e-16 1.701e-16 8.160e-17 80.1117 1134.27
DG2705 27.1398 41.3996 1.986e-16 1.821e-16 7.082e-17 80.1597 1128.55
DG2706 27.6017 42.6768 6.451e-26 1.646e-27 8.036e-33 74.454 1129.43
DG2707 27.1497 41.7386 2.182e-16 1.745e-16 7.569e-17 103.0512 1133.41
DG2708 26.6901 42.8361 6.519e-26 1.650e-27 8.794e-33 88.5795 1129.27
DG2709 27.1217 42.7403 3.085e-16 2.794e-16 1.124e-16 68.8533 1133.74
DG2710 27.3630 42.1579 2.135e-16 1.543e-16 7.818e-17 152.4632 1132.11
DG2720 25.1821 16.2049 1.607e-16 1.442e-16 6.857e-17 48.1505 1463.56
DG2721 25.1829 16.1644 2.494e-16 2.000e-16 8.267e-17 58.9347 1464.52
DG2722 25.2005 16.2355 1.223e-16 9.340e-17 4.519e-17 60.9302 1463.44
DG2796 16.3739 28.3433 1.472e-14 1.170e-14 3.758e-15 1020.0238 195.33
DG2797 17.4375 29.5642 1.254e-25 3.403e-27 1.689e-32 413.3403 197.71
DG2798 15.8797 28.5661 6.431e-15 4.856e-15 1.971e-15 306.306 196.6
DG2799 16.0074 28.9561 6.428e-15 5.746e-15 2.402e-15 343.682 195.83
DG2800 16.1676 26.9758 8.700e-15 6.486e-15 2.374e-15 386.6921 194.42
DG2801 15.9074 27.3036 1.320e-25 3.603e-27 1.634e-32 389.7312 197.43
DG2802 15.3165 28.9178 1.287e-25 3.409e-27 1.675e-32 373.2046 196.88
DG2803 16.2770 28.8153 1.348e-25 3.301e-27 1.594e-32 435.4124 197.79
DG2804 16.3587 27.1654 4.488e-15 3.276e-15 1.478e-15 457.0536 196.12
DG2805 15.0748 27.5004 1.334e-25 3.233e-27 1.530e-32 382.2595 198.26
DG2885 -4.2449 -28.2038 7.401e-17 6.228e-17 2.891e-17 90.6886 1930.8
DG2886 -4.2649 -28.1596 1.912e-25 5.109e-27 2.699e-32 42.695 1932.06
DG2887 -4.1213 -28.2033 1.891e-25 5.514e-27 2.664e-32 55.3197 1931.39
DG2888 -4.1576 -28.1681 1.045e-16 9.265e-17 4.585e-17 46.9579 1931.59
DG2889 -4.3219 -28.3248 1.878e-25 5.353e-27 2.511e-32 61.0327 1930.72
DG2890 -4.2593 -28.1642 1.198e-16 8.997e-17 3.867e-17 40.7616 1930.52
DG2891 -4.2611 -28.2589 1.256e-16 1.059e-16 5.082e-17 50.5579 1930.76
DG2945 -0.2688 44.8139 1.492e-15 1.075e-15 4.832e-16 193.6035 397.92
DG3084 44.5734 20.4097 1.317e-15 9.588e-16 4.820e-16 218.856 428.73
DG3118 27.4421 -29.0201 4.777e-15 3.431e-15 1.134e-15 519.9923 459.6
DG3119 30.9502 -32.6415 6.134e-26 1.614e-27 7.972e-33 216.6591 456.44
DG3120 31.3814 -30.9198 1.707e-15 1.349e-15 6.852e-16 166.9322 458.43
DG3121 24.7950 -31.7817 5.983e-26 1.628e-27 7.869e-33 149.2282 464.89
DG3122 30.8499 -30.0216 1.727e-15 1.448e-15 6.680e-16 198.4289 457.1
DG3123 27.3583 -31.0678 1.691e-15 1.547e-15 6.373e-16 192.1746 466.21
DG3124 30.6449 -31.3310 6.683e-26 1.723e-27 8.203e-33 166.0913 467.06
DG3125 32.4333 -29.6347 1.569e-15 1.307e-15 6.053e-16 180.8701 465.02
DG3126 27.9378 -32.7762 1.215e-15 9.198e-16 4.305e-16 286.3199 460.97
DG3127 28.6760 -29.0838 1.493e-15 1.041e-15 5.217e-16 321.7773 459.03
DG3128 30.4731 -34.5235 1.560e-15 1.362e-15 5.660e-16 160.3997 457.07
DG3129 30.5118 -30.4434 1.383e-15 1.052e-15 4.812e-16 288.222 462.38
DG3130 28.6515 -29.1843 1.147e-15 9.127e-16 3.946e-16 230.8946 456.63
DG3131 24.8268 -31.0694 1.369e-15 1.077e-15 5.122e-16 218.3121 455.08
DG3132 28.1476 -27.7153 1.049e-15 8.268e-16 3.596e-16 169.7638 459.65
DG3133 27.1581 -25.8943 1.399e-15 1.231e-15 5.200e-16 153.2916 470.04
DG3134 25.7791 -27.3075 1.121e-15 9.501e-16 3.828e-16 351.8102 463.88
DG3135 26.8802 -29.3125 1.219e-15 9.241e-16 4.112e-16 365.9118 462.79
DG3136 28.4306 -26.3640 2.622e-15 1.916e-15 8.775e-16 194.5396 467.0
DG3137 30.1619 -33.5314 1.449e-15 1.078e-15 4.514e-16 227.9824 454.26
DG3138 28.3040 -32.7739 2.076e-15 1.742e-15 7.259e-16 163.6514 475.15
DG3139 28.7271 -28.9142 1.113e-15 9.014e-16 3.893e-16 371.3086 465.11
DG3140 29.1073 -31.9777 1.838e-15 1.377e-15 6.388e-16 181.2981 470.92
DG3141 29.2493 -28.3287 1.785e-15 1.387e-15 6.000e-16 181.5019 462.95
DG3142 26.7037 -28.1889 1.268e-15 9.258e-16 3.921e-16 450.86 470.12
DG3143 26.0330 -25.9367 1.078e-15 8.692e-16 4.076e-16 252.4453 466.34
DG3144 22.3275 -28.4005 1.559e-15 1.226e-15 5.106e-16 160.5179 457.15
DG3145 29.1451 -28.9783 2.016e-15 1.732e-15 7.137e-16 230.5832 457.55
DG3146 27.0251 -33.0359 1.169e-15 8.474e-16 4.080e-16 237.7543 453.61
DG3147 26.7680 -29.3208 2.263e-15 1.914e-15 7.983e-16 187.5782 466.64
DG3148 23.8261 -24.8319 6.705e-26 1.807e-27 7.829e-33 219.9415 455.9
DG3149 28.8446 -31.3150 1.376e-15 1.096e-15 5.368e-16 320.5483 461.46
DG3150 29.0848 -28.6435 1.160e-15 1.013e-15 3.735e-16 339.7238 459.15
DG3151 27.9989 -26.8991 1.460e-15 1.129e-15 4.717e-16 338.268 464.6
DG3152 26.5993 -29.1899 1.266e-15 1.025e-15 4.688e-16 388.1083 456.56
DG3153 27.1926 -31.1694 7.335e-26 1.789e-27 8.374e-33 181.6551 466.84
DG3154 27.2084 -30.0854 1.154e-15 9.341e-16 4.356e-16 378.8404 455.78
DG3155 25.0714 -28.4152 1.380e-15 1.006e-15 4.479e-16 271.8121 454.56
DG3156 24.2588 -27.4633 6.413e-26 1.674e-27 7.615e-33 203.3793 469.13
DG3157 25.1650 -32.5530 1.537e-15 1.399e-15 6.223e-16 179.7761 454.79
DG3158 24.3505 -30.4563 1.824e-15 1.408e-15 6.234e-16 180.9156 468.9
DG3159 26.4334 -27.1402 1.525e-15 1.159e-15 5.566e-16 149.2632 476.73
DG3160 26.5467 -25.4557 1.705e-15 1.266e-15 5.401e-16 167.6777 456.03
DG3161 27.3976 -29.9715 1.642e-15 1.400e-15 6.694e-16 183.7759 456.01
DG3162 30.4195 -29.7619 1.665e-15 1.440e-15 6.791e-16 171.2655 468.18
DG3163 27.6711 -25.8173 1.500e-15 1.243e-15 5.638e-16 144.7795 459.56
DG3164 24.2205 -25.3742 1.948e-15 1.426e-15 6.681e-16 192.4725 462.35
DG3165 26.7475 -28.8172 1.342e-15 1.226e-15 5.248e-16 316.1806 462.83
DG3166 26.4595 -27.8974 1.233e-15 1.077e-15 4.752e-16 277.1744 473.84
DG3167 25.4882 -25.8152 1.621e-15 1.366e-15 5.413e-16 143.5704 472.52
DG3168 24.8663 -29.7397 1.591e-15 1.308e-15 5.905e-16 197.9658 461.2
DG3169 26.3380 -27.1654 2.256e-15 1.844e-15 6.494e-16 194.0419 467.82
DG3170 26.7584 -24.0734 1.548e-15 1.316e-15 5.540e-16 168.2574 458.99
DG3171 31.1462 -27.3923 1.998e-15 1.628e-15 6.894e-16 180.8247 460.85
DG3172 24.7578 -24.9196 6.921e-26 1.769e-27 7.783e-33 221.9032 472.36
DG3173 24.6008 -26.2786 1.104e-15 1.122e-15 4.253e-16 276.3068 460.87
DG3174 28.5105 -27.5650 1.365e-15 1.075e-15 4.870e-16 277.0128 467.76
DG3175 23.3528 -27.0577 1.623e-15 1.284e-15 5.631e-16 113.7839 455.4
DG3176 23.7540 -27.9102 1.452e-15 1.147e-15 5.291e-16 163.2283 461.86
DG3177 27.2269 -29.9444 7.167e-26 1.608e-27 8.373e-33 268.2532 463.26
DG3178 27.7490 -31.2640 1.927e-15 1.470e-15 6.223e-16 182.1497 462.21
DG3179 26.1660 -24.2397 1.728e-15 1.474e-15 7.004e-16 197.9712 456.88
DG3180 29.9535 -32.6529 1.787e-15 1.411e-15 6.258e-16 176.0969 470.4
DG3181 27.7226 -33.2517 1.346e-15 9.876e-16 5.057e-16 243.7841 469.18
DG3182 31.2636 -27.7428 6.454e-26 1.653e-27 8.068e-33 161.8552 463.19
DG3183 26.9674 -27.5201 1.458e-15 1.108e-15 4.884e-16 213.2756 467.88
DG3184 27.0231 -30.6781 1.069e-15 8.868e-16 3.707e-16 337.0701 458.34
DG3185 29.3517 -31.3484 1.199e-15 1.096e-15 4.886e-16 241.4748 475.85
DG3186 31.1663 -29.6244 1.826e-15 1.498e-15 6.956e-16 155.5319 468.35
DG3187 29.5216 -29.0620 1.964e-15 1.753e-15 7.073e-16 195.7766 460.45
DG3188 24.3381 -27.8250 1.678e-15 1.248e-15 6.127e-16 164.2939 457.24
DG3189 23.0070 -29.9342 1.780e-15 1.543e-15 6.980e-16 180.0087 460.97
DG3190 30.2567 -26.4205 1.668e-15 1.389e-15 5.859e-16 158.9686 475.43
DG3191 13.8598 19.9149 1.844e-15 1.388e-15 4.020e-16 371.4168 693.02
DG3192 14.0650 19.5997 6.438e-16 6.698e-16 2.570e-16 109.9891 693.31
DG3193 13.7698 19.5648 5.272e-26 1.455e-27 6.006e-33 130.9486 696.36
DG3194 13.8823 19.5043 9.387e-16 7.661e-16 2.680e-16 99.4562 694.96
DG3195 13.6229 19.3042 6.546e-16 5.159e-16 2.199e-16 104.6614 695.36
DG3196 14.1852 20.1325 4.413e-16 3.683e-16 1.653e-16 119.795 693.92
DG3197 13.8812 19.5550 4.826e-26 1.383e-27 6.248e-33 118.083 694.14
DG3198 14.2669 19.8522 6.493e-16 4.939e-16 2.324e-16 96.5599 694.13
DG3199 14.3463 20.2686 7.326e-16 5.419e-16 2.676e-16 116.3676 695.87
DG3200 14.0901 20.1567 5.923e-26 1.408e-27 6.662e-33 113.3137 694.82
DG3201 13.8129 19.9235 5.422e-26 1.328e-27 6.657e-33 117.1044 692.67
DG3202 14.0976 20.0225 5.964e-16 5.129e-16 2.329e-16 104.8434 694.9
DG3203 13.5295 20.1704 5.774e-16 5.252e-16 2.153e-16 91.1294 697.32
DG3204 13.9874 19.9592 5.299e-26 1.443e-27 6.352e-33 127.2505 693.24
DG3205 13.8912 19.9902 6.039e-16 5.405e-16 2.250e-16 96.4381 694.82
DG3268 26.7352 15.1928 7.554e-26 1.981e-27 9.156e-33 270.6068 330.77
DG3269 26.8048 14.8207 7.628e-26 2.141e-27 1.047e-32 238.9002 331.03
DG3339 2.2287 -4.9881 2.600e-16 2.180e-16 9.289e-17 109.9137 952.0
DG3340 2.3838 -5.0154 4.340e-16 3.610e-16 1.769e-16 99.6308 951.45
DG3341 2.3767 -4.8413 4.753e-16 3.827e-16 1.567e-16 105.0291 951.93
DG3595 -14.7648 -10.6756 9.986e-16 8.409e-16 3.699e-16 351.7538 464.59
DG3596 -15.0962 -10.4361 5.810e-26 1.856e-27 8.044e-33 201.7015 462.87
DG3597 -14.9011 -10.7003 1.874e-15 1.323e-15 6.490e-16 180.0369 465.02
DG3598 -14.7858 -11.0035 6.502e-26 1.636e-27 7.770e-33 229.5976 464.79
DG3599 -14.5931 -11.0901 1.646e-15 1.258e-15 4.995e-16 136.9182 463.97
DG3600 -14.7163 -10.4303 2.450e-15 1.717e-15 6.909e-16 167.2369 464.13
DG3601 -14.7616 -10.6749 1.182e-15 9.106e-16 4.229e-16 174.8666 462.75
DG3722 23.9708 18.3813 1.930e-14 1.713e-14 5.562e-15 1077.2627 197.81
DG3723 24.3629 15.0842 1.808e-25 4.373e-27 2.083e-32 425.8783 200.52
DG3724 23.3220 21.2864 5.515e-15 3.932e-15 1.957e-15 329.7355 192.97
DG3725 22.9097 16.2209 8.057e-15 6.273e-15 2.905e-15 366.537 195.97
DG3726 24.8278 16.3919 6.928e-15 5.534e-15 2.217e-15 754.2966 192.39
DG3727 20.0587 16.9972 1.594e-25 4.728e-27 2.014e-32 409.0657 199.13
DG3728 23.2315 20.4638 6.926e-15 5.001e-15 2.360e-15 802.2016 190.92
DG3729 24.7441 17.5610 6.421e-15 5.608e-15 2.400e-15 478.2796 198.8
DG3730 21.1850 17.5357 1.567e-25 4.160e-27 1.996e-32 485.5092 197.71
DG3731 25.7567 21.6521 7.801e-15 5.994e-15 2.778e-15 297.0843 195.42
DG3732 25.4277 17.3419 7.983e-15 6.327e-15 2.750e-15 381.4373 193.82
DG3733 21.2307 20.5026 8.319e-15 7.417e-15 2.883e-15 385.8364 199.95
DG3734 24.4285 19.5310 7.055e-15 5.841e-15 2.296e-15 811.5078 196.91
DG3735 27.2177 17.3289 7.825e-15 5.884e-15 2.572e-15 334.6533 197.01
DG3736 22.4637 17.5773 5.913e-15 4.787e-15 2.279e-15 671.522 194.92
DG3737 22.4523 20.3411 1.803e-25 4.802e-27 2.107e-32 471.1361 191.91
DG3738 27.9647 19.0113 8.163e-15 6.370e-15 2.662e-15 410.3593 193.89
DG3739 24.8584 17.9106 1.543e-25 4.121e-27 1.742e-32 392.7521 194.21
DG3740 26.2369 22.2674 8.168e-15 6.161e-15 2.995e-15 387.9318 191.35
DG3741 20.6796 19.9605 7.487e-15 6.106e-15 2.678e-15 374.7807 191.85
DG3742 26.6676 18.4852 9.211e-15 7.486e-15 3.072e-15 382.3063 194.37
DG3743 22.1514 19.1609 9.835e-15 7.182e-15 3.907e-15 432.9602 194.04
DG3744 26.6811 19.8763 5.830e-15 4.685e-15 2.031e-15 602.5347 191.98
DG3745 27.8316 16.5199 1.554e-25 3.998e-27 2.032e-32 461.8238 198.42
DG3746 22.7069 17.3612 7.308e-15 5.764e-15 2.811e-15 378.5033 199.35
DG3747 24.9787 21.8031 1.450e-25 4.260e-27 1.755e-32 506.489 200.04
DG3748 24.6760 15.9693 7.491e-15 5.825e-15 2.782e-15 388.9729 199.3
DG3770 -8.0201 26.8578 2.251e-15 1.649e-15 8.175e-16 272.2659 347.41
DG3771 -8.3025 26.2378 2.369e-15 1.716e-15 8.164e-16 259.7684 348.0
DG3772 -8.1860 26.9817 3.180e-15 2.607e-15 1.118e-15 243.5766 346.89
DG3773 -8.0821 27.0909 4.301e-15 3.377e-15 1.318e-15 225.5777 347.6
DG3922 -24.5107 -31.2647 7.404e-16 5.745e-16 2.639e-16 415.1687 565.36
DG3923 -24.1960 -30.8442 1.443e-15 1.020e-15 4.469e-16 159.9989 564.72
DG3924 -24.9969 -31.9214 6.730e-16 5.959e-16 2.461e-16 148.9774 567.02
DG3925 -24.4290 -31.1277 5.292e-26 1.424e-27 7.157e-33 129.2934 564.84
DG3926 -24.3582 -30.8687 5.620e-26 1.453e-27 6.666e-33 154.1885 565.88
DG3927 -24.5597 -31.3402 6.322e-16 5.467e-16 2.388e-16 275.693 564.33
DG3928 -24.5789 -31.5691 5.816e-26 1.418e-27 7.083e-33 154.0168 567.47
DG3929 -24.9453 -31.0020 9.555e-16 7.990e-16 3.706e-16 120.5778 565.64
DG4024 -1.1722 -22.0893 4.570e-15 3.994e-15 1.812e-15 335.546 253.47
DG4025 -0.8870 -22.5637 4.625e-15 4.225e-15 1.843e-15 357.6351 253.53
DG4026 -1.8372 -22.4681 4.453e-15 3.628e-15 1.184e-15 237.3939 253.53
DG4027 -1.6885 -22.6707 4.245e-15 3.464e-15 1.501e-15 252.745 252.89
DG4097 -25.7653 15.5509 1.164e-16 1.004e-16 4.156e-17 89.2511 1550.95
DG4098 -25.7889 15.5378 1.877e-16 1.451e-16 6.100e-17 50.8125 1549.74
DG4099 -25.8402 15.6575 1.146e-25 2.789e-27 1.394e-32 59.6679 1548.65
DG4100 -25.7542 15.4956 1.998e-16 1.601e-16 7.913e-17 52.997 1548.96
DG4101 -25.7722 15.4983 1.773e-16 1.551e-16 7.252e-17 63.2159 1550.8
DG4102 -25.9116 15.5496 1.897e-16 1.360e-16 6.878e-17 42.4648 1549.81
DG4103 -25.8319 15.6074 1.734e-16 1.558e-16 7.667e-17 60.1118 1551.3
DG4105 -30.5705 -8.6227 6.230e-16 4.419e-16 1.508e-16 127.4633 1420.94
DG4106 -30.5428 -8.7475 8.994e-26 2.483e-27 1.286e-32 60.1396 1418.42
DG4107 -30.9363 -8.5253 2.727e-16 2.258e-16 9.362e-17 50.0775 1419.48
DG4108 -30.4397 -8.7220 1.182e-16 1.006e-16 5.034e-17 73.6466 1421.03
DG4109 -30.5091 -8.5975 1.970e-16 1.645e-16 6.846e-17 51.4883 1418.49
